matt_ref,rank,luke_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Matt 22:40,1,Luke 10:27,0.135507,0.116869,0.183435,0.155305,427.67
Matt 22:40,2,Luke 2:24,0.089954,0.074289,0.130237,0.059298,820.67
Matt 22:40,3,Luke 16:16,0.087827,0.085858,0.161744,0.069368,181.67
Matt 22:40,4,Luke 23:39,0.084525,0.088987,0.073051,0.072096,154.33
Matt 22:40,5,Luke 7:17,0.08244,0.06628,0.123994,0.057308,605.67
Matt 22:40,6,Luke 24:44,0.073479,0.076015,0.124563,0.067597,215.33
Matt 22:40,7,Luke 10:1,0.072143,0.074108,0.067088,0.043629,453.67
Matt 22:40,8,Luke 16:17,0.070201,0.052435,0.115884,0.061377,180.67
Matt 22:40,9,Luke 10:26,0.068541,0.06528,0.130661,0.155305,428.67
Matt 22:40,10,Luke 2:39,0.066188,0.054921,0.095161,0.034447,805.67
Matt 22:40,11,Luke 23:56,0.06546,0.063592,0.070263,0.030014,171.33
Matt 22:40,12,Luke 2:27,0.064428,0.046962,0.10934,0.062912,817.67
Matt 22:40,13,Luke 2:22,0.061074,0.04897,0.092198,0.066121,822.67
Matt 22:40,14,Luke 1:65,0.060505,0.046828,0.095674,0.059802,859.67
Matt 22:40,15,Luke 7:26,0.06025,0.077994,0.061857,0.050186,596.67
Matt 22:40,16,Luke 1:6,0.058731,0.056149,0.065371,0.037492,918.67
Matt 22:40,17,Luke 11:36,0.057771,0.058619,0.055588,0.049781,376.67
Matt 22:40,18,Luke 12:52,0.056397,0.056571,0.055949,0.042234,306.67
Matt 22:40,19,Luke 17:34,0.055642,0.042599,0.08918,0.05502,132.67
Matt 22:40,20,Luke 4:14,0.054977,0.040068,0.093314,0.036414,740.67
Matt 22:41,1,Luke 8:30,0.195978,0.218029,0.139276,0.082602,543.0
Matt 22:41,2,Luke 3:10,0.14965,0.116859,0.233972,0.077962,783.0
Matt 22:41,3,Luke 18:40,0.146596,0.110704,0.238888,0.097947,91.0
Matt 22:41,4,Luke 7:36,0.133781,0.101819,0.21597,0.072837,587.0
Matt 22:41,5,Luke 20:40,0.118283,0.09541,0.177101,0.494006,0.0
Matt 22:41,6,Luke 8:9,0.111555,0.096053,0.15142,0.054071,564.0
Matt 22:41,7,Luke 17:20,0.108793,0.095146,0.143885,0.070636,147.0
Matt 22:41,8,Luke 6:9,0.094313,0.085266,0.117576,0.052809,663.0
Matt 22:41,9,Luke 23:9,0.093495,0.092459,0.096159,0.032046,125.0
Matt 22:41,10,Luke 20:27,0.092258,0.070323,0.148662,0.032128,13.0
Matt 22:41,11,Luke 6:2,0.09132,0.063053,0.164007,0.082804,670.0
Matt 22:41,12,Luke 9:18,0.087013,0.06289,0.149045,0.108569,499.0
Matt 22:41,13,Luke 23:6,0.083413,0.08409,0.081671,0.051764,122.0
Matt 22:41,14,Luke 14:3,0.079759,0.074113,0.094279,0.095841,262.0
Matt 22:41,15,Luke 2:46,0.079731,0.063005,0.122741,0.049769,799.0
Matt 22:41,16,Luke 6:7,0.078868,0.055588,0.138732,0.0494,665.0
Matt 22:41,17,Luke 19:39,0.078593,0.061926,0.121452,0.05978,49.0
Matt 22:41,18,Luke 11:23,0.075162,0.082556,0.056151,0.03434,390.0
Matt 22:41,19,Luke 22:64,0.074646,0.076886,0.068886,0.078195,109.0
Matt 22:41,20,Luke 16:14,0.074421,0.056353,0.120881,0.069368,184.0
Matt 22:42,1,Luke 9:20,0.187743,0.196301,0.165737,0.077307,497.5
Matt 22:42,2,Luke 20:41,0.186124,0.180838,0.199719,0.521537,0.5
Matt 22:42,3,Luke 22:24,0.176137,0.200444,0.113633,0.090813,68.5
Matt 22:42,4,Luke 20:44,0.167777,0.180529,0.134987,0.350621,3.5
Matt 22:42,5,Luke 14:5,0.162433,0.175778,0.128118,0.087533,260.5
Matt 22:42,6,Luke 20:36,0.147572,0.155265,0.127793,0.067028,4.5
Matt 22:42,7,Luke 3:10,0.145643,0.145452,0.146134,0.077962,783.5
Matt 22:42,8,Luke 13:18,0.144753,0.162454,0.099235,0.058477,282.5
Matt 22:42,9,Luke 22:49,0.140451,0.135231,0.153873,0.094046,93.5
Matt 22:42,10,Luke 24:38,0.131627,0.140994,0.10754,0.082304,208.5
Matt 22:42,11,Luke 8:30,0.131153,0.136225,0.118108,0.082602,543.5
Matt 22:42,12,Luke 22:67,0.127998,0.121984,0.143464,0.151795,111.5
