luke_ref,rank,matt_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Luke 14:7,11,Matt 13:35,0.055535,0.058784,0.04718,0.05076,161.36
Luke 14:7,12,Matt 13:3,0.054624,0.058216,0.045387,0.025635,193.36
Luke 14:7,13,Matt 22:45,0.051252,0.042929,0.072654,0.050583,179.64
Luke 14:7,14,Matt 16:15,0.049744,0.053901,0.039055,0.027426,48.36
Luke 14:7,15,Matt 13:36,0.047878,0.046198,0.052199,0.042714,160.36
Luke 14:7,16,Matt 26:18,0.047057,0.028921,0.093691,0.024164,333.64
Luke 14:7,17,Matt 2:15,0.046958,0.049517,0.040377,0.049896,551.36
Luke 14:7,18,Matt 13:24,0.046581,0.046379,0.047102,0.02326,172.36
Luke 14:7,19,Matt 13:53,0.046308,0.048041,0.041852,0.034922,143.36
Luke 14:7,20,Matt 2:23,0.045887,0.047979,0.040509,0.045501,543.36
Luke 14:8,1,Matt 22:8,0.165397,0.196431,0.085597,0.117124,142.62
Luke 14:8,2,Matt 22:3,0.163056,0.172909,0.137721,0.150015,137.62
Luke 14:8,3,Matt 22:9,0.114971,0.124865,0.08953,0.117124,143.62
Luke 14:8,4,Matt 23:7,0.105683,0.070213,0.196892,0.130756,187.62
Luke 14:8,5,Matt 23:6,0.087103,0.081857,0.100592,0.130756,186.62
Luke 14:8,6,Matt 23:8,0.080112,0.085635,0.06591,0.114746,188.62
Luke 14:8,7,Matt 23:9,0.077675,0.08385,0.061795,0.240927,189.62
Luke 14:8,8,Matt 22:45,0.07542,0.083834,0.053785,0.050583,179.62
Luke 14:8,9,Matt 22:4,0.071475,0.073963,0.065076,0.140652,138.62
Luke 14:8,10,Matt 5:9,0.067459,0.074306,0.049855,0.04695,492.38
Luke 14:8,11,Matt 23:10,0.06615,0.06467,0.069955,0.240927,190.62
Luke 14:8,12,Matt 1:25,0.062264,0.069305,0.044158,0.037853,566.38
Luke 14:8,13,Matt 22:43,0.060678,0.066524,0.045646,0.072196,177.62
Luke 14:8,14,Matt 5:19,0.059311,0.065321,0.043858,0.057865,482.38
Luke 14:8,15,Matt 2:15,0.058398,0.055795,0.065091,0.049896,551.38
Luke 14:8,16,Matt 22:12,0.056639,0.0613,0.044653,0.043474,146.62
Luke 14:8,17,Matt 27:8,0.055689,0.061888,0.039747,0.043828,398.62
Luke 14:8,18,Matt 1:21,0.055205,0.060108,0.042596,0.063983,570.38
Luke 14:8,19,Matt 25:14,0.054767,0.059867,0.041651,0.034978,283.62
Luke 14:8,20,Matt 22:2,0.053649,0.058046,0.042343,0.150015,136.62
Luke 14:9,1,Matt 27:33,0.148453,0.150017,0.14443,0.074806,423.6
Luke 14:9,2,Matt 20:16,0.111341,0.100761,0.138548,0.065507,70.6
Luke 14:9,3,Matt 4:17,0.11045,0.114851,0.099136,0.038391,509.4
Luke 14:9,4,Matt 20:8,0.099002,0.083281,0.139428,0.08121,62.6
Luke 14:9,5,Matt 13:11,0.097747,0.101468,0.088177,0.038866,185.4
Luke 14:9,6,Matt 19:30,0.095639,0.100667,0.082709,0.052221,54.6
Luke 14:9,7,Matt 11:20,0.095334,0.100739,0.081435,0.049213,256.4
Luke 14:9,8,Matt 26:74,0.092335,0.094613,0.086478,0.043134,389.6
Luke 14:9,9,Matt 20:14,0.088866,0.077811,0.117294,0.096039,68.6
Luke 14:9,10,Matt 22:3,0.083012,0.067947,0.121749,0.120999,137.6
Luke 14:9,11,Matt 16:21,0.075242,0.073482,0.079769,0.056603,42.4
Luke 14:9,12,Matt 26:52,0.074155,0.07461,0.072985,0.040625,367.6
Luke 14:9,13,Matt 28:18,0.071515,0.08501,0.036815,0.053112,474.6
Luke 14:9,14,Matt 25:8,0.069362,0.083665,0.032582,0.04995,277.6
Luke 14:9,15,Matt 5:26,0.068507,0.054447,0.104662,0.058869,475.4
Luke 14:9,16,Matt 9:13,0.06805,0.083077,0.029409,0.079526,343.4
Luke 14:9,17,Matt 28:6,0.067477,0.071454,0.05725,0.045984,462.6
Luke 14:9,18,Matt 14:15,0.06291,0.052863,0.088743,0.045448,123.4
Luke 14:9,19,Matt 24:7,0.061798,0.063643,0.057054,0.053557,225.6
Luke 14:9,20,Matt 21:23,0.059783,0.04228,0.104791,0.034864,111.6
Luke 14:10,1,Matt 25:31,0.143239,0.151375,0.122318,0.069652,300.58
Luke 14:10,2,Matt 22:3,0.106295,0.101498,0.118632,0.081095,137.58
Luke 14:10,3,Matt 20:16,0.096524,0.09081,0.111216,0.065507,70.58
Luke 14:10,4,Matt 9:13,0.094269,0.107777,0.059534,0.073812,343.42
Luke 14:10,5,Matt 19:30,0.083544,0.090726,0.065077,0.052056,54.58
Luke 14:10,6,Matt 23:8,0.077964,0.063801,0.114384,0.08839,188.58
Luke 14:10,7,Matt 23:9,0.075657,0.051582,0.137564,0.255733,189.58
Luke 14:10,8,Matt 27:33,0.072876,0.076905,0.062513,0.074806,423.58
Luke 14:10,9,Matt 22:8,0.071011,0.074686,0.061561,0.056392,142.58
Luke 14:10,10,Matt 20:8,0.07012,0.066943,0.078289,0.076287,62.58
Luke 14:10,11,Matt 22:9,0.0685,0.071328,0.061227,0.056301,143.58
Luke 14:10,12,Matt 15:35,0.066102,0.070565,0.054623,0.03199,67.42
Luke 14:10,13,Matt 14:9,0.061966,0.054298,0.081683,0.036215,129.42
Luke 14:10,14,Matt 5:26,0.058415,0.045626,0.091304,0.058869,475.42
Luke 14:10,15,Matt 24:30,0.057692,0.056331,0.061192,0.043805,248.58
Luke 14:10,16,Matt 22:45,0.057199,0.063572,0.04081,0.035373,179.58
Luke 14:10,17,Matt 6:29,0.054368,0.050725,0.063735,0.029268,424.42
Luke 14:10,18,Matt 22:43,0.054313,0.059691,0.040483,0.05245,177.58
Luke 14:10,19,Matt 21:13,0.054032,0.042747,0.083051,0.076963,101.58
Luke 14:10,20,Matt 16:27,0.053656,0.055531,0.048835,0.041342,36.42
Luke 14:11,1,Matt 23:12,0.880892,0.942203,0.723236,0.219773,192.56
Luke 14:11,2,Matt 18:4,0.184224,0.173954,0.210633,0.055661,5.44
Luke 14:11,3,Matt 11:23,0.105334,0.114272,0.08235,0.052226,253.44
Luke 14:11,4,Matt 3:5,0.040778,0.030624,0.066889,0.026155,538.44
Luke 14:11,5,Matt 9:35,0.037869,0.033267,0.049701,0.028452,321.44
Luke 14:11,6,Matt 12:25,0.036191,0.023058,0.069962,0.022282,221.44
Luke 14:11,7,Matt 13:56,0.035718,0.035831,0.03543,0.03221,140.44
Luke 14:11,8,Matt 5:28,0.035032,0.015888,0.08426,0.034427,473.44
Luke 14:11,9,Matt 25:7,0.034935,0.016359,0.082703,0.032778,276.56
Luke 14:11,10,Matt 24:47,0.033745,0.026097,0.053412,0.030276,265.56
Luke 14:11,11,Matt 15:17,0.032983,0.014319,0.080977,0.026289,85.44
Luke 14:11,12,Matt 28:20,0.032592,0.02928,0.041108,0.0,476.56
Luke 14:11,13,Matt 18:31,0.029499,0.013737,0.070028,0.03929,20.56
Luke 14:11,14,Matt 5:32,0.029041,0.01294,0.070443,0.031036,469.44
Luke 14:11,15,Matt 12:36,0.028188,0.014612,0.063096,0.027399,210.44
Luke 14:11,16,Matt 26:1,0.027027,0.01895,0.047797,0.033745,316.56
Luke 14:11,17,Matt 28:19,0.026787,0.014151,0.059279,0.039224,475.56
Luke 14:11,18,Matt 12:23,0.02668,0.019721,0.044576,0.028088,223.44
Luke 14:11,19,Matt 27:25,0.026495,0.019866,0.043541,0.025171,415.56
Luke 14:11,20,Matt 2:16,0.026098,0.017602,0.047947,0.039076,550.44
Luke 14:12,1,Matt 21:13,0.076189,0.087138,0.048034,0.0787,101.54
Luke 14:12,2,Matt 18:35,0.074505,0.068952,0.088786,0.04226,24.54
Luke 14:12,3,Matt 18:15,0.072552,0.041862,0.15147,0.040498,4.54
Luke 14:12,4,Matt 5:47,0.072118,0.065589,0.088905,0.068335,454.46
Luke 14:12,5,Matt 20:32,0.068622,0.066711,0.073535,0.033096,86.54
Luke 14:12,6,Matt 23:8,0.060973,0.053092,0.081239,0.067319,188.54
Luke 14:12,7,Matt 25:40,0.059164,0.055058,0.069723,0.053095,309.54
Luke 14:12,8,Matt 12:47,0.058318,0.02793,0.136459,0.047946,199.46
Luke 14:12,9,Matt 26:73,0.05824,0.057816,0.05933,0.046787,388.54
Luke 14:12,10,Matt 10:14,0.057815,0.009227,0.182756,0.037822,304.46
Luke 14:12,11,Matt 22:4,0.057246,0.054796,0.063544,0.062085,138.54
Luke 14:12,12,Matt 27:57,0.056866,0.061307,0.045447,0.025698,447.54
Luke 14:12,13,Matt 23:3,0.055558,0.056457,0.053245,0.039312,183.54
Luke 14:12,14,Matt 7:12,0.05377,0.051537,0.059513,0.033006,407.46
Luke 14:12,15,Matt 22:29,0.053645,0.014922,0.153217,0.089688,163.54
Luke 14:12,16,Matt 23:6,0.053257,0.053765,0.051949,0.069396,186.54
Luke 14:12,17,Matt 4:21,0.051513,0.042607,0.074415,0.03871,505.46
Luke 14:12,18,Matt 22:24,0.051277,0.046216,0.064291,0.057837,158.54
Luke 14:12,19,Matt 19:23,0.051077,0.047281,0.06084,0.051853,47.54
Luke 14:12,20,Matt 22:25,0.049207,0.044797,0.060548,0.045995,159.54
Luke 14:13,1,Matt 21:14,0.134988,0.14747,0.102892,0.0787,102.52
Luke 14:13,2,Matt 11:5,0.127016,0.134251,0.108414,0.112082,271.48
Luke 14:13,3,Matt 15:14,0.124259,0.129809,0.109989,0.065813,88.48
Luke 14:13,4,Matt 15:30,0.080311,0.086733,0.063796,0.074085,72.48
Luke 14:13,5,Matt 15:31,0.07639,0.080691,0.065331,0.074085,71.48
Luke 14:13,6,Matt 5:3,0.068,0.073457,0.053967,0.128623,498.48
Luke 14:13,7,Matt 22:3,0.062081,0.066361,0.051075,0.064546,137.52
Luke 14:13,8,Matt 26:9,0.061997,0.065268,0.053588,0.047599,324.52
Luke 14:13,9,Matt 9:28,0.060189,0.065693,0.046037,0.046934,328.48
Luke 14:13,10,Matt 23:3,0.054906,0.060667,0.040092,0.045965,183.52
Luke 14:13,11,Matt 26:11,0.05151,0.055915,0.040182,0.047307,326.52
Luke 14:13,12,Matt 23:24,0.046218,0.049397,0.038043,0.030379,203.52
Luke 14:13,13,Matt 5:19,0.045492,0.049057,0.036323,0.090849,482.48
Luke 14:13,14,Matt 21:13,0.045451,0.048407,0.037851,0.0787,101.52
Luke 14:13,15,Matt 23:19,0.044139,0.048012,0.03418,0.024343,198.52
Luke 14:13,16,Matt 9:27,0.040547,0.042868,0.034578,0.046982,329.48
Luke 14:13,17,Matt 12:2,0.04044,0.043698,0.032063,0.066983,244.48
Luke 14:13,18,Matt 12:22,0.039702,0.042729,0.031917,0.038247,224.48
Luke 14:13,19,Matt 6:3,0.039456,0.042632,0.031291,0.046994,450.48
Luke 14:13,20,Matt 5:9,0.039043,0.041957,0.031549,0.131426,492.48
Luke 14:14,1,Matt 11:6,0.189332,0.190244,0.18699,0.097258,270.5
Luke 14:14,2,Matt 13:12,0.122207,0.132562,0.095581,0.075507,184.5
Luke 14:14,3,Matt 22:28,0.111183,0.098041,0.144977,0.097811,162.5
Luke 14:14,4,Matt 5:11,0.106994,0.113117,0.09125,0.094879,490.5
Luke 14:14,5,Matt 16:17,0.104923,0.103498,0.108589,0.091365,46.5
Luke 14:14,6,Matt 22:31,0.100115,0.070596,0.176019,0.103616,165.5
Luke 14:14,7,Matt 14:17,0.084744,0.090453,0.070062,0.080948,121.5
Luke 14:14,8,Matt 22:30,0.081356,0.070941,0.108138,0.103616,164.5
Luke 14:14,9,Matt 8:20,0.079063,0.080307,0.075865,0.050151,370.5
Luke 14:14,10,Matt 6:1,0.075195,0.072509,0.082103,0.056099,452.5
Luke 14:14,11,Matt 13:43,0.075109,0.060214,0.113408,0.062873,153.5
Luke 14:14,12,Matt 13:5,0.073408,0.077017,0.064127,0.040264,191.5
Luke 14:14,13,Matt 10:41,0.072521,0.077166,0.060579,0.036394,277.5
Luke 14:14,14,Matt 25:43,0.071786,0.086223,0.034663,0.036871,312.5
Luke 14:14,15,Matt 13:21,0.071728,0.076952,0.058295,0.043777,175.5
Luke 14:14,16,Matt 5:3,0.066651,0.065638,0.069257,0.128623,498.5
Luke 14:14,17,Matt 5:4,0.065264,0.066677,0.061631,0.127381,497.5
Luke 14:14,18,Matt 16:23,0.064914,0.069803,0.052344,0.056355,40.5
Luke 14:14,19,Matt 15:32,0.063796,0.061662,0.069283,0.065179,70.5
Luke 14:14,20,Matt 22:23,0.063412,0.065488,0.058075,0.051618,157.5
Luke 14:15,1,Matt 21:43,0.165337,0.165944,0.163775,0.073296,131.48
Luke 14:15,2,Matt 12:28,0.12347,0.121703,0.128015,0.046452,218.52
Luke 14:15,3,Matt 12:19,0.117317,0.139342,0.060683,0.048141,227.52
Luke 14:15,4,Matt 5:3,0.108564,0.093243,0.147962,0.116962,498.52
Luke 14:15,5,Matt 16:17,0.104506,0.096886,0.124101,0.091365,46.52
Luke 14:15,6,Matt 12:4,0.100781,0.099179,0.104899,0.056914,242.52
Luke 14:15,7,Matt 5:10,0.099826,0.087774,0.130819,0.131426,491.52
Luke 14:15,8,Matt 26:26,0.097015,0.098041,0.094376,0.054543,341.48
Luke 14:15,9,Matt 14:9,0.093068,0.078806,0.129742,0.039224,129.52
Luke 14:15,10,Matt 21:31,0.091995,0.080711,0.12101,0.05447,119.48
Luke 14:15,11,Matt 5:8,0.088056,0.082456,0.102455,0.131426,493.52
Luke 14:15,12,Matt 4:3,0.086923,0.080249,0.104084,0.066382,523.52
Luke 14:15,13,Matt 13:16,0.0846,0.090323,0.069883,0.086359,180.52
Luke 14:15,14,Matt 26:1,0.083827,0.083082,0.085743,0.044419,316.48
Luke 14:15,15,Matt 21:16,0.083656,0.080053,0.09292,0.048331,104.48
Luke 14:15,16,Matt 19:24,0.082109,0.076896,0.095514,0.069234,48.48
Luke 14:15,17,Matt 18:4,0.080645,0.057356,0.140531,0.047844,5.52
Luke 14:15,18,Matt 5:9,0.08041,0.083933,0.071349,0.131426,492.52
Luke 14:15,19,Matt 22:32,0.076641,0.062036,0.114197,0.091451,166.48
Luke 14:15,20,Matt 16:28,0.072968,0.049654,0.132918,0.050524,35.52
Luke 14:16,1,Matt 5:19,0.124588,0.142542,0.07842,0.098177,482.55
Luke 14:16,2,Matt 23:6,0.088571,0.09147,0.081118,0.103724,186.45
Luke 14:16,3,Matt 21:26,0.086647,0.0988,0.055396,0.076565,114.45
Luke 14:16,4,Matt 23:7,0.0843,0.068338,0.125345,0.103724,187.45
Luke 14:16,5,Matt 16:13,0.08391,0.095907,0.053059,0.067295,50.55
Luke 14:16,6,Matt 22:38,0.076921,0.053229,0.137843,0.031538,172.45
Luke 14:16,7,Matt 19:26,0.075962,0.086834,0.048007,0.051908,50.45
Luke 14:16,8,Matt 23:3,0.075015,0.078401,0.066311,0.067213,183.45
Luke 14:16,9,Matt 22:3,0.072261,0.072364,0.071997,0.161733,137.45
Luke 14:16,10,Matt 23:11,0.06971,0.067846,0.074504,0.038229,191.45
Luke 14:16,11,Matt 21:3,0.068776,0.068828,0.068641,0.060818,91.45
Luke 14:16,12,Matt 11:19,0.068677,0.078762,0.042744,0.053892,257.55
Luke 14:16,13,Matt 4:19,0.068079,0.064843,0.0764,0.042475,507.55
Luke 14:16,14,Matt 11:11,0.06663,0.064176,0.07294,0.057115,265.55
Luke 14:16,15,Matt 24:11,0.065563,0.066554,0.063016,0.036777,229.45
Luke 14:16,16,Matt 12:13,0.064796,0.079043,0.028159,0.042148,233.55
Luke 14:16,17,Matt 21:13,0.063905,0.058613,0.077511,0.050348,101.45
Luke 14:16,18,Matt 24:5,0.063834,0.066254,0.057614,0.044118,223.45
Luke 14:16,19,Matt 12:2,0.061844,0.054266,0.081331,0.066137,244.55
Luke 14:16,20,Matt 7:12,0.061236,0.063124,0.056383,0.032923,407.55
Luke 14:17,1,Matt 22:3,0.253821,0.221057,0.33807,0.137682,137.43
Luke 14:17,2,Matt 22:8,0.236929,0.214585,0.294383,0.093978,142.43
Luke 14:17,3,Matt 22:4,0.156968,0.161671,0.144876,0.137682,138.43
Luke 14:17,4,Matt 21:34,0.141846,0.131662,0.168034,0.086307,122.43
Luke 14:17,5,Matt 24:44,0.130022,0.114016,0.171181,0.0666,262.43
Luke 14:17,6,Matt 23:6,0.092657,0.075719,0.136213,0.093284,186.43
Luke 14:17,7,Matt 14:15,0.079292,0.067541,0.109509,0.085369,123.57
Luke 14:17,8,Matt 24:50,0.071342,0.065543,0.086253,0.039322,268.43
Luke 14:17,9,Matt 25:10,0.071267,0.069248,0.076459,0.074262,279.43
Luke 14:17,10,Matt 27:45,0.067536,0.070585,0.059696,0.0397,435.43
Luke 14:17,11,Matt 18:1,0.066809,0.053218,0.101757,0.037814,8.57
Luke 14:17,12,Matt 25:14,0.066643,0.06307,0.07583,0.049096,283.43
Luke 14:17,13,Matt 25:13,0.065576,0.050722,0.103774,0.057453,282.43
Luke 14:17,14,Matt 21:36,0.065262,0.064993,0.065955,0.072041,124.43
Luke 14:17,15,Matt 24:46,0.064303,0.05301,0.09334,0.048464,264.43
Luke 14:17,16,Matt 22:6,0.064092,0.037399,0.13273,0.090011,140.43
Luke 14:17,17,Matt 20:27,0.059967,0.065441,0.045892,0.045672,81.43
Luke 14:17,18,Matt 8:9,0.059654,0.055831,0.069484,0.052339,381.57
Luke 14:17,19,Matt 20:9,0.059557,0.059014,0.060956,0.066938,63.43
Luke 14:17,20,Matt 17:18,0.059264,0.037747,0.114592,0.046263,17.57
Luke 14:18,1,Matt 25:29,0.099204,0.100688,0.095388,0.057812,298.41
Luke 14:18,2,Matt 13:12,0.093115,0.096076,0.0855,0.049125,184.59
Luke 14:18,3,Matt 13:44,0.09126,0.092742,0.087449,0.073028,152.59
Luke 14:18,4,Matt 14:14,0.087062,0.088644,0.082995,0.081198,124.59
Luke 14:18,5,Matt 13:46,0.086482,0.089946,0.077574,0.040195,150.59
Luke 14:18,6,Matt 21:28,0.086356,0.082057,0.097409,0.047897,116.41
Luke 14:18,7,Matt 21:24,0.079357,0.061144,0.126192,0.062725,112.41
Luke 14:18,8,Matt 21:31,0.076762,0.068751,0.097362,0.042222,119.41
Luke 14:18,9,Matt 24:40,0.0676,0.069119,0.063693,0.032264,258.41
Luke 14:18,10,Matt 27:7,0.066441,0.070315,0.056478,0.056578,397.41
Luke 14:18,11,Matt 20:16,0.065491,0.056245,0.089266,0.029145,70.41
Luke 14:18,12,Matt 27:8,0.064706,0.069015,0.053624,0.05589,398.41
Luke 14:18,13,Matt 14:4,0.064491,0.050538,0.10037,0.043459,134.59
Luke 14:18,14,Matt 9:12,0.06262,0.066077,0.053732,0.046026,344.59
Luke 14:18,15,Matt 11:8,0.061243,0.063957,0.054264,0.045763,268.59
Luke 14:18,16,Matt 26:11,0.060095,0.063016,0.052586,0.042508,326.41
Luke 14:18,17,Matt 13:9,0.059659,0.062647,0.051974,0.050878,187.59
Luke 14:18,18,Matt 11:15,0.059659,0.062647,0.051974,0.073018,261.59
Luke 14:18,19,Matt 20:8,0.059093,0.042939,0.100631,0.049762,62.41
Luke 14:18,20,Matt 18:25,0.058963,0.056694,0.064798,0.066533,14.41
Luke 14:19,1,Matt 25:16,0.097301,0.100983,0.087833,0.06118,285.39
Luke 14:19,2,Matt 25:2,0.09388,0.098328,0.08244,0.034386,271.39
Luke 14:19,3,Matt 25:20,0.078127,0.079559,0.074444,0.067352,289.39
Luke 14:19,4,Matt 21:24,0.072196,0.052023,0.124069,0.062725,112.39
Luke 14:19,5,Matt 25:9,0.068088,0.069392,0.064735,0.0617,278.39
Luke 14:19,6,Matt 14:17,0.066756,0.06898,0.061038,0.05868,121.61
Luke 14:19,7,Matt 10:23,0.064144,0.078638,0.026875,0.148962,295.61
Luke 14:19,8,Matt 8:9,0.060369,0.05142,0.083379,0.067436,381.61
Luke 14:19,9,Matt 15:23,0.058008,0.045361,0.090528,0.046038,79.61
Luke 14:19,10,Matt 13:46,0.057387,0.059275,0.052532,0.037463,150.61
Luke 14:19,11,Matt 13:12,0.054535,0.056681,0.049017,0.049125,184.61
Luke 14:19,12,Matt 25:29,0.052307,0.053502,0.049234,0.046615,298.39
Luke 14:19,13,Matt 11:3,0.052246,0.05303,0.050232,0.085211,273.61
Luke 14:19,14,Matt 14:4,0.049928,0.033193,0.092962,0.043459,134.61
Luke 14:19,15,Matt 15:30,0.046662,0.037211,0.070963,0.081666,72.61
Luke 14:19,16,Matt 27:7,0.043062,0.046136,0.035156,0.048758,397.39
Luke 14:19,17,Matt 13:44,0.041365,0.041848,0.040124,0.06961,152.61
Luke 14:19,18,Matt 25:10,0.041249,0.041554,0.040466,0.0617,279.39
Luke 14:19,19,Matt 16:13,0.039727,0.041644,0.034798,0.05463,50.61
Luke 14:19,20,Matt 8:21,0.039268,0.035919,0.047881,0.052226,369.61
Luke 14:20,1,Matt 17:16,0.146473,0.155659,0.122853,0.052585,19.63
Luke 14:20,2,Matt 6:24,0.13876,0.146119,0.119835,0.057238,429.63
Luke 14:20,3,Matt 10:23,0.124183,0.151832,0.053084,0.148962,295.63
Luke 14:20,4,Matt 19:9,0.12298,0.130607,0.103369,0.067312,33.37
Luke 14:20,5,Matt 19:10,0.109691,0.117525,0.089548,0.067312,34.37
Luke 14:20,6,Matt 12:24,0.099658,0.105396,0.084903,0.045533,222.63
Luke 14:20,7,Matt 5:14,0.098472,0.104823,0.082139,0.036844,487.63
Luke 14:20,8,Matt 17:19,0.098424,0.122687,0.113195,0.049803,16.63
Luke 14:20,9,Matt 11:3,0.096863,0.10506,0.075784,0.085211,273.63
Luke 14:20,10,Matt 26:42,0.096336,0.104024,0.076565,0.033017,357.37
Luke 14:20,11,Matt 28:5,0.095852,0.12123,0.030593,0.0561,461.37
Luke 14:20,12,Matt 5:36,0.093763,0.101414,0.074088,0.035569,465.63
Luke 14:20,13,Matt 26:53,0.08664,0.091431,0.074319,0.038434,368.37
Luke 14:20,14,Matt 15:28,0.084884,0.106846,0.028413,0.084963,74.63
Luke 14:20,15,Matt 5:32,0.084377,0.091191,0.066856,0.047154,469.63
Luke 14:20,16,Matt 27:42,0.08297,0.087572,0.071135,0.030863,432.37
Luke 14:20,17,Matt 7:18,0.08151,0.085602,0.070989,0.049135,401.63
Luke 14:20,18,Matt 20:22,0.080798,0.08637,0.066472,0.034803,76.37
Luke 14:20,19,Matt 22:25,0.079309,0.082809,0.070307,0.040078,159.37
Luke 14:20,20,Matt 9:28,0.076272,0.082376,0.060575,0.07021,328.63
Luke 14:21,1,Matt 21:14,0.152513,0.144427,0.173305,0.078824,102.35
Luke 14:21,2,Matt 13:27,0.118833,0.107867,0.147034,0.10892,169.65
Luke 14:21,3,Matt 22:8,0.107028,0.095685,0.136195,0.127787,142.35
Luke 14:21,4,Matt 18:32,0.092536,0.093344,0.090458,0.104665,21.35
Luke 14:21,5,Matt 10:25,0.089116,0.064595,0.152169,0.125204,293.65
Luke 14:21,6,Matt 11:5,0.086156,0.076214,0.111722,0.067219,271.65
Luke 14:21,7,Matt 24:46,0.081538,0.056681,0.145458,0.116516,264.35
Luke 14:21,8,Matt 15:30,0.080587,0.084943,0.069385,0.076423,72.65
Luke 14:21,9,Matt 18:34,0.078307,0.055357,0.13732,0.055785,23.35
Luke 14:21,10,Matt 18:27,0.076612,0.05424,0.134137,0.125557,16.35
Luke 14:21,11,Matt 10:24,0.07348,0.069244,0.084372,0.148962,294.65
Luke 14:21,12,Matt 15:14,0.07162,0.073692,0.066292,0.053282,88.65
Luke 14:21,13,Matt 22:6,0.07126,0.04704,0.13354,0.134811,140.35
Luke 14:21,14,Matt 24:48,0.068533,0.059798,0.090995,0.111189,266.35
Luke 14:21,15,Matt 22:3,0.068506,0.040193,0.141312,0.080055,137.35
Luke 14:21,16,Matt 25:19,0.068124,0.053186,0.106534,0.089683,288.35
Luke 14:21,17,Matt 8:33,0.06698,0.049933,0.110813,0.065153,357.65
Luke 14:21,18,Matt 3:13,0.065826,0.052113,0.101089,0.03915,530.65
Luke 14:21,19,Matt 20:11,0.064568,0.05562,0.087577,0.055119,65.35
Luke 14:21,20,Matt 24:23,0.064111,0.067921,0.054311,0.030813,241.35
Luke 14:22,1,Matt 10:24,0.168834,0.214151,0.052304,0.137947,294.67
Luke 14:22,2,Matt 22:8,0.127067,0.134166,0.10881,0.127787,142.33
Luke 14:22,3,Matt 10:25,0.111943,0.126453,0.074633,0.125204,293.67
Luke 14:22,4,Matt 21:42,0.105703,0.108857,0.097593,0.05174,130.33
Luke 14:22,5,Matt 27:33,0.104008,0.104493,0.102762,0.056054,423.33
Luke 14:22,6,Matt 18:32,0.098426,0.119619,0.043929,0.104665,21.33
Luke 14:22,7,Matt 24:46,0.077723,0.064856,0.11081,0.116516,264.33
Luke 14:22,8,Matt 20:27,0.075225,0.076793,0.071192,0.073017,81.33
Luke 14:22,9,Matt 24:48,0.073933,0.071112,0.081187,0.111189,266.33
Luke 14:22,10,Matt 18:27,0.071562,0.062064,0.095983,0.125557,16.33
Luke 14:22,11,Matt 27:63,0.069117,0.072551,0.060288,0.053818,453.33
Luke 14:22,12,Matt 24:50,0.06858,0.055812,0.101412,0.083251,268.33
Luke 14:22,13,Matt 25:19,0.067557,0.060858,0.084783,0.089683,288.33
Luke 14:22,14,Matt 25:21,0.059893,0.062969,0.051984,0.078335,290.33
Luke 14:22,15,Matt 25:23,0.059893,0.062969,0.051984,0.068242,292.33
Luke 14:22,16,Matt 1:22,0.059071,0.063953,0.046516,0.054311,569.67
Luke 14:22,17,Matt 24:45,0.056522,0.055749,0.058511,0.116516,263.33
Luke 14:22,18,Matt 26:47,0.056483,0.039792,0.099401,0.046169,362.33
Luke 14:22,19,Matt 14:15,0.055914,0.056696,0.053902,0.042112,123.67
Luke 14:22,20,Matt 28:6,0.055813,0.058653,0.048509,0.045166,462.33
Luke 14:23,1,Matt 18:27,0.119711,0.123503,0.109961,0.106996,16.31
Luke 14:23,2,Matt 25:19,0.113554,0.121102,0.094146,0.081413,288.31
Luke 14:23,3,Matt 24:50,0.1044,0.111061,0.087272,0.073683,268.31
Luke 14:23,4,Matt 7:21,0.096518,0.089065,0.115684,0.063294,398.69
Luke 14:23,5,Matt 22:10,0.0896,0.072997,0.132291,0.073711,144.31
Luke 14:23,6,Matt 20:33,0.084847,0.091794,0.066982,0.039205,87.31
Luke 14:23,7,Matt 9:7,0.082597,0.064051,0.130287,0.050182,349.69
Luke 14:23,8,Matt 24:48,0.077646,0.059543,0.124198,0.107682,266.31
Luke 14:23,9,Matt 21:13,0.077542,0.067522,0.103306,0.051315,101.31
Luke 14:23,10,Matt 14:22,0.077028,0.071956,0.090069,0.057189,116.69
Luke 14:23,11,Matt 25:21,0.074248,0.065655,0.096343,0.065772,290.31
Luke 14:23,12,Matt 25:23,0.074248,0.065655,0.096343,0.061987,292.31
Luke 14:23,13,Matt 22:44,0.072214,0.07449,0.066361,0.075419,178.31
Luke 14:23,14,Matt 20:30,0.071408,0.071653,0.07078,0.077767,84.31
Luke 14:23,15,Matt 7:13,0.070199,0.061319,0.093036,0.047102,406.69
Luke 14:23,16,Matt 24:46,0.068891,0.054305,0.106398,0.109417,264.31
Luke 14:23,17,Matt 23:38,0.068248,0.061853,0.084693,0.052806,217.31
Luke 14:23,18,Matt 12:44,0.066669,0.053575,0.100337,0.101892,202.69
Luke 14:23,19,Matt 15:27,0.06603,0.065472,0.067466,0.062499,75.69
Luke 14:23,20,Matt 15:25,0.065358,0.075746,0.038644,0.064478,77.69
Luke 14:24,1,Matt 20:7,0.134835,0.136684,0.13008,0.074362,61.29
Luke 14:24,2,Matt 23:6,0.104637,0.090258,0.141611,0.07226,186.29
