luke_window_start_ref,luke_window_center_ref,luke_window_end_ref,rank,matt_window_start_ref,matt_window_center_ref,matt_window_end_ref,score
Luke 3:8,Luke 3:9,Luke 3:10,9,Matt 12:32,Matt 12:33,Matt 12:34,0.165556
Luke 3:8,Luke 3:9,Luke 3:10,10,Matt 12:31,Matt 12:32,Matt 12:33,0.161647
Luke 3:9,Luke 3:10,Luke 3:11,1,Matt 3:8,Matt 3:9,Matt 3:10,0.482871
Luke 3:9,Luke 3:10,Luke 3:11,2,Matt 3:9,Matt 3:10,Matt 3:11,0.392581
Luke 3:9,Luke 3:10,Luke 3:11,3,Matt 3:10,Matt 3:11,Matt 3:12,0.376614
Luke 3:9,Luke 3:10,Luke 3:11,4,Matt 7:18,Matt 7:19,Matt 7:20,0.374448
Luke 3:9,Luke 3:10,Luke 3:11,5,Matt 7:17,Matt 7:18,Matt 7:19,0.347101
Luke 3:9,Luke 3:10,Luke 3:11,6,Matt 7:19,Matt 7:20,Matt 7:21,0.333932
Luke 3:9,Luke 3:10,Luke 3:11,7,Matt 7:16,Matt 7:17,Matt 7:18,0.195672
Luke 3:9,Luke 3:10,Luke 3:11,8,Matt 12:31,Matt 12:32,Matt 12:33,0.147192
Luke 3:9,Luke 3:10,Luke 3:11,9,Matt 12:32,Matt 12:33,Matt 12:34,0.146791
Luke 3:9,Luke 3:10,Luke 3:11,10,Matt 7:15,Matt 7:16,Matt 7:17,0.136635
Luke 3:10,Luke 3:11,Luke 3:12,1,Matt 27:21,Matt 27:22,Matt 27:23,0.135586
Luke 3:10,Luke 3:11,Luke 3:12,2,Matt 27:20,Matt 27:21,Matt 27:22,0.121114
Luke 3:10,Luke 3:11,Luke 3:12,3,Matt 6:1,Matt 6:2,Matt 6:3,0.113531
Luke 3:10,Luke 3:11,Luke 3:12,4,Matt 19:14,Matt 19:15,Matt 19:16,0.11101
Luke 3:10,Luke 3:11,Luke 3:12,5,Matt 5:46,Matt 5:47,Matt 5:48,0.109907
Luke 3:10,Luke 3:11,Luke 3:12,6,Matt 13:10,Matt 13:11,Matt 13:12,0.106752
Luke 3:10,Luke 3:11,Luke 3:12,7,Matt 22:23,Matt 22:24,Matt 22:25,0.105507
Luke 3:10,Luke 3:11,Luke 3:12,8,Matt 5:45,Matt 5:46,Matt 5:47,0.104522
Luke 3:10,Luke 3:11,Luke 3:12,9,Matt 19:15,Matt 19:16,Matt 19:17,0.1045
Luke 3:10,Luke 3:11,Luke 3:12,10,Matt 27:22,Matt 27:23,Matt 27:24,0.1024
Luke 3:11,Luke 3:12,Luke 3:13,1,Matt 19:14,Matt 19:15,Matt 19:16,0.10166
Luke 3:11,Luke 3:12,Luke 3:13,2,Matt 22:24,Matt 22:25,Matt 22:26,0.099662
Luke 3:11,Luke 3:12,Luke 3:13,3,Matt 25:28,Matt 25:29,Matt 25:30,0.098291
Luke 3:11,Luke 3:12,Luke 3:13,4,Matt 25:27,Matt 25:28,Matt 25:29,0.097023
Luke 3:11,Luke 3:12,Luke 3:13,5,Matt 13:4,Matt 13:5,Matt 13:6,0.09528
Luke 3:11,Luke 3:12,Luke 3:13,6,Matt 13:10,Matt 13:11,Matt 13:12,0.094593
Luke 3:11,Luke 3:12,Luke 3:13,7,Matt 9:10,Matt 9:11,Matt 9:12,0.094426
Luke 3:11,Luke 3:12,Luke 3:13,8,Matt 27:21,Matt 27:22,Matt 27:23,0.092791
Luke 3:11,Luke 3:12,Luke 3:13,9,Matt 21:29,Matt 21:30,Matt 21:31,0.092125
Luke 3:11,Luke 3:12,Luke 3:13,10,Matt 5:46,Matt 5:47,Matt 5:48,0.089468
Luke 3:12,Luke 3:13,Luke 3:14,1,Matt 17:9,Matt 17:10,Matt 17:11,0.111143
Luke 3:12,Luke 3:13,Luke 3:14,2,Matt 17:8,Matt 17:9,Matt 17:10,0.105807
Luke 3:12,Luke 3:13,Luke 3:14,3,Matt 5:46,Matt 5:47,Matt 5:48,0.103495
Luke 3:12,Luke 3:13,Luke 3:14,4,Matt 5:45,Matt 5:46,Matt 5:47,0.099611
Luke 3:12,Luke 3:13,Luke 3:14,5,Matt 27:21,Matt 27:22,Matt 27:23,0.096487
Luke 3:12,Luke 3:13,Luke 3:14,6,Matt 27:19,Matt 27:20,Matt 27:21,0.096229
Luke 3:12,Luke 3:13,Luke 3:14,7,Matt 27:17,Matt 27:18,Matt 27:19,0.091815
Luke 3:12,Luke 3:13,Luke 3:14,8,Matt 9:28,Matt 9:29,Matt 9:30,0.084716
Luke 3:12,Luke 3:13,Luke 3:14,9,Matt 27:18,Matt 27:19,Matt 27:20,0.080985
Luke 3:12,Luke 3:13,Luke 3:14,10,Matt 19:14,Matt 19:15,Matt 19:16,0.080812
Luke 3:13,Luke 3:14,Luke 3:15,1,Matt 17:9,Matt 17:10,Matt 17:11,0.102596
Luke 3:13,Luke 3:14,Luke 3:15,2,Matt 17:8,Matt 17:9,Matt 17:10,0.099784
Luke 3:13,Luke 3:14,Luke 3:15,3,Matt 27:17,Matt 27:18,Matt 27:19,0.096001
Luke 3:13,Luke 3:14,Luke 3:15,4,Matt 27:19,Matt 27:20,Matt 27:21,0.093761
Luke 3:13,Luke 3:14,Luke 3:15,5,Matt 21:25,Matt 21:26,Matt 21:27,0.081641
Luke 3:13,Luke 3:14,Luke 3:15,6,Matt 16:14,Matt 16:15,Matt 16:16,0.081448
Luke 3:13,Luke 3:14,Luke 3:15,7,Matt 27:18,Matt 27:19,Matt 27:20,0.081196
Luke 3:13,Luke 3:14,Luke 3:15,8,Matt 17:7,Matt 17:8,Matt 17:9,0.079938
Luke 3:13,Luke 3:14,Luke 3:15,9,Matt 11:1,Matt 11:2,Matt 11:3,0.079626
Luke 3:13,Luke 3:14,Luke 3:15,10,Matt 22:41,Matt 22:42,Matt 22:43,0.078043
Luke 3:14,Luke 3:15,Luke 3:16,1,Matt 3:11,Matt 3:12,Matt 3:13,0.261251
Luke 3:14,Luke 3:15,Luke 3:16,2,Matt 3:10,Matt 3:11,Matt 3:12,0.226398
Luke 3:14,Luke 3:15,Luke 3:16,3,Matt 3:9,Matt 3:10,Matt 3:11,0.224635
Luke 3:14,Luke 3:15,Luke 3:16,4,Matt 3:13,Matt 3:14,Matt 3:15,0.125328
Luke 3:14,Luke 3:15,Luke 3:16,5,Matt 3:12,Matt 3:13,Matt 3:14,0.123347
Luke 3:14,Luke 3:15,Luke 3:16,6,Matt 3:14,Matt 3:15,Matt 3:16,0.118277
Luke 3:14,Luke 3:15,Luke 3:16,7,Matt 21:25,Matt 21:26,Matt 21:27,0.096856
Luke 3:14,Luke 3:15,Luke 3:16,8,Matt 21:24,Matt 21:25,Matt 21:26,0.091306
Luke 3:14,Luke 3:15,Luke 3:16,9,Matt 11:2,Matt 11:3,Matt 11:4,0.090581
Luke 3:14,Luke 3:15,Luke 3:16,10,Matt 16:14,Matt 16:15,Matt 16:16,0.08942
Luke 3:15,Luke 3:16,Luke 3:17,1,Matt 3:11,Matt 3:12,Matt 3:13,0.545379
Luke 3:15,Luke 3:16,Luke 3:17,2,Matt 3:10,Matt 3:11,Matt 3:12,0.494442
Luke 3:15,Luke 3:16,Luke 3:17,3,Matt 3:12,Matt 3:13,Matt 3:14,0.424253
Luke 3:15,Luke 3:16,Luke 3:17,4,Matt 3:9,Matt 3:10,Matt 3:11,0.234773
Luke 3:15,Luke 3:16,Luke 3:17,5,Matt 3:13,Matt 3:14,Matt 3:15,0.123309
Luke 3:15,Luke 3:16,Luke 3:17,6,Matt 3:14,Matt 3:15,Matt 3:16,0.114745
Luke 3:15,Luke 3:16,Luke 3:17,7,Matt 11:2,Matt 11:3,Matt 11:4,0.089311
Luke 3:15,Luke 3:16,Luke 3:17,8,Matt 13:29,Matt 13:30,Matt 13:31,0.080408
Luke 3:15,Luke 3:16,Luke 3:17,9,Matt 13:28,Matt 13:29,Matt 13:30,0.077859
Luke 3:15,Luke 3:16,Luke 3:17,10,Matt 16:14,Matt 16:15,Matt 16:16,0.07565
Luke 3:16,Luke 3:17,Luke 3:18,1,Matt 3:11,Matt 3:12,Matt 3:13,0.558254
Luke 3:16,Luke 3:17,Luke 3:18,2,Matt 3:10,Matt 3:11,Matt 3:12,0.511471
Luke 3:16,Luke 3:17,Luke 3:18,3,Matt 3:12,Matt 3:13,Matt 3:14,0.424816
Luke 3:16,Luke 3:17,Luke 3:18,4,Matt 3:9,Matt 3:10,Matt 3:11,0.241131
Luke 3:16,Luke 3:17,Luke 3:18,5,Matt 3:14,Matt 3:15,Matt 3:16,0.108086
Luke 3:16,Luke 3:17,Luke 3:18,6,Matt 3:13,Matt 3:14,Matt 3:15,0.107666
Luke 3:16,Luke 3:17,Luke 3:18,7,Matt 13:29,Matt 13:30,Matt 13:31,0.076819
Luke 3:16,Luke 3:17,Luke 3:18,8,Matt 13:28,Matt 13:29,Matt 13:30,0.076605
Luke 3:16,Luke 3:17,Luke 3:18,9,Matt 12:29,Matt 12:30,Matt 12:31,0.070862
Luke 3:16,Luke 3:17,Luke 3:18,10,Matt 13:30,Matt 13:31,Matt 13:32,0.070339
Luke 3:17,Luke 3:18,Luke 3:19,1,Matt 3:12,Matt 3:13,Matt 3:14,0.373126
Luke 3:17,Luke 3:18,Luke 3:19,2,Matt 3:11,Matt 3:12,Matt 3:13,0.332221
Luke 3:17,Luke 3:18,Luke 3:19,3,Matt 3:10,Matt 3:11,Matt 3:12,0.317916
Luke 3:17,Luke 3:18,Luke 3:19,4,Matt 14:1,Matt 14:2,Matt 14:3,0.158901
Luke 3:17,Luke 3:18,Luke 3:19,5,Matt 14:3,Matt 14:4,Matt 14:5,0.106392
Luke 3:17,Luke 3:18,Luke 3:19,6,Matt 14:2,Matt 14:3,Matt 14:4,0.099758
Luke 3:17,Luke 3:18,Luke 3:19,7,Matt 13:57,Matt 13:58,Matt 14:1,0.099296
Luke 3:17,Luke 3:18,Luke 3:19,8,Matt 13:58,Matt 14:1,Matt 14:2,0.092929
Luke 3:17,Luke 3:18,Luke 3:19,9,Matt 14:4,Matt 14:5,Matt 14:6,0.090651
Luke 3:17,Luke 3:18,Luke 3:19,10,Matt 13:28,Matt 13:29,Matt 13:30,0.087394
Luke 3:18,Luke 3:19,Luke 3:20,1,Matt 14:1,Matt 14:2,Matt 14:3,0.208479
Luke 3:18,Luke 3:19,Luke 3:20,2,Matt 14:3,Matt 14:4,Matt 14:5,0.154594
Luke 3:18,Luke 3:19,Luke 3:20,3,Matt 14:2,Matt 14:3,Matt 14:4,0.153425
Luke 3:18,Luke 3:19,Luke 3:20,4,Matt 13:58,Matt 14:1,Matt 14:2,0.111578
Luke 3:18,Luke 3:19,Luke 3:20,5,Matt 14:4,Matt 14:5,Matt 14:6,0.106894
Luke 3:18,Luke 3:19,Luke 3:20,6,Matt 13:57,Matt 13:58,Matt 14:1,0.103152
Luke 3:18,Luke 3:19,Luke 3:20,7,Matt 14:6,Matt 14:7,Matt 14:8,0.095065
Luke 3:18,Luke 3:19,Luke 3:20,8,Matt 14:5,Matt 14:6,Matt 14:7,0.091824
Luke 3:18,Luke 3:19,Luke 3:20,9,Matt 22:24,Matt 22:25,Matt 22:26,0.081001
Luke 3:18,Luke 3:19,Luke 3:20,10,Matt 22:25,Matt 22:26,Matt 22:27,0.0782
Luke 3:19,Luke 3:20,Luke 3:21,1,Matt 14:1,Matt 14:2,Matt 14:3,0.198731
Luke 3:19,Luke 3:20,Luke 3:21,2,Matt 14:3,Matt 14:4,Matt 14:5,0.144915
Luke 3:19,Luke 3:20,Luke 3:21,3,Matt 14:2,Matt 14:3,Matt 14:4,0.144729
Luke 3:19,Luke 3:20,Luke 3:21,4,Matt 3:14,Matt 3:15,Matt 3:16,0.112662
Luke 3:19,Luke 3:20,Luke 3:21,5,Matt 14:4,Matt 14:5,Matt 14:6,0.105213
Luke 3:19,Luke 3:20,Luke 3:21,6,Matt 3:13,Matt 3:14,Matt 3:15,0.104055
Luke 3:19,Luke 3:20,Luke 3:21,7,Matt 13:58,Matt 14:1,Matt 14:2,0.104006
Luke 3:19,Luke 3:20,Luke 3:21,8,Matt 3:12,Matt 3:13,Matt 3:14,0.101302
Luke 3:19,Luke 3:20,Luke 3:21,9,Matt 13:57,Matt 13:58,Matt 14:1,0.101107
Luke 3:19,Luke 3:20,Luke 3:21,10,Matt 3:11,Matt 3:12,Matt 3:13,0.100117
Luke 3:20,Luke 3:21,Luke 3:22,1,Matt 3:16,Matt 3:17,Matt 4:1,0.267341
Luke 3:20,Luke 3:21,Luke 3:22,2,Matt 3:15,Matt 3:16,Matt 3:17,0.24411
Luke 3:20,Luke 3:21,Luke 3:22,3,Matt 3:17,Matt 4:1,Matt 4:2,0.170483
Luke 3:20,Luke 3:21,Luke 3:22,4,Matt 3:14,Matt 3:15,Matt 3:16,0.146484
Luke 3:20,Luke 3:21,Luke 3:22,5,Matt 17:5,Matt 17:6,Matt 17:7,0.128347
Luke 3:20,Luke 3:21,Luke 3:22,6,Matt 3:11,Matt 3:12,Matt 3:13,0.116266
Luke 3:20,Luke 3:21,Luke 3:22,7,Matt 17:4,Matt 17:5,Matt 17:6,0.10806
Luke 3:20,Luke 3:21,Luke 3:22,8,Matt 17:3,Matt 17:4,Matt 17:5,0.103767
Luke 3:20,Luke 3:21,Luke 3:22,9,Matt 3:13,Matt 3:14,Matt 3:15,0.094894
Luke 3:20,Luke 3:21,Luke 3:22,10,Matt 28:17,Matt 28:18,Matt 28:19,0.09326
Luke 3:21,Luke 3:22,Luke 3:23,1,Matt 3:16,Matt 3:17,Matt 4:1,0.266402
Luke 3:21,Luke 3:22,Luke 3:23,2,Matt 3:15,Matt 3:16,Matt 3:17,0.24394
Luke 3:21,Luke 3:22,Luke 3:23,3,Matt 3:17,Matt 4:1,Matt 4:2,0.172901
Luke 3:21,Luke 3:22,Luke 3:23,4,Matt 3:14,Matt 3:15,Matt 3:16,0.137108
Luke 3:21,Luke 3:22,Luke 3:23,5,Matt 17:5,Matt 17:6,Matt 17:7,0.132787
Luke 3:21,Luke 3:22,Luke 3:23,6,Matt 17:4,Matt 17:5,Matt 17:6,0.115244
Luke 3:21,Luke 3:22,Luke 3:23,7,Matt 17:3,Matt 17:4,Matt 17:5,0.111676
Luke 3:21,Luke 3:22,Luke 3:23,8,Matt 3:11,Matt 3:12,Matt 3:13,0.105534
Luke 3:21,Luke 3:22,Luke 3:23,9,Matt 13:37,Matt 13:38,Matt 13:39,0.096806
Luke 3:21,Luke 3:22,Luke 3:23,10,Matt 13:36,Matt 13:37,Matt 13:38,0.091274
Luke 3:22,Luke 3:23,Luke 3:24,1,Matt 3:16,Matt 3:17,Matt 4:1,0.202834
Luke 3:22,Luke 3:23,Luke 3:24,2,Matt 3:15,Matt 3:16,Matt 3:17,0.183486
Luke 3:22,Luke 3:23,Luke 3:24,3,Matt 3:17,Matt 4:1,Matt 4:2,0.1701
Luke 3:22,Luke 3:23,Luke 3:24,4,Matt 17:5,Matt 17:6,Matt 17:7,0.133562
Luke 3:22,Luke 3:23,Luke 3:24,5,Matt 17:4,Matt 17:5,Matt 17:6,0.116311
Luke 3:22,Luke 3:23,Luke 3:24,6,Matt 17:3,Matt 17:4,Matt 17:5,0.112589
Luke 3:22,Luke 3:23,Luke 3:24,7,Matt 1:18,Matt 1:19,Matt 1:20,0.102655
Luke 3:22,Luke 3:23,Luke 3:24,8,Matt 13:37,Matt 13:38,Matt 13:39,0.101984
Luke 3:22,Luke 3:23,Luke 3:24,9,Matt 13:36,Matt 13:37,Matt 13:38,0.096814
Luke 3:22,Luke 3:23,Luke 3:24,10,Matt 12:17,Matt 12:18,Matt 12:19,0.087339
Luke 3:23,Luke 3:24,Luke 3:25,1,Matt 1:18,Matt 1:19,Matt 1:20,0.073261
Luke 3:23,Luke 3:24,Luke 3:25,2,Matt 13:37,Matt 13:38,Matt 13:39,0.067404
Luke 3:23,Luke 3:24,Luke 3:25,3,Matt 27:55,Matt 27:56,Matt 27:57,0.06664
Luke 3:23,Luke 3:24,Luke 3:25,4,Matt 27:56,Matt 27:57,Matt 27:58,0.066486
Luke 3:23,Luke 3:24,Luke 3:25,5,Matt 27:57,Matt 27:58,Matt 27:59,0.064397
Luke 3:23,Luke 3:24,Luke 3:25,6,Matt 13:36,Matt 13:37,Matt 13:38,0.063304
Luke 3:23,Luke 3:24,Luke 3:25,7,Matt 1:19,Matt 1:20,Matt 1:21,0.061495
Luke 3:23,Luke 3:24,Luke 3:25,8,Matt 1:16,Matt 1:17,Matt 1:18,0.054289
Luke 3:23,Luke 3:24,Luke 3:25,9,Matt 13:38,Matt 13:39,Matt 13:40,0.054018
Luke 3:23,Luke 3:24,Luke 3:25,10,Matt 27:54,Matt 27:55,Matt 27:56,0.053502
Luke 3:24,Luke 3:25,Luke 3:26,1,Matt 1:10,Matt 1:11,Matt 1:12,0.046698
Luke 3:24,Luke 3:25,Luke 3:26,2,Matt 1:9,Matt 1:10,Matt 1:11,0.043799
Luke 3:24,Luke 3:25,Luke 3:26,3,Matt 1:18,Matt 1:19,Matt 1:20,0.038542
Luke 3:24,Luke 3:25,Luke 3:26,4,Matt 27:57,Matt 27:58,Matt 27:59,0.038011
Luke 3:24,Luke 3:25,Luke 3:26,5,Matt 1:8,Matt 1:9,Matt 1:10,0.0373
Luke 3:24,Luke 3:25,Luke 3:26,6,Matt 27:56,Matt 27:57,Matt 27:58,0.037202
Luke 3:24,Luke 3:25,Luke 3:26,7,Matt 27:55,Matt 27:56,Matt 27:57,0.034137
Luke 3:24,Luke 3:25,Luke 3:26,8,Matt 1:16,Matt 1:17,Matt 1:18,0.034045
Luke 3:24,Luke 3:25,Luke 3:26,9,Matt 1:22,Matt 1:23,Matt 1:24,0.03016
Luke 3:24,Luke 3:25,Luke 3:26,10,Matt 1:19,Matt 1:20,Matt 1:21,0.029574
Luke 3:25,Luke 3:26,Luke 3:27,1,Matt 1:10,Matt 1:11,Matt 1:12,0.101754
Luke 3:25,Luke 3:26,Luke 3:27,2,Matt 1:11,Matt 1:12,Matt 1:13,0.08141
Luke 3:25,Luke 3:26,Luke 3:27,3,Matt 1:12,Matt 1:13,Matt 1:14,0.071128
Luke 3:25,Luke 3:26,Luke 3:27,4,Matt 1:9,Matt 1:10,Matt 1:11,0.043051
Luke 3:25,Luke 3:26,Luke 3:27,5,Matt 1:8,Matt 1:9,Matt 1:10,0.036665
Luke 3:25,Luke 3:26,Luke 3:27,6,Matt 13:36,Matt 13:37,Matt 13:38,0.027245
Luke 3:25,Luke 3:26,Luke 3:27,7,Matt 13:41,Matt 13:42,Matt 13:43,0.027177
Luke 3:25,Luke 3:26,Luke 3:27,8,Matt 24:28,Matt 24:29,Matt 24:30,0.025341
Luke 3:25,Luke 3:26,Luke 3:27,9,Matt 24:29,Matt 24:30,Matt 24:31,0.024669
Luke 3:25,Luke 3:26,Luke 3:27,10,Matt 13:37,Matt 13:38,Matt 13:39,0.023941
Luke 3:26,Luke 3:27,Luke 3:28,1,Matt 1:11,Matt 1:12,Matt 1:13,0.084695
Luke 3:26,Luke 3:27,Luke 3:28,2,Matt 1:12,Matt 1:13,Matt 1:14,0.073972
Luke 3:26,Luke 3:27,Luke 3:28,3,Matt 1:10,Matt 1:11,Matt 1:12,0.067814
Luke 3:26,Luke 3:27,Luke 3:28,4,Matt 13:36,Matt 13:37,Matt 13:38,0.02882
Luke 3:26,Luke 3:27,Luke 3:28,5,Matt 13:41,Matt 13:42,Matt 13:43,0.028748
Luke 3:26,Luke 3:27,Luke 3:28,6,Matt 24:28,Matt 24:29,Matt 24:30,0.026806
Luke 3:26,Luke 3:27,Luke 3:28,7,Matt 24:29,Matt 24:30,Matt 24:31,0.026095
Luke 3:26,Luke 3:27,Luke 3:28,8,Matt 13:37,Matt 13:38,Matt 13:39,0.025325
Luke 3:26,Luke 3:27,Luke 3:28,9,Matt 13:40,Matt 13:41,Matt 13:42,0.024471
Luke 3:26,Luke 3:27,Luke 3:28,10,Matt 26:1,Matt 26:2,Matt 26:3,0.024307
Luke 3:27,Luke 3:28,Luke 3:29,1,Matt 1:11,Matt 1:12,Matt 1:13,0.08708
Luke 3:27,Luke 3:28,Luke 3:29,2,Matt 1:12,Matt 1:13,Matt 1:14,0.076045
Luke 3:27,Luke 3:28,Luke 3:29,3,Matt 1:10,Matt 1:11,Matt 1:12,0.069749
Luke 3:27,Luke 3:28,Luke 3:29,4,Matt 8:12,Matt 8:13,Matt 8:14,0.034684
Luke 3:27,Luke 3:28,Luke 3:29,5,Matt 26:50,Matt 26:51,Matt 26:52,0.029939
Luke 3:27,Luke 3:28,Luke 3:29,6,Matt 13:36,Matt 13:37,Matt 13:38,0.029814
Luke 3:27,Luke 3:28,Luke 3:29,7,Matt 13:41,Matt 13:42,Matt 13:43,0.029741
Luke 3:27,Luke 3:28,Luke 3:29,8,Matt 26:17,Matt 26:18,Matt 26:19,0.029652
Luke 3:27,Luke 3:28,Luke 3:29,9,Matt 26:49,Matt 26:50,Matt 26:51,0.029534
Luke 3:27,Luke 3:28,Luke 3:29,10,Matt 26:1,Matt 26:2,Matt 26:3,0.029419
Luke 3:28,Luke 3:29,Luke 3:30,1,Matt 1:11,Matt 1:12,Matt 1:13,0.050558
Luke 3:28,Luke 3:29,Luke 3:30,2,Matt 13:53,Matt 13:54,Matt 13:55,0.049032
Luke 3:28,Luke 3:29,Luke 3:30,3,Matt 27:57,Matt 27:58,Matt 27:59,0.048748
Luke 3:28,Luke 3:29,Luke 3:30,4,Matt 27:56,Matt 27:57,Matt 27:58,0.047435
Luke 3:28,Luke 3:29,Luke 3:30,5,Matt 13:55,Matt 13:56,Matt 13:57,0.044263
Luke 3:28,Luke 3:29,Luke 3:30,6,Matt 27:55,Matt 27:56,Matt 27:57,0.044047
Luke 3:28,Luke 3:29,Luke 3:30,7,Matt 1:18,Matt 1:19,Matt 1:20,0.043973
Luke 3:28,Luke 3:29,Luke 3:30,8,Matt 1:12,Matt 1:13,Matt 1:14,0.04397
Luke 3:28,Luke 3:29,Luke 3:30,9,Matt 1:16,Matt 1:17,Matt 1:18,0.042346
Luke 3:28,Luke 3:29,Luke 3:30,10,Matt 2:4,Matt 2:5,Matt 2:6,0.040593
Luke 3:29,Luke 3:30,Luke 3:31,1,Matt 1:16,Matt 1:17,Matt 1:18,0.057204
Luke 3:29,Luke 3:30,Luke 3:31,2,Matt 1:18,Matt 1:19,Matt 1:20,0.052777
Luke 3:29,Luke 3:30,Luke 3:31,3,Matt 22:41,Matt 22:42,Matt 22:43,0.051476
Luke 3:29,Luke 3:30,Luke 3:31,4,Matt 1:11,Matt 1:12,Matt 1:13,0.050943
Luke 3:29,Luke 3:30,Luke 3:31,5,Matt 13:53,Matt 13:54,Matt 13:55,0.049382
Luke 3:29,Luke 3:30,Luke 3:31,6,Matt 27:57,Matt 27:58,Matt 27:59,0.049101
Luke 3:29,Luke 3:30,Luke 3:31,7,Matt 27:56,Matt 27:57,Matt 27:58,0.047776
Luke 3:29,Luke 3:30,Luke 3:31,8,Matt 1:17,Matt 1:18,Matt 1:19,0.046721
Luke 3:29,Luke 3:30,Luke 3:31,9,Matt 1:19,Matt 1:20,Matt 1:21,0.044672
Luke 3:29,Luke 3:30,Luke 3:31,10,Matt 13:55,Matt 13:56,Matt 13:57,0.044594
Luke 3:30,Luke 3:31,Luke 3:32,1,Matt 1:4,Matt 1:5,Matt 1:6,0.097213
Luke 3:30,Luke 3:31,Luke 3:32,2,Matt 1:3,Matt 1:4,Matt 1:5,0.065663
Luke 3:30,Luke 3:31,Luke 3:32,3,Matt 1:5,Matt 1:6,Matt 1:7,0.063076
Luke 3:30,Luke 3:31,Luke 3:32,4,Matt 1:2,Matt 1:3,Matt 1:4,0.061323
Luke 3:30,Luke 3:31,Luke 3:32,5,Matt 1:16,Matt 1:17,Matt 1:18,0.05081
Luke 3:30,Luke 3:31,Luke 3:32,6,Matt 1:11,Matt 1:12,Matt 1:13,0.049904
Luke 3:30,Luke 3:31,Luke 3:32,7,Matt 1:18,Matt 1:19,Matt 1:20,0.049429
Luke 3:30,Luke 3:31,Luke 3:32,8,Matt 22:41,Matt 22:42,Matt 22:43,0.045292
Luke 3:30,Luke 3:31,Luke 3:32,9,Matt 1:6,Matt 1:7,Matt 1:8,0.044471
Luke 3:30,Luke 3:31,Luke 3:32,10,Matt 1:17,Matt 1:18,Matt 1:19,0.043793
Luke 3:31,Luke 3:32,Luke 3:33,1,Matt 1:3,Matt 1:4,Matt 1:5,0.152408
Luke 3:31,Luke 3:32,Luke 3:33,2,Matt 1:2,Matt 1:3,Matt 1:4,0.152288
Luke 3:31,Luke 3:32,Luke 3:33,3,Matt 1:4,Matt 1:5,Matt 1:6,0.126022
Luke 3:31,Luke 3:32,Luke 3:33,4,Matt 1:1,Matt 1:2,Matt 1:3,0.115673
Luke 3:31,Luke 3:32,Luke 3:33,5,Matt 1:5,Matt 1:6,Matt 1:7,0.060827
Luke 3:31,Luke 3:32,Luke 3:33,6,Matt 22:41,Matt 22:42,Matt 22:43,0.043716
Luke 3:31,Luke 3:32,Luke 3:33,7,Matt 1:6,Matt 1:7,Matt 1:8,0.042998
Luke 3:31,Luke 3:32,Luke 3:33,8,Matt 22:42,Matt 22:43,Matt 22:44,0.039583
Luke 3:31,Luke 3:32,Luke 3:33,9,Matt 2:4,Matt 2:5,Matt 2:6,0.039042
Luke 3:31,Luke 3:32,Luke 3:33,10,Matt 2:5,Matt 2:6,Matt 2:7,0.038235
Luke 3:32,Luke 3:33,Luke 3:34,1,Matt 1:2,Matt 1:3,Matt 1:4,0.207131
Luke 3:32,Luke 3:33,Luke 3:34,2,Matt 1:1,Matt 1:2,Matt 1:3,0.183294
Luke 3:32,Luke 3:33,Luke 3:34,3,Matt 1:3,Matt 1:4,Matt 1:5,0.154432
Luke 3:32,Luke 3:33,Luke 3:34,4,Matt 1:4,Matt 1:5,Matt 1:6,0.110073
Luke 3:32,Luke 3:33,Luke 3:34,5,Matt 22:31,Matt 22:32,Matt 22:33,0.071754
Luke 3:32,Luke 3:33,Luke 3:34,6,Matt 22:32,Matt 22:33,Matt 22:34,0.07065
Luke 3:32,Luke 3:33,Luke 3:34,7,Matt 8:11,Matt 8:12,Matt 8:13,0.06727
Luke 3:32,Luke 3:33,Luke 3:34,8,Matt 8:10,Matt 8:11,Matt 8:12,0.065347
Luke 3:32,Luke 3:33,Luke 3:34,9,Matt 22:30,Matt 22:31,Matt 22:32,0.063521
Luke 3:32,Luke 3:33,Luke 3:34,10,Matt 8:9,Matt 8:10,Matt 8:11,0.051226
Luke 3:33,Luke 3:34,Luke 3:35,1,Matt 1:1,Matt 1:2,Matt 1:3,0.18213
Luke 3:33,Luke 3:34,Luke 3:35,2,Matt 1:2,Matt 1:3,Matt 1:4,0.174544
Luke 3:33,Luke 3:34,Luke 3:35,3,Matt 1:3,Matt 1:4,Matt 1:5,0.107919
Luke 3:33,Luke 3:34,Luke 3:35,4,Matt 22:31,Matt 22:32,Matt 22:33,0.071283
Luke 3:33,Luke 3:34,Luke 3:35,5,Matt 22:32,Matt 22:33,Matt 22:34,0.070187
Luke 3:33,Luke 3:34,Luke 3:35,6,Matt 8:11,Matt 8:12,Matt 8:13,0.066823
Luke 3:33,Luke 3:34,Luke 3:35,7,Matt 8:10,Matt 8:11,Matt 8:12,0.064914
Luke 3:33,Luke 3:34,Luke 3:35,8,Matt 22:30,Matt 22:31,Matt 22:32,0.063106
Luke 3:33,Luke 3:34,Luke 3:35,9,Matt 8:9,Matt 8:10,Matt 8:11,0.050898
Luke 3:33,Luke 3:34,Luke 3:35,10,Matt 3:7,Matt 3:8,Matt 3:9,0.045641
Luke 3:34,Luke 3:35,Luke 3:36,1,Matt 1:1,Matt 1:2,Matt 1:3,0.085216
