luke_center_ref,matt_center_ref,luke_window_refs,matt_window_refs,rank,window_score
Luke 12:38,Matt 25:36,Luke 12:37 | Luke 12:38 | Luke 12:39,Matt 25:35 | Matt 25:36 | Matt 25:37,10,0.072887
Luke 12:39,Matt 24:43,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 24:41 | Matt 24:43 | Matt 24:44,1,0.521288
Luke 12:39,Matt 23:38,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 23:37 | Matt 23:38 | Matt 23:39,2,0.100413
Luke 12:39,Matt 12:32,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 12:30 | Matt 12:32 | Matt 12:33,3,0.091427
Luke 12:39,Matt 20:11,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 20:10 | Matt 20:11 | Matt 20:12,4,0.088953
Luke 12:39,Matt 6:20,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 6:19 | Matt 6:20 | Matt 6:21,5,0.087320
Luke 12:39,Matt 9:7,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 9:4 | Matt 9:7 | Matt 9:8,6,0.084227
Luke 12:39,Matt 6:19,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 6:18 | Matt 6:19 | Matt 6:20,7,0.080934
Luke 12:39,Matt 24:44,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 24:43 | Matt 24:44 | Matt 24:45,8,0.079718
Luke 12:39,Matt 12:7,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 12:6 | Matt 12:7 | Matt 12:9,9,0.075686
Luke 12:39,Matt 24:50,Luke 12:38 | Luke 12:39 | Luke 12:40,Matt 24:49 | Matt 24:50 | Matt 24:51,10,0.074509
Luke 12:40,Matt 24:44,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 24:43 | Matt 24:44 | Matt 24:45,1,0.679317
Luke 12:40,Matt 16:27,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 16:20 | Matt 16:27 | Matt 17:2,2,0.145813
Luke 12:40,Matt 24:50,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 24:49 | Matt 24:50 | Matt 24:51,3,0.132624
Luke 12:40,Matt 24:39,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 24:38 | Matt 24:39 | Matt 24:40,4,0.119464
Luke 12:40,Matt 26:2,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 26:1 | Matt 26:2 | Matt 26:3,5,0.108389
Luke 12:40,Matt 13:37,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 13:36 | Matt 13:37 | Matt 13:38,6,0.103107
Luke 12:40,Matt 24:37,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 24:28 | Matt 24:37 | Matt 24:38,7,0.101549
Luke 12:40,Matt 13:25,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 13:24 | Matt 13:25 | Matt 13:26,8,0.096614
Luke 12:40,Matt 10:23,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 10:16 | Matt 10:23 | Matt 10:24,9,0.093765
Luke 12:40,Matt 25:31,Luke 12:39 | Luke 12:40 | Luke 12:41,Matt 25:30 | Matt 25:31 | Matt 25:32,10,0.090672
Luke 12:41,Matt 15:15,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 15:14 | Matt 15:15 | Matt 15:21,1,0.287700
Luke 12:41,Matt 13:53,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 13:52 | Matt 13:53 | Matt 13:56,2,0.166189
Luke 12:41,Matt 26:1,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 25:46 | Matt 26:1 | Matt 26:2,3,0.126058
Luke 12:41,Matt 14:28,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 14:24 | Matt 14:28 | Matt 14:29,4,0.109075
Luke 12:41,Matt 22:1,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 21:45 | Matt 22:1 | Matt 22:2,5,0.100981
Luke 12:41,Matt 18:21,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 18:20 | Matt 18:21 | Matt 18:22,6,0.093756
Luke 12:41,Matt 13:56,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 13:53 | Matt 13:56 | Matt 13:58,7,0.092134
Luke 12:41,Matt 21:43,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 21:41 | Matt 21:43 | Matt 21:44,8,0.091999
Luke 12:41,Matt 18:10,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 18:7 | Matt 18:10 | Matt 18:12,9,0.091455
Luke 12:41,Matt 21:45,Luke 12:40 | Luke 12:41 | Luke 12:42,Matt 21:44 | Matt 21:45 | Matt 22:1,10,0.088655
Luke 12:42,Matt 24:45,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 24:44 | Matt 24:45 | Matt 24:46,1,0.456058
Luke 12:42,Matt 25:23,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 25:22 | Matt 25:23 | Matt 25:24,2,0.197886
Luke 12:42,Matt 25:21,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 25:20 | Matt 25:21 | Matt 25:22,3,0.197886
Luke 12:42,Matt 20:33,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 20:20 | Matt 20:33 | Matt 20:34,4,0.090179
Luke 12:42,Matt 24:47,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 24:46 | Matt 24:47 | Matt 24:48,5,0.089836
Luke 12:42,Matt 7:21,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 7:20 | Matt 7:21 | Matt 7:22,6,0.086534
Luke 12:42,Matt 25:8,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 25:7 | Matt 25:8 | Matt 25:9,7,0.083768
Luke 12:42,Matt 25:11,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 25:10 | Matt 25:11 | Matt 25:14,8,0.080511
Luke 12:42,Matt 15:25,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 15:24 | Matt 15:25 | Matt 15:28,9,0.075921
Luke 12:42,Matt 14:28,Luke 12:41 | Luke 12:42 | Luke 12:43,Matt 14:24 | Matt 14:28 | Matt 14:29,10,0.075889
Luke 12:43,Matt 24:46,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 24:45 | Matt 24:46 | Matt 24:47,1,0.782611
Luke 12:43,Matt 25:19,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 25:18 | Matt 25:19 | Matt 25:20,2,0.271247
Luke 12:43,Matt 18:27,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 18:26 | Matt 18:27 | Matt 18:28,3,0.188543
Luke 12:43,Matt 24:48,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 24:47 | Matt 24:48 | Matt 24:49,4,0.179152
Luke 12:43,Matt 24:50,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 24:49 | Matt 24:50 | Matt 24:51,5,0.169757
Luke 12:43,Matt 22:10,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 22:9 | Matt 22:10 | Matt 22:11,6,0.144966
Luke 12:43,Matt 18:28,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 18:27 | Matt 18:28 | Matt 18:29,7,0.123905
Luke 12:43,Matt 5:4,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 5:3 | Matt 5:4 | Matt 5:5,8,0.097066
Luke 12:43,Matt 18:32,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 18:31 | Matt 18:32 | Matt 18:33,9,0.096131
Luke 12:43,Matt 10:24,Luke 12:42 | Luke 12:43 | Luke 12:44,Matt 10:23 | Matt 10:24 | Matt 10:25,10,0.095912
Luke 12:44,Matt 24:47,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 24:46 | Matt 24:47 | Matt 24:48,1,0.838452
Luke 12:44,Matt 14:33,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 14:31 | Matt 14:33 | Matt 14:35,2,0.117848
Luke 12:44,Matt 5:28,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 5:27 | Matt 5:28 | Matt 5:29,3,0.109053
Luke 12:44,Matt 25:14,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 25:11 | Matt 25:14 | Matt 25:15,4,0.105377
Luke 12:44,Matt 27:22,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 27:21 | Matt 27:22 | Matt 27:24,5,0.098581
Luke 12:44,Matt 12:36,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 12:35 | Matt 12:36 | Matt 12:37,6,0.087056
Luke 12:44,Matt 5:11,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 5:10 | Matt 5:11 | Matt 5:12,7,0.080777
Luke 12:44,Matt 24:45,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 24:44 | Matt 24:45 | Matt 24:46,8,0.078372
Luke 12:44,Matt 27:54,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 27:53 | Matt 27:54 | Matt 27:55,9,0.078325
Luke 12:44,Matt 15:13,Luke 12:43 | Luke 12:44 | Luke 12:45,Matt 15:12 | Matt 15:13 | Matt 15:14,10,0.076227
Luke 12:45,Matt 24:48,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 24:47 | Matt 24:48 | Matt 24:49,1,0.447738
Luke 12:45,Matt 24:49,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 24:48 | Matt 24:49 | Matt 24:50,2,0.279423
Luke 12:45,Matt 24:46,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 24:45 | Matt 24:46 | Matt 24:47,3,0.142784
Luke 12:45,Matt 25:19,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 25:18 | Matt 25:19 | Matt 25:20,4,0.131780
Luke 12:45,Matt 11:18,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 11:17 | Matt 11:18 | Matt 11:19,5,0.129294
Luke 12:45,Matt 18:27,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 18:26 | Matt 18:27 | Matt 18:28,6,0.129134
Luke 12:45,Matt 24:50,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 24:49 | Matt 24:50 | Matt 24:51,7,0.121494
Luke 12:45,Matt 22:10,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 22:9 | Matt 22:10 | Matt 22:11,8,0.096983
Luke 12:45,Matt 11:19,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 11:18 | Matt 11:19 | Matt 11:20,9,0.096919
Luke 12:45,Matt 18:32,Luke 12:44 | Luke 12:45 | Luke 12:46,Matt 18:31 | Matt 18:32 | Matt 18:33,10,0.094129
Luke 12:46,Matt 24:50,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 24:49 | Matt 24:50 | Matt 24:51,1,0.777346
Luke 12:46,Matt 24:51,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 24:50 | Matt 24:51 | Matt 25:1,2,0.250067
Luke 12:46,Matt 18:27,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 18:26 | Matt 18:27 | Matt 18:28,3,0.182451
Luke 12:46,Matt 25:19,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 25:18 | Matt 25:19 | Matt 25:20,4,0.174228
Luke 12:46,Matt 24:46,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 24:45 | Matt 24:46 | Matt 24:47,5,0.134757
Luke 12:46,Matt 24:48,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 24:47 | Matt 24:48 | Matt 24:49,6,0.134411
Luke 12:46,Matt 10:26,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 10:25 | Matt 10:26 | Matt 10:27,7,0.129031
Luke 12:46,Matt 1:25,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 1:24 | Matt 1:25 | Matt 2:1,8,0.113060
Luke 12:46,Matt 24:39,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 24:38 | Matt 24:39 | Matt 24:40,9,0.084896
Luke 12:46,Matt 22:10,Luke 12:45 | Luke 12:46 | Luke 12:47,Matt 22:9 | Matt 22:10 | Matt 22:11,10,0.083226
Luke 12:47,Matt 7:21,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 7:20 | Matt 7:21 | Matt 7:22,1,0.209109
Luke 12:47,Matt 21:31,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 21:30 | Matt 21:31 | Matt 21:32,2,0.158449
Luke 12:47,Matt 6:10,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 6:9 | Matt 6:10 | Matt 6:11,3,0.135257
Luke 12:47,Matt 24:46,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 24:45 | Matt 24:46 | Matt 24:47,4,0.117448
Luke 12:47,Matt 26:42,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 26:25 | Matt 26:42 | Matt 26:52,5,0.103043
Luke 12:47,Matt 25:19,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 25:18 | Matt 25:19 | Matt 25:20,6,0.100905
Luke 12:47,Matt 24:50,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 24:49 | Matt 24:50 | Matt 24:51,7,0.098994
Luke 12:47,Matt 18:14,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 18:13 | Matt 18:14 | Matt 18:15,8,0.098822
Luke 12:47,Matt 18:27,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 18:26 | Matt 18:27 | Matt 18:28,9,0.096107
Luke 12:47,Matt 21:35,Luke 12:46 | Luke 12:47 | Luke 12:48,Matt 21:32 | Matt 21:35 | Matt 21:41,10,0.094328
Luke 12:48,Matt 24:11,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 24:10 | Matt 24:11 | Matt 24:12,1,0.114045
Luke 12:48,Matt 6:3,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 6:2 | Matt 6:3 | Matt 6:4,2,0.111487
Luke 12:48,Matt 22:14,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 22:13 | Matt 22:14 | Matt 22:15,3,0.105972
Luke 12:48,Matt 9:37,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 9:35 | Matt 9:37 | Matt 9:38,4,0.100648
Luke 12:48,Matt 4:9,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 4:8 | Matt 4:9 | Matt 4:10,5,0.089439
Luke 12:48,Matt 12:15,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 12:12 | Matt 12:15 | Matt 12:17,6,0.087470
Luke 12:48,Matt 7:7,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 7:6 | Matt 7:7 | Matt 7:8,7,0.082257
Luke 12:48,Matt 15:30,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 15:29 | Matt 15:30 | Matt 15:31,8,0.077681
Luke 12:48,Matt 10:31,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 10:30 | Matt 10:31 | Matt 10:32,9,0.074205
Luke 12:48,Matt 13:58,Luke 12:47 | Luke 12:48 | Luke 12:49,Matt 13:56 | Matt 13:58 | Matt 14:1,10,0.070776
Luke 12:49,Matt 10:34,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 10:33 | Matt 10:34 | Matt 10:35,1,0.233319
Luke 12:49,Matt 26:15,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 26:12 | Matt 26:15 | Matt 26:16,2,0.115561
Luke 12:49,Matt 27:21,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 27:20 | Matt 27:21 | Matt 27:22,3,0.111869
Luke 12:49,Matt 17:25,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 17:24 | Matt 17:25 | Matt 17:26,4,0.107410
Luke 12:49,Matt 27:17,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 27:16 | Matt 27:17 | Matt 27:19,5,0.099711
Luke 12:49,Matt 3:10,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 3:9 | Matt 3:10 | Matt 3:12,6,0.098427
Luke 12:49,Matt 13:50,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 13:49 | Matt 13:50 | Matt 13:51,7,0.086016
Luke 12:49,Matt 13:42,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 13:41 | Matt 13:42 | Matt 13:43,8,0.086016
Luke 12:49,Matt 7:19,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 7:18 | Matt 7:19 | Matt 7:20,9,0.085732
Luke 12:49,Matt 14:24,Luke 12:48 | Luke 12:49 | Luke 12:50,Matt 14:23 | Matt 14:24 | Matt 14:28,10,0.070378
Luke 12:50,Matt 3:14,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 3:12 | Matt 3:14 | Matt 3:15,1,0.181249
Luke 12:50,Matt 26:1,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 25:46 | Matt 26:1 | Matt 26:2,2,0.074998
Luke 12:50,Matt 13:53,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 13:52 | Matt 13:53 | Matt 13:56,3,0.070179
Luke 12:50,Matt 7:28,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 7:27 | Matt 7:28 | Matt 8:1,4,0.064213
Luke 12:50,Matt 22:12,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 22:11 | Matt 22:12 | Matt 22:13,5,0.063775
Luke 12:50,Matt 4:24,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 4:23 | Matt 4:24 | Matt 4:25,6,0.061677
Luke 12:50,Matt 22:45,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 22:43 | Matt 22:45 | Matt 23:1,7,0.057341
Luke 12:50,Matt 3:7,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 3:2 | Matt 3:7 | Matt 3:8,8,0.054481
Luke 12:50,Matt 10:23,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 10:16 | Matt 10:23 | Matt 10:24,9,0.053203
Luke 12:50,Matt 28:19,Luke 12:49 | Luke 12:50 | Luke 12:51,Matt 28:18 | Matt 28:19 | Matt 28:20,10,0.052564
Luke 12:51,Matt 10:34,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 10:33 | Matt 10:34 | Matt 10:35,1,0.106095
Luke 12:51,Matt 10:13,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 10:12 | Matt 10:13 | Matt 10:14,2,0.083424
Luke 12:51,Matt 17:25,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 17:24 | Matt 17:25 | Matt 17:26,3,0.070251
Luke 12:51,Matt 28:18,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 28:17 | Matt 28:18 | Matt 28:19,4,0.068192
Luke 12:51,Matt 16:19,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 16:18 | Matt 16:19 | Matt 16:20,5,0.067835
Luke 12:51,Matt 3:1,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 2:23 | Matt 3:1 | Matt 3:2,6,0.062048
Luke 12:51,Matt 18:18,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 18:17 | Matt 18:18 | Matt 18:19,7,0.061805
Luke 12:51,Matt 26:66,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 26:60 | Matt 26:66 | Matt 26:68,8,0.060938
Luke 12:51,Matt 26:53,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 26:52 | Matt 26:53 | Matt 26:54,9,0.057429
Luke 12:51,Matt 11:24,Luke 12:50 | Luke 12:51 | Luke 12:52,Matt 11:23 | Matt 11:24 | Matt 11:25,10,0.056696
Luke 12:52,Matt 18:20,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 18:19 | Matt 18:20 | Matt 18:21,1,0.190593
Luke 12:52,Matt 12:40,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 12:39 | Matt 12:40 | Matt 12:41,2,0.180846
Luke 12:52,Matt 18:16,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 18:15 | Matt 18:16 | Matt 18:17,3,0.153278
Luke 12:52,Matt 25:17,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 25:16 | Matt 25:17 | Matt 25:18,4,0.123658
Luke 12:52,Matt 24:40,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 24:39 | Matt 24:40 | Matt 24:41,5,0.104081
Luke 12:52,Matt 25:2,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 25:1 | Matt 25:2 | Matt 25:3,6,0.101946
Luke 12:52,Matt 24:41,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 24:40 | Matt 24:41 | Matt 24:43,7,0.096573
Luke 12:52,Matt 25:15,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 25:14 | Matt 25:15 | Matt 25:16,8,0.094093
Luke 12:52,Matt 25:22,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 25:21 | Matt 25:22 | Matt 25:23,9,0.092328
Luke 12:52,Matt 5:41,Luke 12:51 | Luke 12:52 | Luke 12:53,Matt 5:40 | Matt 5:41 | Matt 5:42,10,0.082404
Luke 12:53,Matt 10:35,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 10:34 | Matt 10:35 | Matt 10:36,1,0.421452
Luke 12:53,Matt 19:19,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 19:18 | Matt 19:19 | Matt 19:20,2,0.141879
Luke 12:53,Matt 11:27,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 11:26 | Matt 11:27 | Matt 11:28,3,0.111953
Luke 12:53,Matt 28:19,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 28:18 | Matt 28:19 | Matt 28:20,4,0.099282
Luke 12:53,Matt 5:45,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 5:44 | Matt 5:45 | Matt 5:46,5,0.097506
Luke 12:53,Matt 20:20,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 20:19 | Matt 20:20 | Matt 20:33,6,0.096793
Luke 12:53,Matt 21:5,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 21:4 | Matt 21:5 | Matt 21:6,7,0.086769
Luke 12:53,Matt 23:9,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 23:8 | Matt 23:9 | Matt 23:10,8,0.084423
Luke 12:53,Matt 15:22,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 15:21 | Matt 15:22 | Matt 15:23,9,0.066264
Luke 12:53,Matt 2:21,Luke 12:52 | Luke 12:53 | Luke 12:54,Matt 2:20 | Matt 2:21 | Matt 2:22,10,0.063785
Luke 12:54,Matt 19:8,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 19:2 | Matt 19:8 | Matt 19:10,1,0.101506
Luke 12:54,Matt 5:45,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 5:44 | Matt 5:45 | Matt 5:46,2,0.077953
Luke 12:54,Matt 24:27,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 24:26 | Matt 24:27 | Matt 24:28,3,0.075415
Luke 12:54,Matt 8:11,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 8:10 | Matt 8:11 | Matt 8:12,4,0.064158
Luke 12:54,Matt 9:23,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 9:22 | Matt 9:23 | Matt 9:24,5,0.060807
Luke 12:54,Matt 11:26,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 11:25 | Matt 11:26 | Matt 11:27,6,0.059215
Luke 12:54,Matt 4:16,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 4:15 | Matt 4:16 | Matt 4:22,7,0.055041
Luke 12:54,Matt 9:33,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 9:32 | Matt 9:33 | Matt 9:35,8,0.054723
Luke 12:54,Matt 4:22,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 4:16 | Matt 4:22 | Matt 4:23,9,0.054646
Luke 12:54,Matt 27:24,Luke 12:53 | Luke 12:54 | Luke 12:55,Matt 27:22 | Matt 27:24 | Matt 27:25,10,0.053545
Luke 12:55,Matt 20:12,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 20:11 | Matt 20:12 | Matt 20:13,1,0.082366
Luke 12:55,Matt 7:27,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 7:26 | Matt 7:27 | Matt 7:28,2,0.077509
Luke 12:55,Matt 7:25,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 7:24 | Matt 7:25 | Matt 7:26,3,0.069648
Luke 12:55,Matt 12:42,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 12:41 | Matt 12:42 | Matt 12:43,4,0.059258
Luke 12:55,Matt 21:4,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 20:34 | Matt 21:4 | Matt 21:5,5,0.045073
Luke 12:55,Matt 26:1,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 25:46 | Matt 26:1 | Matt 26:2,6,0.043514
Luke 12:55,Matt 4:3,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 4:2 | Matt 4:3 | Matt 4:4,7,0.040282
Luke 12:55,Matt 1:22,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 1:21 | Matt 1:22 | Matt 1:23,8,0.037194
Luke 12:55,Matt 23:15,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 23:13 | Matt 23:15 | Matt 23:16,9,0.037065
Luke 12:55,Matt 6:21,Luke 12:54 | Luke 12:55 | Luke 12:56,Matt 6:20 | Matt 6:21 | Matt 6:22,10,0.036356
Luke 12:56,Matt 26:70,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 26:68 | Matt 26:70 | Matt 26:71,1,0.128846
Luke 12:56,Matt 26:72,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 26:71 | Matt 26:72 | Matt 27:1,2,0.115161
Luke 12:56,Matt 16:11,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 16:3 | Matt 16:11 | Matt 16:12,3,0.098654
Luke 12:56,Matt 16:3,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 16:2 | Matt 16:3 | Matt 16:11,4,0.096600
Luke 12:56,Matt 18:10,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 18:7 | Matt 18:10 | Matt 18:12,5,0.081588
Luke 12:56,Matt 16:19,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 16:18 | Matt 16:19 | Matt 16:20,6,0.080932
Luke 12:56,Matt 11:25,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 11:24 | Matt 11:25 | Matt 11:26,7,0.069650
Luke 12:56,Matt 18:18,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 18:17 | Matt 18:18 | Matt 18:19,8,0.064930
Luke 12:56,Matt 6:32,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 6:31 | Matt 6:32 | Matt 6:33,9,0.063228
Luke 12:56,Matt 6:16,Luke 12:55 | Luke 12:56 | Luke 12:57,Matt 6:13 | Matt 6:16 | Matt 6:17,10,0.059648
Luke 12:57,Matt 7:1,Luke 12:56 | Luke 12:57 | Luke 12:58,Matt 6:34 | Matt 7:1 | Matt 7:3,1,0.185143
Luke 12:57,Matt 5:40,Luke 12:56 | Luke 12:57 | Luke 12:58,Matt 5:39 | Matt 5:40 | Matt 5:41,2,0.109645
Luke 12:57,Matt 10:41,Luke 12:56 | Luke 12:57 | Luke 12:58,Matt 10:36 | Matt 10:41 | Matt 11:1,3,0.106918
Luke 12:57,Matt 20:4,Luke 12:56 | Luke 12:57 | Luke 12:58,Matt 20:3 | Matt 20:4 | Matt 20:5,4,0.085762
Luke 12:57,Matt 23:35,Luke 12:56 | Luke 12:57 | Luke 12:58,Matt 23:34 | Matt 23:35 | Matt 23:36,5,0.084659
