layer,source_ref,target_ref,max_exact_run_len,formula_risk
epistle_to_gospel,Col 4:11,Luke 23:50-53,4,low
epistle_to_gospel,Col 4:11,Luke 23:51,4,low
epistle_to_gospel,Col 4:11,Luke 23:51-52,4,low
epistle_to_gospel,Col 4:11,Luke 23:51-53,4,low
epistle_to_gospel,Col 4:11,Luke 23:51-54,4,low
epistle_to_gospel,Col 4:11,Luke 4:40-43,4,low
epistle_to_gospel,Col 4:11,Luke 4:41-43,4,low
epistle_to_gospel,Col 4:11,Luke 4:41-44,4,low
epistle_to_gospel,Col 4:11,Luke 4:42-43,4,low
epistle_to_gospel,Col 4:11,Luke 4:42-44,4,low
epistle_to_gospel,Col 4:11,Luke 4:42-5:1,4,low
epistle_to_gospel,Col 4:11,Luke 4:43,4,low
epistle_to_gospel,Col 4:11,Luke 4:43-44,4,low
epistle_to_gospel,Col 4:11,Luke 4:43-5:1,4,low
epistle_to_gospel,Col 4:11,Luke 4:43-5:2,4,low
epistle_to_gospel,Col 4:11,Luke 7:48-8:1,4,low
epistle_to_gospel,Col 4:11,Luke 7:49-8:1,4,low
epistle_to_gospel,Col 4:11,Luke 7:49-8:2,4,low
epistle_to_gospel,Col 4:11,Luke 7:50-8:1,4,low
epistle_to_gospel,Col 4:11,Luke 7:50-8:2,4,low
epistle_to_gospel,Col 4:11,Luke 7:50-8:3,4,low
epistle_to_gospel,Col 4:11,Luke 8:1,4,low
epistle_to_gospel,Col 4:11,Luke 8:1-2,4,low
epistle_to_gospel,Col 4:11,Luke 8:1-3,4,low
epistle_to_gospel,Col 4:11,Luke 8:1-4,4,low
epistle_to_gospel,Col 4:11,Luke 8:55-9:2,4,low
epistle_to_gospel,Col 4:11,Luke 8:56-9:2,4,low
epistle_to_gospel,Col 4:11,Luke 8:56-9:3,4,low
epistle_to_gospel,Col 4:11,Luke 9:1-2,4,low
epistle_to_gospel,Col 4:11,Luke 9:1-3,4,low
epistle_to_gospel,Col 4:11,Luke 9:1-4,4,low
epistle_to_gospel,Col 4:11,Luke 9:2,4,low
epistle_to_gospel,Col 4:11,Luke 9:2-3,4,low
epistle_to_gospel,Col 4:11,Luke 9:2-4,4,low
epistle_to_gospel,Col 4:11,Luke 9:2-5,4,low
epistle_to_gospel,Col 4:11,Luke 9:24-27,4,low
epistle_to_gospel,Col 4:11,Luke 9:25-27,4,low
epistle_to_gospel,Col 4:11,Luke 9:25-28,4,low
epistle_to_gospel,Col 4:11,Luke 9:26-27,4,low
epistle_to_gospel,Col 4:11,Luke 9:26-28,4,low
epistle_to_gospel,Col 4:11,Luke 9:26-29,4,low
epistle_to_gospel,Col 4:11,Luke 9:27,4,low
epistle_to_gospel,Col 4:11,Luke 9:27-28,4,low
epistle_to_gospel,Col 4:11,Luke 9:27-29,4,low
epistle_to_gospel,Col 4:11,Luke 9:27-30,4,low
epistle_to_gospel,Col 4:11,Luke 9:57-60,4,low
epistle_to_gospel,Col 4:11,Luke 9:58-60,4,low
epistle_to_gospel,Col 4:11,Luke 9:58-61,4,low
epistle_to_gospel,Col 4:11,Luke 9:59-60,4,low
epistle_to_gospel,Col 4:11,Luke 9:59-61,4,low
epistle_to_gospel,Col 4:11,Luke 9:59-62,4,low
epistle_to_gospel,Col 4:11,Luke 9:60,4,low
epistle_to_gospel,Col 4:11,Luke 9:60-10:1,4,low
epistle_to_gospel,Col 4:11,Luke 9:60-61,4,low
epistle_to_gospel,Col 4:11,Luke 9:60-62,4,low
epistle_to_gospel,Col 4:11,Mark 10:12-15,4,low
epistle_to_gospel,Col 4:11,Mark 10:13-15,4,low
epistle_to_gospel,Col 4:11,Mark 10:13-16,4,low
epistle_to_gospel,Col 4:11,Mark 10:14-15,4,low
epistle_to_gospel,Col 4:11,Mark 10:14-16,4,low
epistle_to_gospel,Col 4:11,Mark 10:14-17,4,low
epistle_to_gospel,Col 4:11,Mark 10:15,4,low
epistle_to_gospel,Col 4:11,Mark 10:15-16,4,low
epistle_to_gospel,Col 4:11,Mark 10:15-17,4,low
epistle_to_gospel,Col 4:11,Mark 10:15-18,4,low
epistle_to_gospel,Col 4:11,Mark 15:40-43,4,low
epistle_to_gospel,Col 4:11,Mark 15:41-43,4,low
epistle_to_gospel,Col 4:11,Mark 15:41-44,4,low
epistle_to_gospel,Col 4:11,Mark 15:42-43,4,low
epistle_to_gospel,Col 4:11,Mark 15:42-44,4,low
epistle_to_gospel,Col 4:11,Mark 15:42-45,4,low
epistle_to_gospel,Col 4:11,Mark 15:43,4,low
epistle_to_gospel,Col 4:11,Mark 15:43-44,4,low
epistle_to_gospel,Col 4:11,Mark 15:43-45,4,low
epistle_to_gospel,Col 4:11,Mark 15:43-46,4,low
epistle_to_gospel,Col 4:11,Mark 4:27-30,4,low
epistle_to_gospel,Col 4:11,Mark 4:28-30,4,low
epistle_to_gospel,Col 4:11,Mark 4:28-31,4,low
epistle_to_gospel,Col 4:11,Mark 4:29-30,4,low
epistle_to_gospel,Col 4:11,Mark 4:29-31,4,low
epistle_to_gospel,Col 4:11,Mark 4:29-32,4,low
epistle_to_gospel,Col 4:11,Mark 4:30,4,low
epistle_to_gospel,Col 4:11,Mark 4:30-31,4,low
epistle_to_gospel,Col 4:11,Mark 4:30-32,4,low
epistle_to_gospel,Col 4:11,Mark 4:30-33,4,low
epistle_to_gospel,Col 4:11,Mark 8:36-9:1,4,low
epistle_to_gospel,Col 4:11,Mark 8:37-9:1,4,low
epistle_to_gospel,Col 4:11,Mark 8:37-9:2,4,low
epistle_to_gospel,Col 4:11,Mark 8:38-9:1,4,low
epistle_to_gospel,Col 4:11,Mark 8:38-9:2,4,low
epistle_to_gospel,Col 4:11,Mark 8:38-9:3,4,low
epistle_to_gospel,Col 4:11,Mark 9:1,4,low
epistle_to_gospel,Col 4:11,Mark 9:1-2,4,low
epistle_to_gospel,Col 4:11,Mark 9:1-3,4,low
epistle_to_gospel,Col 4:11,Mark 9:1-4,4,low
epistle_to_gospel,Eph 1:22,Luke 7:35-38,4,low
epistle_to_gospel,Eph 1:22,Luke 7:36-38,4,low
epistle_to_gospel,Eph 1:22,Luke 7:36-39,4,low
epistle_to_gospel,Eph 1:22,Luke 7:37-38,4,low
epistle_to_gospel,Eph 1:22,Luke 7:37-39,4,low
epistle_to_gospel,Eph 1:22,Luke 7:37-40,4,low
epistle_to_gospel,Eph 1:22,Luke 7:38,4,low
epistle_to_gospel,Eph 1:22,Luke 7:38-39,4,low
epistle_to_gospel,Eph 1:22,Luke 7:38-40,4,low
epistle_to_gospel,Eph 1:22,Luke 7:38-41,4,low
epistle_to_gospel,Eph 1:22,Mark 5:20-23,4,low
epistle_to_gospel,Eph 1:22,Mark 5:21-23,4,low
epistle_to_gospel,Eph 1:22,Mark 5:21-24,4,low
epistle_to_gospel,Eph 1:22,Mark 5:22-23,4,low
epistle_to_gospel,Eph 1:22,Mark 5:22-24,4,low
epistle_to_gospel,Eph 1:22,Mark 5:22-25,4,low
epistle_to_gospel,Eph 1:22,Matt 15:27-30,4,low
epistle_to_gospel,Eph 1:22,Matt 15:28-30,4,low
epistle_to_gospel,Eph 1:22,Matt 15:28-31,4,low
epistle_to_gospel,Eph 1:22,Matt 15:29-30,4,low
epistle_to_gospel,Eph 1:22,Matt 15:29-31,4,low
epistle_to_gospel,Eph 1:22,Matt 15:29-32,4,low
epistle_to_gospel,Eph 1:22,Matt 15:30,4,low
epistle_to_gospel,Eph 1:22,Matt 15:30-31,4,low
epistle_to_gospel,Eph 1:22,Matt 15:30-32,4,low
epistle_to_gospel,Eph 1:22,Matt 15:30-33,4,low
epistle_to_gospel,Eph 3:17,Luke 21:11-14,4,low
epistle_to_gospel,Eph 3:17,Luke 21:12-14,4,low
epistle_to_gospel,Eph 3:17,Luke 21:12-15,4,low
epistle_to_gospel,Eph 3:17,Luke 21:13-14,4,low
epistle_to_gospel,Eph 3:17,Luke 21:13-15,4,low
epistle_to_gospel,Eph 3:17,Luke 21:13-16,4,low
epistle_to_gospel,Eph 3:17,Luke 21:14,4,low
epistle_to_gospel,Eph 3:17,Luke 21:14-15,4,low
epistle_to_gospel,Eph 3:17,Luke 21:14-16,4,low
epistle_to_gospel,Eph 3:17,Luke 21:14-17,4,low
epistle_to_gospel,Eph 3:17,Luke 5:19-22,4,low
epistle_to_gospel,Eph 3:17,Luke 5:20-22,4,low
epistle_to_gospel,Eph 3:17,Luke 5:20-23,4,low
epistle_to_gospel,Eph 3:17,Luke 5:21-22,4,low
epistle_to_gospel,Eph 3:17,Luke 5:21-23,4,low
epistle_to_gospel,Eph 3:17,Luke 5:21-24,4,low
epistle_to_gospel,Eph 3:17,Luke 5:22,4,low
epistle_to_gospel,Eph 3:17,Luke 5:22-23,4,low
epistle_to_gospel,Eph 3:17,Luke 5:22-24,4,low
epistle_to_gospel,Eph 3:17,Luke 5:22-25,4,low
epistle_to_gospel,Eph 3:17,Mark 2:5-8,4,low
epistle_to_gospel,Eph 3:17,Mark 2:6-8,4,low
epistle_to_gospel,Eph 3:17,Mark 2:6-9,4,low
epistle_to_gospel,Eph 3:17,Mark 2:7-10,4,low
epistle_to_gospel,Eph 3:17,Mark 2:7-8,4,low
epistle_to_gospel,Eph 3:17,Mark 2:7-9,4,low
epistle_to_gospel,Eph 3:17,Mark 2:8,4,low
epistle_to_gospel,Eph 3:17,Mark 2:8-10,4,low
epistle_to_gospel,Eph 3:17,Mark 2:8-11,4,low
epistle_to_gospel,Eph 3:17,Mark 2:8-9,4,low
epistle_to_gospel,Eph 3:17,Matt 9:1-4,4,low
epistle_to_gospel,Eph 3:17,Matt 9:2-4,4,low
epistle_to_gospel,Eph 3:17,Matt 9:2-5,4,low
epistle_to_gospel,Eph 3:17,Matt 9:3-4,4,low
epistle_to_gospel,Eph 3:17,Matt 9:3-5,4,low
epistle_to_gospel,Eph 3:17,Matt 9:3-6,4,low
epistle_to_gospel,Eph 3:17,Matt 9:4,4,low
epistle_to_gospel,Eph 3:17,Matt 9:4-5,4,low
epistle_to_gospel,Eph 3:17,Matt 9:4-6,4,low
epistle_to_gospel,Eph 3:17,Matt 9:4-7,4,low
epistle_to_gospel,Eph 3:5,Mark 3:25-28,4,low
epistle_to_gospel,Eph 3:5,Mark 3:26-28,4,low
epistle_to_gospel,Eph 3:5,Mark 3:26-29,4,low
epistle_to_gospel,Eph 3:5,Mark 3:27-28,4,low
epistle_to_gospel,Eph 3:5,Mark 3:27-29,4,low
epistle_to_gospel,Eph 3:5,Mark 3:27-30,4,low
epistle_to_gospel,Eph 3:5,Mark 3:28,4,low
epistle_to_gospel,Eph 3:5,Mark 3:28-29,4,low
epistle_to_gospel,Eph 3:5,Mark 3:28-30,4,low
epistle_to_gospel,Eph 3:5,Mark 3:28-31,4,low
epistle_to_gospel,Eph 4:13,John 5:22-25,4,low
epistle_to_gospel,Eph 4:13,John 5:23-25,4,low
epistle_to_gospel,Eph 4:13,John 5:23-26,4,low
epistle_to_gospel,Eph 4:13,John 5:24-25,4,low
epistle_to_gospel,Eph 4:13,John 5:24-26,4,low
epistle_to_gospel,Eph 4:13,John 5:24-27,4,low
epistle_to_gospel,Eph 4:13,John 5:25,4,low
epistle_to_gospel,Eph 4:13,John 5:25-26,4,low
epistle_to_gospel,Eph 4:13,John 5:25-27,4,low
epistle_to_gospel,Eph 4:13,John 5:25-28,4,low
epistle_to_gospel,Eph 4:30,John 14:23-26,4,low
epistle_to_gospel,Eph 4:30,John 14:24-26,4,low
epistle_to_gospel,Eph 4:30,John 14:24-27,4,low
epistle_to_gospel,Eph 4:30,John 14:25-26,4,low
epistle_to_gospel,Eph 4:30,John 14:25-27,4,low
epistle_to_gospel,Eph 4:30,John 14:25-28,4,low
epistle_to_gospel,Eph 4:30,John 14:26,4,low
epistle_to_gospel,Eph 4:30,John 14:26-27,4,low
epistle_to_gospel,Eph 4:30,John 14:26-28,4,low
epistle_to_gospel,Eph 4:30,John 14:26-29,4,low
epistle_to_gospel,Eph 4:30,Luke 3:19-22,4,low
epistle_to_gospel,Eph 4:30,Luke 3:20-22,4,low
epistle_to_gospel,Eph 4:30,Luke 3:20-23,4,low
epistle_to_gospel,Eph 4:30,Luke 3:21-22,4,low
epistle_to_gospel,Eph 4:30,Luke 3:21-23,4,low
epistle_to_gospel,Eph 4:30,Luke 3:21-24,4,low
epistle_to_gospel,Eph 4:30,Luke 3:22,4,low
epistle_to_gospel,Eph 4:30,Luke 3:22-23,4,low
epistle_to_gospel,Eph 4:30,Luke 3:22-24,4,low
epistle_to_gospel,Eph 4:30,Luke 3:22-25,4,low
epistle_to_gospel,Eph 4:30,Mark 13:10-11,4,low
epistle_to_gospel,Eph 4:30,Mark 13:10-12,4,low
epistle_to_gospel,Eph 4:30,Mark 13:10-13,4,low
epistle_to_gospel,Eph 4:30,Mark 13:11,4,low
epistle_to_gospel,Eph 4:30,Mark 13:11-12,4,low
epistle_to_gospel,Eph 4:30,Mark 13:11-13,4,low
epistle_to_gospel,Eph 4:30,Mark 13:11-14,4,low
epistle_to_gospel,Eph 4:30,Mark 13:8-11,4,low
epistle_to_gospel,Eph 4:30,Mark 13:9-11,4,low
epistle_to_gospel,Eph 4:30,Mark 13:9-12,4,low
epistle_to_gospel,Eph 4:30,Mark 3:26-29,4,low
epistle_to_gospel,Eph 4:30,Mark 3:27-29,4,low
epistle_to_gospel,Eph 4:30,Mark 3:27-30,4,low
epistle_to_gospel,Eph 4:30,Mark 3:28-29,4,low
epistle_to_gospel,Eph 4:30,Mark 3:28-30,4,low
epistle_to_gospel,Eph 4:30,Mark 3:28-31,4,low
epistle_to_gospel,Eph 4:30,Mark 3:29,4,low
epistle_to_gospel,Eph 4:30,Mark 3:29-30,4,low
epistle_to_gospel,Eph 4:30,Mark 3:29-31,4,low
epistle_to_gospel,Eph 4:30,Mark 3:29-32,4,low
epistle_to_gospel,Eph 5:17,Luke 12:44-47,4,low
epistle_to_gospel,Eph 5:17,Luke 12:45-47,4,low
epistle_to_gospel,Eph 5:17,Luke 12:45-48,4,low
epistle_to_gospel,Eph 5:17,Luke 12:46-47,4,low
epistle_to_gospel,Eph 5:17,Luke 12:46-48,4,low
epistle_to_gospel,Eph 5:17,Luke 12:46-49,4,low
epistle_to_gospel,Eph 5:17,Luke 12:47,4,low
epistle_to_gospel,Eph 5:17,Luke 12:47-48,4,low
epistle_to_gospel,Eph 5:17,Luke 12:47-49,4,low
epistle_to_gospel,Eph 5:17,Luke 12:47-50,4,low
epistle_to_gospel,Eph 5:31,Matt 19:2-5,10,low
epistle_to_gospel,Eph 5:31,Matt 19:3-5,10,low
epistle_to_gospel,Eph 5:31,Matt 19:3-6,10,low
epistle_to_gospel,Eph 5:31,Matt 19:4-5,10,low
epistle_to_gospel,Eph 5:31,Matt 19:4-6,10,low
epistle_to_gospel,Eph 5:31,Matt 19:4-7,10,low
epistle_to_gospel,Eph 5:31,Matt 19:5,10,low
epistle_to_gospel,Eph 5:31,Matt 19:5-6,10,low
epistle_to_gospel,Eph 5:31,Matt 19:5-7,10,low
epistle_to_gospel,Eph 5:31,Matt 19:5-8,10,low
epistle_to_gospel,Eph 5:31,Mark 10:5-8,8,low
epistle_to_gospel,Eph 5:31,Mark 10:6-8,8,low
epistle_to_gospel,Eph 5:31,Mark 10:6-9,8,low
epistle_to_gospel,Eph 5:31,Mark 10:7-10,8,low
epistle_to_gospel,Eph 5:31,Mark 10:7-8,8,low
epistle_to_gospel,Eph 5:31,Mark 10:7-9,8,low
epistle_to_gospel,Eph 5:31,Mark 10:8,7,low
epistle_to_gospel,Eph 5:31,Mark 10:8-10,7,low
epistle_to_gospel,Eph 5:31,Mark 10:8-11,7,low
epistle_to_gospel,Eph 5:31,Mark 10:8-9,7,low
epistle_to_gospel,Eph 5:31,Matt 15:1-4,6,low
epistle_to_gospel,Eph 5:31,Matt 15:2-4,6,low
epistle_to_gospel,Eph 5:31,Matt 15:2-5,6,low
epistle_to_gospel,Eph 5:31,Matt 15:3-4,6,low
epistle_to_gospel,Eph 5:31,Matt 15:3-5,6,low
epistle_to_gospel,Eph 5:31,Matt 15:3-6,6,low
epistle_to_gospel,Eph 5:31,Matt 15:4,6,low
epistle_to_gospel,Eph 5:31,Matt 15:4-5,6,low
epistle_to_gospel,Eph 5:31,Matt 15:4-6,6,low
epistle_to_gospel,Eph 5:31,Matt 15:4-7,6,low
epistle_to_gospel,Eph 5:31,Matt 19:16-19,6,low
epistle_to_gospel,Eph 5:31,Matt 19:17-19,6,low
epistle_to_gospel,Eph 5:31,Matt 19:17-20,6,low
epistle_to_gospel,Eph 5:31,Matt 19:18-19,6,low
epistle_to_gospel,Eph 5:31,Matt 19:18-20,6,low
epistle_to_gospel,Eph 5:31,Matt 19:18-21,6,low
epistle_to_gospel,Eph 5:31,Matt 19:19,6,low
epistle_to_gospel,Eph 5:31,Matt 19:19-20,6,low
epistle_to_gospel,Eph 5:31,Matt 19:19-21,6,low
epistle_to_gospel,Eph 5:31,Matt 19:19-22,6,low
epistle_to_gospel,Eph 5:31,John 6:39-42,5,low
epistle_to_gospel,Eph 5:31,John 6:40-42,5,low
epistle_to_gospel,Eph 5:31,John 6:40-43,5,low
epistle_to_gospel,Eph 5:31,John 6:41-42,5,low
epistle_to_gospel,Eph 5:31,John 6:41-43,5,low
epistle_to_gospel,Eph 5:31,John 6:41-44,5,low
epistle_to_gospel,Eph 5:31,John 6:42,5,low
epistle_to_gospel,Eph 5:31,John 6:42-43,5,low
epistle_to_gospel,Eph 5:31,John 6:42-44,5,low
epistle_to_gospel,Eph 5:31,John 6:42-45,5,low
epistle_to_gospel,Eph 5:31,Mark 10:4-7,5,low
epistle_to_gospel,Eph 5:31,Mark 10:5-7,5,low
epistle_to_gospel,Eph 5:31,Mark 10:6-7,5,low
epistle_to_gospel,Eph 5:31,Mark 10:7,5,low
epistle_to_gospel,Eph 5:31,John 10:12-15,4,low
epistle_to_gospel,Eph 5:31,John 10:13-15,4,low
epistle_to_gospel,Eph 5:31,John 10:13-16,4,low
epistle_to_gospel,Eph 5:31,John 10:14-15,4,low
epistle_to_gospel,Eph 5:31,John 10:14-16,4,low
epistle_to_gospel,Eph 5:31,John 10:14-17,4,low
epistle_to_gospel,Eph 5:31,John 10:15,4,low
epistle_to_gospel,Eph 5:31,John 10:15-16,4,low
epistle_to_gospel,Eph 5:31,John 10:15-17,4,low
epistle_to_gospel,Eph 5:31,John 10:15-18,4,low
epistle_to_gospel,Eph 5:31,Luke 14:23-26,4,low
epistle_to_gospel,Eph 5:31,Luke 14:24-26,4,low
epistle_to_gospel,Eph 5:31,Luke 14:24-27,4,low
epistle_to_gospel,Eph 5:31,Luke 14:25-26,4,low
epistle_to_gospel,Eph 5:31,Luke 14:25-27,4,low
epistle_to_gospel,Eph 5:31,Luke 14:25-28,4,low
epistle_to_gospel,Eph 5:31,Luke 14:26,4,low
epistle_to_gospel,Eph 5:31,Luke 14:26-27,4,low
epistle_to_gospel,Eph 5:31,Luke 14:26-28,4,low
epistle_to_gospel,Eph 5:31,Luke 14:26-29,4,low
epistle_to_gospel,Eph 5:31,Mark 5:37-40,4,low
epistle_to_gospel,Eph 5:31,Mark 5:38-40,4,low
epistle_to_gospel,Eph 5:31,Mark 5:38-41,4,low
epistle_to_gospel,Eph 5:31,Mark 5:39-40,4,low
epistle_to_gospel,Eph 5:31,Mark 5:39-41,4,low
epistle_to_gospel,Eph 5:31,Mark 5:39-42,4,low
epistle_to_gospel,Eph 5:31,Mark 5:40,4,low
epistle_to_gospel,Eph 5:31,Mark 5:40-41,4,low
epistle_to_gospel,Eph 5:31,Mark 5:40-42,4,low
epistle_to_gospel,Eph 5:31,Mark 5:40-43,4,low
epistle_to_gospel,Eph 5:5,Luke 13:25-28,4,low
epistle_to_gospel,Eph 5:5,Luke 13:26-28,4,low
epistle_to_gospel,Eph 5:5,Luke 13:26-29,4,low
epistle_to_gospel,Eph 5:5,Luke 13:27-28,4,low
epistle_to_gospel,Eph 5:5,Luke 13:27-29,4,low
epistle_to_gospel,Eph 5:5,Luke 13:27-30,4,low
epistle_to_gospel,Eph 5:5,Luke 13:28,4,low
epistle_to_gospel,Eph 5:5,Luke 13:28-29,4,low
epistle_to_gospel,Eph 5:5,Luke 13:28-30,4,low
epistle_to_gospel,Eph 5:5,Luke 13:28-31,4,low
epistle_to_gospel,Eph 5:5,Luke 13:29,4,low
epistle_to_gospel,Eph 5:5,Luke 13:29-30,4,low
epistle_to_gospel,Eph 5:5,Luke 13:29-31,4,low
epistle_to_gospel,Eph 5:5,Luke 13:29-32,4,low
epistle_to_gospel,Eph 5:5,Luke 14:12-15,4,low
epistle_to_gospel,Eph 5:5,Luke 14:13-15,4,low
epistle_to_gospel,Eph 5:5,Luke 14:13-16,4,low
epistle_to_gospel,Eph 5:5,Luke 14:14-15,4,low
epistle_to_gospel,Eph 5:5,Luke 14:14-16,4,low
epistle_to_gospel,Eph 5:5,Luke 14:14-17,4,low
epistle_to_gospel,Eph 5:5,Luke 14:15,4,low
epistle_to_gospel,Eph 5:5,Luke 14:15-16,4,low
epistle_to_gospel,Eph 5:5,Luke 14:15-17,4,low
epistle_to_gospel,Eph 5:5,Luke 14:15-18,4,low
epistle_to_gospel,Eph 5:5,Luke 22:13-16,4,low
epistle_to_gospel,Eph 5:5,Luke 22:14-16,4,low
epistle_to_gospel,Eph 5:5,Luke 22:14-17,4,low
epistle_to_gospel,Eph 5:5,Luke 22:15-16,4,low
epistle_to_gospel,Eph 5:5,Luke 22:15-17,4,low
epistle_to_gospel,Eph 5:5,Luke 22:15-18,4,low
epistle_to_gospel,Eph 5:5,Luke 22:16,4,low
epistle_to_gospel,Eph 5:5,Luke 22:16-17,4,low
epistle_to_gospel,Eph 5:5,Luke 22:16-18,4,low
epistle_to_gospel,Eph 5:5,Luke 22:16-19,4,low
epistle_to_gospel,Eph 5:5,Luke 7:25-28,4,low
epistle_to_gospel,Eph 5:5,Luke 7:26-28,4,low
epistle_to_gospel,Eph 5:5,Luke 7:26-29,4,low
epistle_to_gospel,Eph 5:5,Luke 7:27-28,4,low
epistle_to_gospel,Eph 5:5,Luke 7:27-29,4,low
epistle_to_gospel,Eph 5:5,Luke 7:27-30,4,low
epistle_to_gospel,Eph 5:5,Luke 7:28,4,low
epistle_to_gospel,Eph 5:5,Luke 7:28-29,4,low
epistle_to_gospel,Eph 5:5,Luke 7:28-30,4,low
epistle_to_gospel,Eph 5:5,Luke 7:28-31,4,low
epistle_to_gospel,Eph 5:5,Mark 14:22-25,4,low
epistle_to_gospel,Eph 5:5,Mark 14:23-25,4,low
epistle_to_gospel,Eph 5:5,Mark 14:23-26,4,low
epistle_to_gospel,Eph 5:5,Mark 14:24-25,4,low
epistle_to_gospel,Eph 5:5,Mark 14:24-26,4,low
epistle_to_gospel,Eph 5:5,Mark 14:24-27,4,low
epistle_to_gospel,Eph 5:5,Mark 14:25,4,low
epistle_to_gospel,Eph 5:5,Mark 14:25-26,4,low
epistle_to_gospel,Eph 5:5,Mark 14:25-27,4,low
epistle_to_gospel,Eph 5:5,Mark 14:25-28,4,low
epistle_to_gospel,Eph 5:5,Matt 13:40-43,4,low
epistle_to_gospel,Eph 5:5,Matt 13:41-43,4,low
epistle_to_gospel,Eph 5:5,Matt 13:41-44,4,low
epistle_to_gospel,Eph 5:5,Matt 13:42-43,4,low
epistle_to_gospel,Eph 5:5,Matt 13:42-44,4,low
epistle_to_gospel,Eph 5:5,Matt 13:42-45,4,low
epistle_to_gospel,Eph 5:5,Matt 13:43,4,low
epistle_to_gospel,Eph 5:5,Matt 13:43-44,4,low
epistle_to_gospel,Eph 5:5,Matt 13:43-45,4,low
epistle_to_gospel,Eph 5:5,Matt 13:43-46,4,low
epistle_to_gospel,Eph 5:5,Matt 26:26-29,4,low
epistle_to_gospel,Eph 5:5,Matt 26:27-29,4,low
epistle_to_gospel,Eph 5:5,Matt 26:27-30,4,low
epistle_to_gospel,Eph 5:5,Matt 26:28-29,4,low
epistle_to_gospel,Eph 5:5,Matt 26:28-30,4,low
epistle_to_gospel,Eph 5:5,Matt 26:28-31,4,low
epistle_to_gospel,Eph 5:5,Matt 26:29,4,low
epistle_to_gospel,Eph 5:5,Matt 26:29-30,4,low
epistle_to_gospel,Eph 5:5,Matt 26:29-31,4,low
epistle_to_gospel,Eph 5:5,Matt 26:29-32,4,low
epistle_to_gospel,Eph 5:6,John 3:33-36,4,low
epistle_to_gospel,Eph 5:6,John 3:34-36,4,low
epistle_to_gospel,Eph 5:6,John 3:34-4:1,4,low
epistle_to_gospel,Eph 5:6,John 3:35-36,4,low
epistle_to_gospel,Eph 5:6,John 3:35-4:1,4,low
epistle_to_gospel,Eph 5:6,John 3:35-4:2,4,low
epistle_to_gospel,Eph 5:6,John 3:36,4,low
epistle_to_gospel,Eph 5:6,John 3:36-4:1,4,low
epistle_to_gospel,Eph 5:6,John 3:36-4:2,4,low
epistle_to_gospel,Eph 5:6,John 3:36-4:3,4,low
epistle_to_gospel,Eph 6:13,Luke 1:56-59,4,low
epistle_to_gospel,Eph 6:13,Luke 1:57-59,4,low
epistle_to_gospel,Eph 6:13,Luke 1:57-60,4,low
epistle_to_gospel,Eph 6:13,Luke 1:58-59,4,low
epistle_to_gospel,Eph 6:13,Luke 1:58-60,4,low
epistle_to_gospel,Eph 6:13,Luke 1:58-61,4,low
epistle_to_gospel,Eph 6:13,Luke 1:59,4,low
epistle_to_gospel,Eph 6:13,Luke 1:59-60,4,low
epistle_to_gospel,Eph 6:13,Luke 1:59-61,4,low
epistle_to_gospel,Eph 6:13,Luke 1:59-62,4,low
epistle_to_gospel,Eph 6:2,Luke 18:17-20,7,low
epistle_to_gospel,Eph 6:2,Luke 18:18-20,7,low
epistle_to_gospel,Eph 6:2,Luke 18:18-21,7,low
epistle_to_gospel,Eph 6:2,Luke 18:19-20,7,low
epistle_to_gospel,Eph 6:2,Luke 18:19-21,7,low
epistle_to_gospel,Eph 6:2,Luke 18:19-22,7,low
epistle_to_gospel,Eph 6:2,Luke 18:20,7,low
epistle_to_gospel,Eph 6:2,Luke 18:20-21,7,low
epistle_to_gospel,Eph 6:2,Luke 18:20-22,7,low
epistle_to_gospel,Eph 6:2,Luke 18:20-23,7,low
epistle_to_gospel,Eph 6:2,Mark 10:16-19,7,low
epistle_to_gospel,Eph 6:2,Mark 10:17-19,7,low
epistle_to_gospel,Eph 6:2,Mark 10:17-20,7,low
epistle_to_gospel,Eph 6:2,Mark 10:18-19,7,low
epistle_to_gospel,Eph 6:2,Mark 10:18-20,7,low
epistle_to_gospel,Eph 6:2,Mark 10:18-21,7,low
epistle_to_gospel,Eph 6:2,Mark 10:19,7,low
epistle_to_gospel,Eph 6:2,Mark 10:19-20,7,low
epistle_to_gospel,Eph 6:2,Mark 10:19-21,7,low
epistle_to_gospel,Eph 6:2,Mark 10:19-22,7,low
epistle_to_gospel,Eph 6:2,Mark 7:10,7,low
epistle_to_gospel,Eph 6:2,Mark 7:10-11,7,low
epistle_to_gospel,Eph 6:2,Mark 7:10-12,7,low
epistle_to_gospel,Eph 6:2,Mark 7:10-13,7,low
epistle_to_gospel,Eph 6:2,Mark 7:7-10,7,low
epistle_to_gospel,Eph 6:2,Mark 7:8-10,7,low
epistle_to_gospel,Eph 6:2,Mark 7:8-11,7,low
epistle_to_gospel,Eph 6:2,Mark 7:9-10,7,low
epistle_to_gospel,Eph 6:2,Mark 7:9-11,7,low
epistle_to_gospel,Eph 6:2,Mark 7:9-12,7,low
epistle_to_gospel,Eph 6:6,Mark 3:32-35,4,low
epistle_to_gospel,Eph 6:6,Mark 3:33-35,4,low
epistle_to_gospel,Eph 6:6,Mark 3:33-4:1,4,low
epistle_to_gospel,Eph 6:6,Mark 3:34-35,4,low
