source_book,source_ref,source_idx,target_book,target_ref,target_idx,source_token_count,target_token_count,score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,weighted_jaccard,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens,source_text_critical_status,lemma_jaccard,lemma_bigram_dice,lemma_trigram_dice,lemma_lcs_len,lemma_lcs_ratio,lemma_max_exact_run_len,lemma_max_exact_run,lemma_shared_content_token_count,lemma_shared_content_tokens,lemma_score,lemma_minus_surface_score
Mark,Mark 15:5,612,Luke,Luke 20:40,925,7,4,0.1988,0.2222,0.2222,0.0,0.0,0.1973,2,0.5,1,ουκετι,2,ουδεν ουκετι,main_text,0.25,0.0,0.0,2,0.5,1,ουκετι,2,ουδεισ ουκετι,0.2333,0.0345
Mark,Mark 2:16,61,Luke,Luke 19:39,876,12,9,0.182,0.2,0.2,0.1053,0.0,0.1745,3,0.3333,2,τοισ μαθηταισ,3,μαθηταισ τοισ φαρισαιων,main_text,0.25,0.0,0.0,3,0.5,1,φαρισαιοσ,3,λεγω μαθητησ φαρισαιοσ,0.2333,0.0513
Mark,Mark 10:10,380,Luke,Luke 8:9,361,5,5,0.1628,0.25,0.25,0.0,0.0,0.2564,1,0.2,1,μαθηται,2,επηρωτων μαθηται,main_text,0.3333,0.0,0.0,1,0.25,1,μαθητησ,2,επερωταω μαθητησ,0.2333,0.0705
Mark,Mark 12:41,495,Luke,Luke 21:1,933,14,8,0.1271,0.1,0.1053,0.1,0.0,0.0764,2,0.25,2,εισ γαζοφυλακιον,2,γαζοφυλακιον εισ,main_text,0.25,0.0,0.0,3,0.5,1,γαζοφυλακιον,3,βαλλω γαζοφυλακιον πλουσιοσ,0.2333,0.1062
Mark,Mark 2:19,64,Luke,Luke 20:34,919,16,7,0.1883,0.1765,0.1765,0.0952,0.0,0.1158,3,0.4286,2,αυτοισ ιησουσ,3,αυτοισ ιησουσ υιοι,main_text,0.2143,0.1111,0.0,3,0.5,2,λεγω ιησουσ,3,ιησουσ λεγω υιοσ,0.233,0.0447
Mark,Mark 12:17,471,Luke,Luke 4:8,178,9,10,0.0531,0.125,0.125,0.0,0.0,0.0629,0,0.0,0,,2,αυτω ιησουσ,main_text,0.25,0.1333,0.0,3,0.375,2,ιησουσ λεγω,3,θεοσ ιησουσ λεγω,0.2323,0.1792
Mark,Mark 16:6,659,Luke,Luke 24:6,1102,12,9,0.1498,0.1667,0.1667,0.1053,0.0,0.1308,2,0.2222,2,εστιν ωδε,3,εστιν ηγερθη ωδε,main_text,0.2222,0.1905,0.1053,3,0.3333,3,ου ειμι ωδε,4,εγειρω ειμι ου ωδε,0.231,0.0812
Mark,Mark 1:21,21,Luke,Luke 4:31,201,9,10,0.2623,0.2857,0.2857,0.2353,0.0,0.2411,4,0.4444,2,εισ καφαρναουμ,4,εισ καφαρναουμ σαββασιν τοισ,main_text,0.3,0.0,0.0,2,0.3333,1,καφαρναουμ,3,διδασκω καφαρναουμ σαββατον,0.2295,-0.0328
Mark,Mark 3:9,82,Luke,Luke 19:39,876,7,9,0.1627,0.1429,0.1429,0.1429,0.0,0.1118,2,0.2857,2,τοισ μαθηταισ,2,μαθηταισ τοισ,main_text,0.3,0.0,0.0,2,0.3333,1,λεγω,3,λεγω μαθητησ οχλοσ,0.2295,0.0668
Mark,Mark 15:2,609,Luke,Luke 23:6,1047,7,6,0.083,0.1818,0.1818,0.0,0.0,0.2046,0,0.0,0,,2,επηρωτησεν πιλατοσ,main_text,0.3,0.0,0.0,2,0.3333,1,επερωταω,3,ειμι επερωταω πιλατοσ,0.2295,0.1465
Mark,Mark 11:22,444,Luke,Luke 5:22,236,5,10,0.0672,0.1538,0.1538,0.0,0.0,0.1128,0,0.0,0,,2,αποκριθεισ ιησουσ,main_text,0.3,0.0,0.0,2,0.3333,1,αποκρινομαι,3,αποκρινομαι ιησουσ λεγω,0.2295,0.1623
Mark,Mark 10:35,405,Luke,Luke 9:54,462,12,13,0.1001,0.0909,0.0909,0.087,0.0,0.0927,2,0.1667,2,ιακωβοσ ιωαννησ,2,ιακωβοσ ιωαννησ,main_text,0.2353,0.1,0.0,4,0.4,2,ιακωβοσ ιωαννησ,4,θελω ιακωβοσ ιωαννησ λεγω,0.2285,0.1284
Mark,Mark 6:46,238,Luke,Luke 6:12,265,6,10,0.3012,0.2308,0.2308,0.2857,0.1667,0.2015,3,0.5,3,εισ οροσ προσευξασθαι,3,εισ οροσ προσευξασθαι,main_text,0.1818,0.1818,0.0,2,0.5,2,οροσ προσευχομαι,2,οροσ προσευχομαι,0.2277,-0.0735
Mark,Mark 13:10,508,Luke,Luke 24:47,1143,6,9,0.2255,0.25,0.25,0.1538,0.0,0.2275,2,0.3333,2,εισ εθνη,3,εθνη εισ κηρυχθηναι,main_text,0.25,0.1538,0.0,2,0.3333,2,πασ εθνοσ,3,εθνοσ κηρυσσω πασ,0.2277,0.0022
Mark,Mark 14:26,561,Luke,Luke 6:12,265,5,10,0.1975,0.1538,0.1538,0.1538,0.0,0.1035,2,0.4,2,εισ οροσ,2,εισ οροσ,main_text,0.1818,0.1818,0.0,2,0.5,2,εξερχομαι οροσ,2,εξερχομαι οροσ,0.2277,0.0302
Mark,Mark 2:28,73,Luke,Luke 12:40,606,6,8,0.1901,0.1667,0.1667,0.1667,0.0,0.1359,2,0.3333,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.25,0.1538,0.0,2,0.3333,2,υιοσ ανθρωποσ,3,ανθρωποσ και υιοσ,0.2277,0.0376
Mark,Mark 9:39,361,Luke,Luke 8:46,398,11,8,0.0519,0.1176,0.1176,0.0,0.0,0.0974,0,0.0,0,,2,δυναμιν ιησουσ,main_text,0.2,0.125,0.0,3,0.5,2,ιησουσ λεγω,3,δυναμισ ιησουσ λεγω,0.2275,0.1756
Mark,Mark 10:14,384,Luke,Luke 10:9,479,13,9,0.0436,0.1,0.1,0.0,0.0,0.0712,0,0.0,0,,2,αυτοισ βασιλεια,main_text,0.2,0.125,0.0,3,0.5,2,βασιλεια θεοσ,3,βασιλεια θεοσ λεγω,0.2275,0.1839
Mark,Mark 8:27,311,Luke,Luke 9:18,426,17,12,0.0994,0.12,0.12,0.0,0.0,0.1121,3,0.25,1,μαθηται,3,ειναι λεγουσιν μαθηται,main_text,0.25,0.0,0.0,5,0.4545,1,μαθητησ,4,ειμι επερωταω λεγω μαθητησ,0.2273,0.1279
Mark,Mark 12:35,489,Luke,Luke 14:3,663,11,9,0.1262,0.1111,0.1111,0.1111,0.0,0.0801,2,0.2222,2,αποκριθεισ ιησουσ,2,αποκριθεισ ιησουσ,main_text,0.1765,0.2,0.1111,4,0.4,3,αποκρινομαι ιησουσ λεγω,3,αποκρινομαι ιησουσ λεγω,0.2272,0.101
Mark,Mark 2:19,64,Luke,Luke 19:9,846,16,12,0.0371,0.087,0.087,0.0,0.0,0.046,0,0.0,0,,2,εστιν ιησουσ,main_text,0.2353,0.0909,0.0,4,0.4,2,λεγω ιησουσ,4,ειμι ιησουσ λεγω υιοσ,0.2268,0.1897
Mark,Mark 14:68,603,Luke,Luke 22:60,1030,12,9,0.1738,0.25,0.25,0.0,0.0,0.2542,3,0.3333,1,οιδα,4,αλεκτωρ εφωνησεν λεγεισ οιδα,main_text,0.2667,0.0,0.0,4,0.4,1,λεγω,4,αλεκτωρ λεγω οιδα φωνεω,0.2267,0.0529
Mark,Mark 9:41,363,Luke,Luke 13:35,660,11,12,0.0418,0.0952,0.0952,0.0,0.0,0.0745,0,0.0,0,,2,λεγω ονοματι,main_text,0.2222,0.1905,0.1053,3,0.2727,3,λεγω ου μη,4,λεγω μη ονομα ου,0.2267,0.1849
Mark,Mark 13:28,526,Luke,Luke 21:31,963,16,10,0.1771,0.1818,0.1818,0.0833,0.0,0.1536,4,0.4,2,γινωσκετε εγγυσ,4,γινωσκετε εγγυσ εστιν οταν,main_text,0.2222,0.1,0.0,4,0.4444,2,γινωσκω εγγυσ,4,γινομαι γινωσκω εγγυσ ειμι,0.2265,0.0494
Mark,Mark 14:48,583,Luke,Luke 9:41,449,9,14,0.1158,0.0952,0.0952,0.0952,0.0,0.0613,2,0.2222,2,αποκριθεισ ιησουσ,2,αποκριθεισ ιησουσ,main_text,0.1765,0.2222,0.125,3,0.375,3,αποκρινομαι ιησουσ λεγω,3,αποκρινομαι ιησουσ λεγω,0.2256,0.1098
Mark,Mark 9:39,361,Luke,Luke 18:19,813,11,8,0.0513,0.1176,0.1176,0.0,0.0,0.0846,0,0.0,0,,2,ιησουσ ουδεισ,main_text,0.2667,0.1053,0.0,3,0.3333,2,ιησουσ λεγω,4,ιησουσ λεγω μη ουδεισ,0.2256,0.1743
Mark,Mark 14:33,568,Luke,Luke 6:14,267,8,9,0.2032,0.2143,0.2143,0.1333,0.0,0.1924,3,0.375,2,ιακωβον ιωαννην,3,ιακωβον ιωαννην πετρον,main_text,0.2143,0.1333,0.0,3,0.4286,2,ιακωβοσ ιωαννησ,3,ιακωβοσ ιωαννησ πετροσ,0.2254,0.0222
Mark,Mark 14:41,576,Luke,Luke 7:34,336,17,13,0.1321,0.1538,0.1538,0.0714,0.0,0.1265,3,0.2308,2,υιοσ ανθρωπου,4,αμαρτωλων ανθρωπου ιδου υιοσ,main_text,0.2632,0.0833,0.0,4,0.3333,2,υιοσ ανθρωποσ,5,αμαρτωλοσ ανθρωποσ ερχομαι λεγω υιοσ,0.2254,0.0933
Mark,Mark 3:32,105,Luke,Luke 2:48,128,9,10,0.0519,0.1176,0.1176,0.0,0.0,0.0978,0,0.0,0,,2,ιδου μητηρ,main_text,0.2143,0.1333,0.0,3,0.4286,2,λεγω μητηρ,3,ζητεω λεγω μητηρ,0.2254,0.1735
Mark,Mark 11:22,444,Luke,Luke 20:8,893,5,8,0.2148,0.1818,0.1818,0.1818,0.0,0.1144,2,0.4,2,ιησουσ αυτοισ,2,αυτοισ ιησουσ,main_text,0.2222,0.2,0.0,2,0.3333,2,ιησουσ λεγω,2,ιησουσ λεγω,0.2249,0.0101
Mark,Mark 2:28,73,Luke,Luke 22:22,992,6,10,0.1761,0.1429,0.1538,0.1429,0.0,0.1083,2,0.3333,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.2222,0.2,0.0,2,0.3333,2,υιοσ ανθρωποσ,2,ανθρωποσ υιοσ,0.2249,0.0488
Mark,Mark 2:14,59,Luke,Luke 5:28,242,11,4,0.0723,0.1667,0.1667,0.0,0.0,0.1125,0,0.0,0,,2,αναστασ αυτω,main_text,0.1818,0.1667,0.0,2,0.5,2,ανιστημι ακολουθεω,2,ακολουθεω ανιστημι,0.2249,0.1526
Mark,Mark 12:37,491,Luke,Luke 20:42,927,10,8,0.1539,0.125,0.2,0.125,0.0,0.1036,2,0.25,2,αυτοσ δαυιδ,2,αυτοσ δαυιδ,main_text,0.2143,0.2353,0.0,3,0.3333,2,δαυιδ λεγω,3,δαυιδ κυριοσ λεγω,0.2247,0.0708
Mark,Mark 12:42,496,Luke,Luke 21:3,935,9,6,0.2533,0.25,0.25,0.1538,0.0,0.2835,3,0.5,2,χηρα πτωχη,3,εβαλεν πτωχη χηρα,main_text,0.2308,0.1333,0.0,3,0.375,2,χηρα πτωχοσ,3,βαλλω πτωχοσ χηρα,0.2246,-0.0287
Mark,Mark 3:9,82,Luke,Luke 20:45,930,7,5,0.2272,0.2,0.2,0.2,0.0,0.1444,2,0.4,2,τοισ μαθηταισ,2,μαθηταισ τοισ,main_text,0.2,0.2,0.0,2,0.4,2,λεγω μαθητησ,2,λεγω μαθητησ,0.2246,-0.0026
Mark,Mark 3:33,106,Luke,Luke 8:19,371,6,8,0.1928,0.1667,0.1667,0.1667,0.0,0.1896,2,0.3333,2,μητηρ αδελφοι,2,αδελφοι μητηρ,main_text,0.2,0.2,0.0,2,0.4,2,μητηρ αδελφοσ,2,αδελφοσ μητηρ,0.2246,0.0318
Mark,Mark 3:33,106,Luke,Luke 8:20,372,6,8,0.1923,0.1667,0.1667,0.1667,0.0,0.1803,2,0.3333,2,μητηρ αδελφοι,2,αδελφοι μητηρ,main_text,0.2,0.2,0.0,2,0.4,2,μητηρ αδελφοσ,2,αδελφοσ μητηρ,0.2246,0.0323
Mark,Mark 9:14,336,Luke,Luke 14:25,685,12,7,0.1526,0.1333,0.1333,0.1176,0.0,0.0862,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ,main_text,0.2,0.2,0.0,2,0.4,2,οχλοσ πολυσ,2,οχλοσ πολυσ,0.2246,0.072
Mark,Mark 1:25,25,Luke,Luke 22:48,1018,5,7,0.0849,0.2,0.2,0.0,0.0,0.0985,0,0.0,0,,2,αυτω ιησουσ,main_text,0.2,0.2,0.0,2,0.4,2,ιησουσ λεγω,2,ιησουσ λεγω,0.2246,0.1397
Mark,Mark 3:31,104,Luke,Luke 1:43,43,8,6,0.073,0.1667,0.1667,0.0,0.0,0.1257,0,0.0,0,,2,μητηρ προσ,main_text,0.2,0.2,0.0,2,0.4,2,ερχομαι μητηρ,2,ερχομαι μητηρ,0.2246,0.1516
Mark,Mark 3:33,106,Luke,Luke 7:49,351,6,10,0.0619,0.1429,0.1429,0.0,0.0,0.0944,0,0.0,0,,2,εστιν τισ,main_text,0.2,0.2,0.0,2,0.4,2,λεγω ειμι,2,ειμι λεγω,0.2246,0.1627
Mark,Mark 2:21,66,Luke,Luke 5:36,250,15,18,0.1806,0.1923,0.2273,0.129,0.0,0.1861,5,0.3333,2,ουδεισ επιβλημα,5,επιβλημα ιματιον καινον ουδεισ παλαιον,main_text,0.2174,0.1212,0.0,6,0.4,2,ουδεισ επιβλημα,5,επιβλημα ιματιον καινοσ ουδεισ παλαιοσ,0.2245,0.0439
Mark,Mark 9:31,353,Luke,Luke 17:22,780,15,13,0.1189,0.12,0.125,0.0769,0.0,0.0952,3,0.2308,2,τουσ μαθητασ,3,ανθρωπου μαθητασ τουσ,main_text,0.2941,0.0833,0.0,3,0.2308,2,υιοσ ανθρωποσ,5,ανθρωποσ ημερα λεγω μαθητησ υιοσ,0.2243,0.1054
