mark_ref,rank,matt_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Mark 13:5,2,Matt 22:29,0.216921,0.2264,0.293269,0.0,0.428571,10.968607
Mark 13:5,3,Matt 11:4,0.214912,0.227391,0.202778,0.0,0.461538,9.987777
Mark 13:5,4,Matt 24:5,0.164232,0.196994,0.140459,0.0,0.307692,7.943897
Mark 13:5,5,Matt 14:30,0.16046,0.195338,0.19225,0.0,0.266667,11.712285
Mark 13:5,6,Matt 4:17,0.159002,0.192888,0.150593,0.0,0.285714,9.739941
Mark 13:5,7,Matt 26:22,0.15664,0.133733,0.112518,0.094678,0.307692,6.715231
Mark 13:5,8,Matt 20:32,0.153605,0.125896,0.242242,0.0,0.363636,4.990724
Mark 13:5,9,Matt 22:1,0.152381,0.144573,0.145963,0.0,0.363636,4.990724
Mark 13:5,10,Matt 22:18,0.143792,0.111239,0.21007,0.0,0.363636,4.990724
Mark 13:5,11,Matt 24:2,0.138458,0.125636,0.21698,0.063118,0.222222,6.963067
Mark 13:5,12,Matt 17:7,0.137992,0.114782,0.196731,0.0,0.333333,4.990724
Mark 13:5,13,Matt 5:28,0.137838,0.130033,0.177843,0.0,0.307692,6.963067
Mark 13:5,14,Matt 18:13,0.135508,0.134037,0.180484,0.0,0.285714,7.943897
Mark 13:5,15,Matt 8:22,0.13492,0.118214,0.150569,0.0,0.333333,4.990724
Mark 13:5,16,Matt 18:22,0.132499,0.112647,0.151411,0.0,0.333333,4.990724
Mark 13:5,17,Matt 26:1,0.131494,0.118291,0.115961,0.0,0.333333,4.990724
Mark 13:5,18,Matt 14:16,0.130356,0.107824,0.20297,0.0,0.307692,4.990724
Mark 13:5,19,Matt 14:27,0.130196,0.105103,0.213612,0.0,0.307692,4.990724
Mark 13:5,20,Matt 15:1,0.12764,0.113702,0.098077,0.0,0.333333,4.990724
Mark 13:6,1,Matt 24:5,0.773993,0.808209,0.727419,0.60356,0.933333,22.269943
Mark 13:6,2,Matt 24:11,0.22211,0.290773,0.245961,0.0,0.333333,9.75854
Mark 13:6,3,Matt 16:15,0.212504,0.196214,0.166259,0.110328,0.4,4.36968
Mark 13:6,4,Matt 11:3,0.197497,0.211625,0.15681,0.079674,0.333333,7.574974
Mark 13:6,5,Matt 24:4,0.189376,0.231599,0.184894,0.0,0.333333,7.943897
Mark 13:6,6,Matt 23:39,0.17586,0.208376,0.173861,0.070585,0.235294,10.107737
Mark 13:6,7,Matt 27:33,0.175071,0.178165,0.148967,0.0,0.4,7.574974
Mark 13:6,8,Matt 19:30,0.16208,0.187591,0.161253,0.0,0.307692,6.184324
Mark 13:6,9,Matt 12:48,0.1474,0.122749,0.177887,0.068925,0.285714,4.36968
Mark 13:6,10,Matt 8:7,0.147,0.187084,0.228123,0.0,0.2,5.171308
Mark 13:6,11,Matt 7:22,0.146085,0.171225,0.190338,0.0,0.25,10.683101
Mark 13:6,12,Matt 15:25,0.143086,0.132599,0.167495,0.0,0.333333,5.171308
Mark 13:6,13,Matt 22:14,0.142595,0.145555,0.104281,0.0,0.333333,6.184324
Mark 13:6,14,Matt 21:9,0.137047,0.147527,0.134807,0.060295,0.210526,10.107737
Mark 13:6,15,Matt 12:6,0.134848,0.116314,0.158398,0.0,0.333333,4.36968
Mark 13:6,16,Matt 25:19,0.133933,0.141659,0.13043,0.0,0.285714,6.985952
Mark 13:6,17,Matt 13:3,0.132963,0.1388,0.133599,0.0,0.285714,5.746672
Mark 13:6,18,Matt 22:29,0.129684,0.149806,0.122714,0.0,0.25,7.943897
Mark 13:6,19,Matt 26:68,0.128223,0.105457,0.141009,0.0,0.333333,4.36968
Mark 13:6,20,Matt 12:23,0.128161,0.096526,0.102451,0.069345,0.285714,4.36968
Mark 13:7,1,Matt 24:6,0.732003,0.804365,0.74357,0.487075,0.869565,49.471049
Mark 13:7,2,Matt 14:1,0.127054,0.143624,0.12423,0.0,0.25,10.251017
Mark 13:7,3,Matt 26:54,0.124708,0.111455,0.106387,0.067424,0.235294,8.655821
Mark 13:7,4,Matt 13:14,0.115789,0.149605,0.151335,0.0,0.166667,13.543322
Mark 13:7,5,Matt 26:5,0.102419,0.098216,0.11163,0.0,0.235294,6.951073
Mark 13:7,6,Matt 24:20,0.101764,0.092656,0.100685,0.0,0.25,6.951073
Mark 13:7,7,Matt 24:34,0.099859,0.100311,0.076598,0.0,0.235294,6.951073
Mark 13:7,8,Matt 12:24,0.088802,0.086723,0.097763,0.0,0.2,7.159974
Mark 13:7,9,Matt 24:13,0.087308,0.099818,0.116206,0.0,0.153846,6.160204
Mark 13:7,10,Matt 18:3,0.08649,0.088621,0.085153,0.0,0.190476,6.951073
Mark 13:7,11,Matt 7:26,0.078537,0.073158,0.075207,0.0,0.190476,7.159974
Mark 13:7,12,Matt 24:21,0.078226,0.07874,0.064293,0.0,0.181818,6.951073
Mark 13:7,13,Matt 12:29,0.076837,0.078909,0.079947,0.0,0.166667,8.289358
Mark 13:7,14,Matt 6:16,0.074968,0.065829,0.105619,0.0,0.173913,6.951073
Mark 13:7,15,Matt 13:22,0.074743,0.068099,0.093156,0.0,0.173913,7.526437
Mark 13:7,16,Matt 13:19,0.07307,0.071431,0.075926,0.0,0.166667,7.159974
Mark 13:7,17,Matt 5:18,0.072216,0.071178,0.068532,0.0,0.166667,6.951073
Mark 13:7,18,Matt 26:42,0.071439,0.068395,0.058786,0.0,0.173913,6.951073
Mark 13:7,19,Matt 18:33,0.068719,0.075398,0.081229,0.0,0.133333,4.997053
Mark 13:7,20,Matt 10:22,0.068485,0.078161,0.097829,0.0,0.117647,6.160204
Mark 13:8,1,Matt 24:7,0.697462,0.725636,0.742285,0.577267,0.761905,36.04784
Mark 13:8,2,Matt 24:8,0.213668,0.257554,0.238184,0.082467,0.266667,13.629741
Mark 13:8,3,Matt 28:6,0.118685,0.149705,0.149544,0.0,0.181818,12.359454
Mark 13:8,4,Matt 11:11,0.110996,0.119859,0.090592,0.0,0.24,11.027226
Mark 13:8,5,Matt 27:33,0.101428,0.113859,0.101913,0.0,0.2,7.922016
Mark 13:8,6,Matt 16:19,0.092977,0.081405,0.101902,0.0,0.230769,6.589789
Mark 13:8,7,Matt 21:43,0.092555,0.131199,0.13516,0.0,0.1,9.65318
Mark 13:8,8,Matt 24:21,0.087964,0.099913,0.0967,0.0,0.166667,8.669231
Mark 13:8,9,Matt 20:19,0.084435,0.11911,0.108358,0.0,0.1,9.904494
Mark 13:8,10,Matt 13:38,0.076639,0.075752,0.092173,0.0,0.166667,6.589789
Mark 13:8,11,Matt 12:21,0.074548,0.087636,0.084451,0.0,0.133333,5.467057
Mark 13:8,12,Matt 8:12,0.074158,0.068919,0.067811,0.0,0.181818,6.589789
Mark 13:8,13,Matt 18:4,0.073135,0.093145,0.089979,0.0,0.111111,6.589789
Mark 13:8,14,Matt 9:5,0.072886,0.092311,0.113457,0.0,0.1,6.841103
Mark 13:8,15,Matt 24:14,0.072416,0.096479,0.116093,0.0,0.086957,9.65318
Mark 13:8,16,Matt 5:3,0.071652,0.093799,0.072199,0.0,0.111111,6.589789
Mark 13:8,17,Matt 12:30,0.070085,0.036529,0.092027,0.0,0.222222,2.403666
Mark 13:8,18,Matt 5:10,0.069827,0.091064,0.066264,0.0,0.111111,6.589789
Mark 13:8,19,Matt 5:37,0.068883,0.036192,0.055376,0.0,0.235294,2.403666
Mark 13:8,20,Matt 13:19,0.068865,0.065237,0.087395,0.0,0.153846,6.589789
Mark 13:9,1,Matt 10:17,0.26008,0.24505,0.252525,0.178223,0.4,16.62026
Mark 13:9,2,Matt 10:18,0.258474,0.261266,0.408973,0.080029,0.4,17.489214
Mark 13:9,3,Matt 27:11,0.156462,0.214767,0.21722,0.0,0.190476,16.033927
Mark 13:9,4,Matt 27:2,0.141536,0.156275,0.14069,0.0,0.285714,10.595857
Mark 13:9,5,Matt 26:15,0.12524,0.130233,0.166348,0.0,0.25,9.592555
Mark 13:9,6,Matt 2:9,0.095049,0.103659,0.103069,0.0,0.190476,9.969033
Mark 13:9,7,Matt 6:5,0.085727,0.09495,0.096668,0.0,0.166667,10.634009
Mark 13:9,8,Matt 28:14,0.081806,0.082578,0.160742,0.0,0.142857,6.064894
Mark 13:9,9,Matt 12:9,0.080017,0.083833,0.115231,0.0,0.153846,5.572417
Mark 13:9,10,Matt 26:21,0.077431,0.073586,0.157459,0.0,0.142857,4.530964
Mark 13:9,11,Matt 21:35,0.075984,0.086844,0.102381,0.0,0.133333,6.853351
Mark 13:9,12,Matt 24:4,0.072907,0.075715,0.102642,0.0,0.142857,4.997053
Mark 13:9,13,Matt 18:2,0.072532,0.074721,0.081383,0.0,0.153846,5.061592
Mark 13:9,14,Matt 27:18,0.071691,0.071821,0.060384,0.0,0.166667,4.530964
Mark 13:9,15,Matt 13:16,0.070367,0.069343,0.105911,0.0,0.142857,4.997053
Mark 13:9,16,Matt 26:59,0.069868,0.078615,0.09491,0.0,0.125,6.516879
Mark 13:9,17,Matt 27:21,0.069813,0.078684,0.108756,0.0,0.117647,6.064894
Mark 13:9,18,Matt 20:32,0.069526,0.072435,0.102634,0.0,0.133333,5.061592
Mark 13:9,19,Matt 23:6,0.068318,0.070096,0.082037,0.0,0.142857,5.572417
Mark 13:9,20,Matt 26:46,0.068124,0.066723,0.073297,0.0,0.153846,4.530964
Mark 13:10,1,Matt 24:14,0.238637,0.284876,0.307889,0.130379,0.235294,19.892065
Mark 13:10,2,Matt 26:13,0.169522,0.179037,0.178284,0.071175,0.266667,11.182575
Mark 13:10,3,Matt 9:35,0.164256,0.171251,0.180896,0.047844,0.285714,14.425008
Mark 13:10,4,Matt 25:32,0.151918,0.139623,0.123588,0.078345,0.285714,8.70949
Mark 13:10,5,Matt 24:9,0.149384,0.136663,0.164482,0.072416,0.266667,8.70949
Mark 13:10,6,Matt 6:32,0.148101,0.131667,0.118545,0.079416,0.285714,8.70949
Mark 13:10,7,Matt 4:23,0.146037,0.167819,0.177614,0.051029,0.2,14.425008
Mark 13:10,8,Matt 28:19,0.138662,0.123544,0.167354,0.06533,0.25,8.70949
Mark 13:10,9,Matt 17:10,0.126038,0.18233,0.173234,0.0,0.133333,9.796281
Mark 13:10,10,Matt 12:29,0.121779,0.116956,0.144862,0.058652,0.2,9.796281
Mark 13:10,11,Matt 12:21,0.118682,0.128957,0.162064,0.0,0.222222,5.467057
Mark 13:10,12,Matt 6:33,0.117883,0.152947,0.15724,0.0,0.166667,8.041661
Mark 13:10,13,Matt 22:38,0.104983,0.112651,0.142899,0.0,0.2,4.799228
Mark 13:10,14,Matt 20:27,0.099143,0.116403,0.103979,0.0,0.181818,4.799228
Mark 13:10,15,Matt 20:16,0.099129,0.112417,0.152078,0.0,0.166667,4.799228
Mark 13:10,16,Matt 19:30,0.097595,0.114895,0.125585,0.0,0.166667,4.799228
Mark 13:10,17,Matt 18:33,0.096474,0.107481,0.117441,0.0,0.181818,4.997053
Mark 13:10,18,Matt 27:2,0.09227,0.095971,0.127191,0.0,0.181818,4.997053
Mark 13:10,19,Matt 10:7,0.090601,0.103896,0.105143,0.0,0.166667,5.284735
Mark 13:10,20,Matt 10:18,0.08998,0.094866,0.139565,0.0,0.166667,5.467057
Mark 13:11,1,Matt 10:19,0.376444,0.342165,0.404336,0.271001,0.571429,21.564267
Mark 13:11,2,Matt 10:20,0.282997,0.26622,0.304075,0.194319,0.421053,14.761062
Mark 13:11,3,Matt 3:11,0.155756,0.147218,0.161298,0.064938,0.285714,15.584262
Mark 13:11,4,Matt 26:48,0.142485,0.154009,0.131811,0.0,0.3,10.897609
Mark 13:11,5,Matt 26:46,0.137871,0.176596,0.113438,0.0,0.235294,10.914311
Mark 13:11,6,Matt 12:32,0.13626,0.162892,0.20809,0.040599,0.16,13.180596
Mark 13:11,7,Matt 7:6,0.11844,0.123869,0.126992,0.0,0.25,12.827702
Mark 13:11,8,Matt 1:20,0.113319,0.129882,0.161622,0.0,0.193548,15.993508
Mark 13:11,9,Matt 1:18,0.104853,0.101471,0.09459,0.033412,0.206897,12.701203
Mark 13:11,10,Matt 13:57,0.099395,0.100452,0.103717,0.036151,0.173913,8.57903
Mark 13:11,11,Matt 26:24,0.09885,0.124031,0.122664,0.0,0.153846,9.817689
Mark 13:11,12,Matt 28:18,0.097912,0.111851,0.112158,0.0,0.181818,8.712197
Mark 13:11,13,Matt 13:13,0.096761,0.107472,0.120353,0.0,0.181818,7.632276
Mark 13:11,14,Matt 24:50,0.095932,0.094879,0.168721,0.0,0.181818,7.911861
Mark 13:11,15,Matt 18:1,0.095008,0.09622,0.153454,0.0,0.181818,7.432468
Mark 13:11,16,Matt 13:12,0.094576,0.097412,0.12645,0.0,0.190476,6.846039
Mark 13:11,17,Matt 20:23,0.094213,0.093658,0.121668,0.031599,0.16,9.249705
Mark 13:11,18,Matt 14:27,0.093683,0.143841,0.099072,0.0,0.095238,10.445188
Mark 13:11,19,Matt 10:24,0.092755,0.076483,0.053015,0.043725,0.210526,5.286725
Mark 13:11,20,Matt 10:38,0.092105,0.072611,0.09095,0.041338,0.2,5.286725
Mark 13:12,1,Matt 10:21,0.996297,1.0,0.962967,1.0,1.0,45.937406
Mark 13:12,2,Matt 20:18,0.117261,0.129949,0.166781,0.0,0.210526,10.354695
Mark 13:12,3,Matt 19:29,0.112739,0.123759,0.108941,0.0,0.230769,14.183327
Mark 13:12,4,Matt 3:9,0.094641,0.112366,0.092933,0.0,0.173913,9.612358
Mark 13:12,5,Matt 22:24,0.09223,0.105391,0.114712,0.0,0.166667,10.038026
Mark 13:12,6,Matt 15:4,0.090682,0.13026,0.120646,0.0,0.1,9.969033
Mark 13:12,7,Matt 4:21,0.090221,0.077889,0.090172,0.0,0.230769,8.71627
Mark 13:12,8,Matt 11:27,0.088745,0.107187,0.085104,0.0,0.16,8.676265
Mark 13:12,9,Matt 12:50,0.086946,0.118542,0.113796,0.0,0.111111,8.71627
Mark 13:12,10,Matt 18:15,0.078897,0.056148,0.091863,0.0,0.222222,4.570969
Mark 13:12,11,Matt 18:35,0.077913,0.103655,0.112679,0.0,0.1,8.71627
Mark 13:12,12,Matt 27:25,0.076498,0.081987,0.146042,0.0,0.125,5.467057
Mark 13:12,13,Matt 26:21,0.075371,0.080209,0.126109,0.0,0.133333,4.530964
Mark 13:12,14,Matt 7:11,0.07435,0.105936,0.092872,0.0,0.086957,9.612358
Mark 13:12,15,Matt 27:18,0.073763,0.078116,0.078419,0.0,0.153846,4.530964
Mark 13:12,16,Matt 26:59,0.071728,0.085903,0.095419,0.0,0.117647,6.67103
Mark 13:12,17,Matt 26:66,0.071096,0.087072,0.069136,0.0,0.125,5.823732
Mark 13:12,18,Matt 26:16,0.070338,0.072092,0.093249,0.0,0.142857,4.530964
Mark 13:12,19,Matt 12:49,0.068189,0.067813,0.12673,0.0,0.125,4.570969
Mark 13:12,20,Matt 12:48,0.067971,0.077389,0.096162,0.0,0.117647,4.570969
Mark 13:13,1,Matt 10:22,1.0,1.0,1.0,1.0,1.0,35.503058
Mark 13:13,2,Matt 24:13,0.483052,0.518368,0.475672,0.328877,0.6,18.403651
Mark 13:13,3,Matt 24:9,0.305424,0.279609,0.393284,0.161085,0.5,17.099407
Mark 13:13,4,Matt 1:21,0.1379,0.153882,0.153196,0.0,0.266667,10.103381
Mark 13:13,5,Matt 13:56,0.135779,0.117256,0.163472,0.0,0.333333,5.646099
Mark 13:13,6,Matt 22:28,0.114353,0.101103,0.073187,0.0,0.307692,5.646099
Mark 13:13,7,Matt 24:14,0.109352,0.109166,0.157829,0.0,0.222222,9.402637
Mark 13:13,8,Matt 18:20,0.109122,0.10808,0.104865,0.0,0.25,7.340095
Mark 13:13,9,Matt 28:19,0.10747,0.106436,0.125147,0.0,0.235294,8.178862
Mark 13:13,10,Matt 23:8,0.102614,0.088194,0.12927,0.0,0.25,5.646099
Mark 13:13,11,Matt 24:5,0.100903,0.131737,0.149549,0.0,0.133333,7.340095
Mark 13:13,12,Matt 19:26,0.099786,0.082918,0.124729,0.0,0.25,5.646099
Mark 13:13,13,Matt 5:11,0.098865,0.081291,0.089503,0.0,0.266667,5.646099
Mark 13:13,14,Matt 24:10,0.098237,0.122763,0.096604,0.0,0.166667,6.516879
Mark 13:13,15,Matt 24:22,0.097807,0.127541,0.168847,0.0,0.117647,8.409386
Mark 13:13,16,Matt 12:21,0.095829,0.101281,0.102519,0.0,0.2,4.936429
Mark 13:13,17,Matt 28:20,0.095748,0.080378,0.095777,0.0,0.25,5.646099
Mark 13:13,18,Matt 24:6,0.094728,0.09683,0.111546,0.0,0.2,8.56387
Mark 13:13,19,Matt 18:5,0.091798,0.097118,0.14762,0.0,0.166667,4.936429
Mark 13:13,20,Matt 5:43,0.089687,0.108162,0.102445,0.0,0.153846,6.516879
Mark 13:14,1,Matt 24:15,0.361576,0.397325,0.379709,0.161845,0.521739,35.80178
Mark 13:14,2,Matt 24:16,0.341083,0.322831,0.285502,0.269037,0.5,20.824705
Mark 13:14,3,Matt 2:9,0.121087,0.107334,0.117842,0.044011,0.25,11.595256
Mark 13:14,4,Matt 16:28,0.103082,0.110656,0.100566,0.044918,0.16,11.595256
Mark 13:14,5,Matt 5:1,0.100329,0.099926,0.132574,0.0,0.210526,8.781189
Mark 13:14,6,Matt 3:5,0.097321,0.106607,0.093481,0.0,0.2,9.796281
Mark 13:14,7,Matt 12:25,0.092158,0.110182,0.105764,0.0,0.16,11.595256
Mark 13:14,8,Matt 20:3,0.090275,0.089055,0.102,0.0,0.2,8.712197
Mark 13:14,9,Matt 26:56,0.090239,0.097076,0.101916,0.0,0.181818,9.796281
Mark 13:14,10,Matt 16:11,0.087072,0.092039,0.092903,0.0,0.181818,9.266407
Mark 13:14,11,Matt 12:2,0.081115,0.072758,0.102781,0.0,0.190476,6.533664
Mark 13:14,12,Matt 5:14,0.080394,0.078395,0.070207,0.0,0.190476,8.013644
Mark 13:14,13,Matt 25:44,0.074436,0.080712,0.084864,0.0,0.148148,10.432105
Mark 13:14,14,Matt 3:7,0.074017,0.075614,0.079912,0.0,0.16,9.548445
Mark 13:14,15,Matt 24:6,0.073383,0.073684,0.082255,0.0,0.16,8.647658
Mark 13:14,16,Matt 12:29,0.072484,0.074452,0.082114,0.0,0.153846,8.895494
Mark 13:14,17,Matt 4:5,0.070322,0.089468,0.10061,0.0,0.1,8.960033
Mark 13:14,18,Matt 28:16,0.069077,0.083049,0.117046,0.0,0.1,8.013644
Mark 13:14,19,Matt 22:11,0.067952,0.057422,0.073293,0.0,0.173913,6.533664
Mark 13:14,20,Matt 13:17,0.067208,0.067437,0.048611,0.0,0.16,6.533664
Mark 13:15,1,Matt 24:17,0.760709,0.854967,0.725046,0.486604,0.909091,25.464344
Mark 13:15,2,Matt 10:12,0.219869,0.247531,0.195908,0.0,0.444444,9.068872
Mark 13:15,3,Matt 24:18,0.14821,0.149647,0.142024,0.0,0.333333,8.066215
Mark 13:15,4,Matt 25:29,0.137692,0.157564,0.13455,0.0,0.266667,8.066215
Mark 13:15,5,Matt 12:29,0.124642,0.15206,0.162148,0.0,0.2,12.361177
Mark 13:15,6,Matt 13:57,0.117589,0.124821,0.114193,0.0,0.25,8.041522
Mark 13:15,7,Matt 18:3,0.115093,0.131041,0.090656,0.0,0.235294,7.61196
Mark 13:15,8,Matt 10:14,0.11134,0.108316,0.125984,0.0,0.25,8.041522
Mark 13:15,9,Matt 7:27,0.109071,0.117856,0.115914,0.0,0.222222,10.321634
Mark 13:15,10,Matt 7:25,0.108995,0.115389,0.12626,0.0,0.222222,10.321634
Mark 13:15,11,Matt 26:41,0.108239,0.103916,0.081432,0.0,0.266667,7.61196
Mark 13:15,12,Matt 7:26,0.106713,0.104028,0.12841,0.0,0.235294,8.041522
Mark 13:15,13,Matt 10:13,0.10567,0.145896,0.150173,0.0,0.125,8.041522
Mark 13:15,14,Matt 5:20,0.102517,0.110453,0.083681,0.0,0.222222,7.61196
Mark 13:15,15,Matt 8:1,0.100623,0.117372,0.114418,0.0,0.181818,5.572417
Mark 13:15,16,Matt 10:5,0.095426,0.096769,0.097747,0.0,0.210526,7.61196
Mark 13:15,17,Matt 10:27,0.093592,0.116553,0.125722,0.0,0.142857,7.076495
Mark 13:15,18,Matt 7:1,0.085944,0.089862,0.05506,0.0,0.2,3.292305
Mark 13:15,19,Matt 25:28,0.08534,0.094562,0.094539,0.0,0.166667,4.77391
Mark 13:15,20,Matt 22:12,0.083255,0.105409,0.10821,0.0,0.125,7.61196
Mark 13:16,1,Matt 24:18,0.987262,1.0,0.872622,1.0,1.0,32.183783
Mark 13:16,2,Matt 24:17,0.163241,0.162685,0.173059,0.0,0.363636,8.066215
Mark 13:16,3,Matt 10:13,0.143252,0.170671,0.164501,0.0,0.25,9.55787
Mark 13:16,4,Matt 25:29,0.13903,0.150509,0.179677,0.0,0.266667,8.066215
Mark 13:16,5,Matt 9:16,0.101012,0.103632,0.122724,0.0,0.210526,10.017823
Mark 13:16,6,Matt 27:10,0.096221,0.09613,0.165991,0.0,0.181818,5.243913
Mark 13:16,7,Matt 9:21,0.094572,0.104248,0.112968,0.0,0.181818,5.243913
Mark 13:16,8,Matt 27:8,0.093202,0.106287,0.090088,0.0,0.181818,5.243913
Mark 13:16,9,Matt 22:5,0.090798,0.090998,0.134849,0.0,0.181818,5.243913
Mark 13:16,10,Matt 27:35,0.089949,0.091859,0.122492,0.0,0.181818,5.243913
Mark 13:16,11,Matt 24:40,0.087271,0.092923,0.168843,0.0,0.142857,5.243913
Mark 13:16,12,Matt 25:28,0.087224,0.090271,0.132686,0.0,0.166667,4.77391
Mark 13:16,13,Matt 7:1,0.084742,0.084338,0.067898,0.0,0.2,3.292305
Mark 13:16,14,Matt 5:40,0.082397,0.083782,0.139257,0.0,0.153846,5.243913
Mark 13:16,15,Matt 12:16,0.081175,0.067972,0.105876,0.0,0.2,3.292305
Mark 13:16,16,Matt 21:7,0.080857,0.080076,0.114897,0.0,0.166667,5.243913
Mark 13:16,17,Matt 17:27,0.080114,0.073764,0.105565,0.0,0.181818,8.066215
Mark 13:16,18,Matt 14:36,0.079921,0.082828,0.118789,0.0,0.153846,5.243913
Mark 13:16,19,Matt 13:12,0.079595,0.089678,0.106686,0.0,0.142857,4.77391
Mark 13:16,20,Matt 11:6,0.079575,0.071911,0.072147,0.0,0.2,3.292305
Mark 13:17,1,Matt 24:19,1.0,1.0,1.0,1.0,1.0,21.79173
Mark 13:17,2,Matt 1:23,0.154883,0.148953,0.15075,0.077784,0.266667,10.471953
Mark 13:17,3,Matt 13:9,0.118154,0.114064,0.096821,0.0,0.285714,3.618602
Mark 13:17,4,Matt 11:15,0.118154,0.114064,0.096821,0.0,0.285714,3.618602
Mark 13:17,5,Matt 1:18,0.114868,0.106976,0.131156,0.054454,0.2,10.471953
Mark 13:17,6,Matt 13:1,0.102161,0.0971,0.184661,0.0,0.2,4.243281
Mark 13:17,7,Matt 25:13,0.099512,0.105284,0.076893,0.0,0.222222,4.243281
Mark 13:17,8,Matt 14:4,0.096389,0.098218,0.077461,0.0,0.222222,3.618602
Mark 13:17,9,Matt 26:11,0.092586,0.094967,0.098505,0.0,0.2,3.618602
Mark 13:17,10,Matt 24:42,0.092104,0.099977,0.071145,0.0,0.2,4.243281
Mark 13:17,11,Matt 3:1,0.089869,0.075676,0.194516,0.0,0.181818,4.243281
Mark 13:17,12,Matt 22:23,0.089503,0.082189,0.191848,0.0,0.166667,4.243281
Mark 13:17,13,Matt 17:23,0.087743,0.084533,0.097032,0.0,0.2,4.243281
Mark 13:17,14,Matt 7:29,0.087323,0.085538,0.088309,0.0,0.2,3.618602
Mark 13:17,15,Matt 22:28,0.086851,0.081941,0.099775,0.0,0.2,3.618602
Mark 13:17,16,Matt 20:2,0.08599,0.081599,0.092706,0.0,0.2,4.243281
Mark 13:17,17,Matt 25:28,0.085946,0.082905,0.086385,0.0,0.2,3.618602
Mark 13:17,18,Matt 21:3,0.085128,0.084,0.109642,0.0,0.181818,3.618602
Mark 13:17,19,Matt 14:5,0.084436,0.0799,0.084808,0.0,0.2,3.618602
Mark 13:17,20,Matt 21:46,0.083559,0.078608,0.081851,0.0,0.2,3.618602
Mark 13:18,1,Matt 24:20,0.555341,0.594221,0.528522,0.300357,0.8,19.312303
Mark 13:18,2,Matt 6:7,0.183408,0.154276,0.134425,0.111258,0.363636,8.57704
Mark 13:18,3,Matt 26:5,0.175345,0.171147,0.256016,0.0,0.363636,6.951073
Mark 13:18,4,Matt 26:42,0.16666,0.184866,0.128817,0.0,0.352941,12.235809
Mark 13:18,5,Matt 26:41,0.165652,0.138754,0.186304,0.092175,0.307692,8.57704
Mark 13:18,6,Matt 24:34,0.162774,0.177611,0.101216,0.0,0.363636,6.951073
Mark 13:18,7,Matt 14:23,0.131227,0.141774,0.14095,0.0,0.266667,8.943503
Mark 13:18,8,Matt 24:21,0.129267,0.119598,0.078239,0.070496,0.25,6.951073
Mark 13:18,9,Matt 7:1,0.128786,0.125825,0.22165,0.0,0.25,3.292305
Mark 13:18,10,Matt 18:3,0.127386,0.143981,0.092606,0.0,0.266667,6.951073
Mark 13:18,11,Matt 21:4,0.117647,0.115892,0.21051,0.0,0.222222,3.658768
Mark 13:18,12,Matt 5:44,0.116083,0.131991,0.122425,0.0,0.222222,5.284735
Mark 13:18,13,Matt 6:16,0.112836,0.092148,0.082545,0.064225,0.235294,6.951073
Mark 13:18,14,Matt 12:16,0.107712,0.092571,0.160549,0.0,0.25,3.292305
Mark 13:18,15,Matt 6:9,0.102229,0.11974,0.083461,0.0,0.2,5.284735
Mark 13:18,16,Matt 11:26,0.101904,0.101834,0.060785,0.0,0.25,3.658768
Mark 13:18,17,Matt 11:6,0.101159,0.100035,0.061428,0.0,0.25,3.292305
Mark 13:18,18,Matt 24:6,0.099455,0.094106,0.100484,0.0,0.235294,6.951073
Mark 13:18,19,Matt 5:18,0.097611,0.10298,0.068252,0.0,0.222222,6.951073
Mark 13:18,20,Matt 26:20,0.096532,0.090694,0.112754,0.0,0.222222,3.658768
Mark 13:19,1,Matt 24:21,0.45972,0.456743,0.469236,0.25305,0.72,31.270058
Mark 13:19,2,Matt 24:34,0.145543,0.138675,0.124251,0.042858,0.3,9.834133
Mark 13:19,3,Matt 23:30,0.13085,0.12136,0.092978,0.04958,0.272727,9.530007
Mark 13:19,4,Matt 19:8,0.123617,0.142423,0.126482,0.048383,0.173913,12.807392
Mark 13:19,5,Matt 18:3,0.123214,0.12284,0.09194,0.034968,0.25,9.834133
Mark 13:19,6,Matt 13:21,0.118556,0.164881,0.110264,0.0,0.166667,15.328841
Mark 13:19,7,Matt 15:6,0.113588,0.123626,0.100497,0.039244,0.190476,10.195502
Mark 13:19,8,Matt 5:18,0.112036,0.099056,0.157607,0.02902,0.222222,9.834133
Mark 13:19,9,Matt 19:4,0.109613,0.161559,0.178635,0.0,0.095238,13.629741
Mark 13:19,10,Matt 19:6,0.109275,0.10445,0.100982,0.0,0.26087,9.716109
Mark 13:19,11,Matt 10:26,0.10776,0.09561,0.125609,0.0,0.26087,8.57903
Mark 13:19,12,Matt 22:32,0.106273,0.108972,0.092355,0.0,0.24,9.306863
Mark 13:19,13,Matt 27:43,0.105529,0.163428,0.13804,0.0,0.090909,12.807151
Mark 13:19,14,Matt 24:50,0.10519,0.082057,0.137186,0.0,0.272727,7.126341
Mark 13:19,15,Matt 24:22,0.104599,0.126445,0.129159,0.0,0.173913,10.418646
Mark 13:19,16,Matt 16:28,0.102734,0.088198,0.088421,0.032196,0.230769,8.57903
Mark 13:19,17,Matt 20:26,0.102301,0.120531,0.09967,0.0,0.190476,8.945493
Mark 13:19,18,Matt 24:20,0.102083,0.087409,0.062699,0.057494,0.210526,6.951073
