matt_ref,rank,mark_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Matt 18:31,5,Mark 5:14,0.120216,0.139368,0.153952,0.0,0.210526,10.514667
Matt 18:31,6,Mark 5:16,0.110626,0.105782,0.13024,0.0,0.25,7.309373
Matt 18:31,7,Mark 4:11,0.1072,0.089884,0.107805,0.055467,0.210526,6.901201
Matt 18:31,8,Mark 11:9,0.102543,0.100477,0.102697,0.0,0.235294,7.168273
Matt 18:31,9,Mark 9:33,0.102045,0.096215,0.116891,0.0,0.235294,6.864062
Matt 18:31,10,Mark 4:4,0.099898,0.093879,0.105938,0.0,0.235294,6.864062
Matt 18:31,11,Mark 13:29,0.098172,0.099906,0.087694,0.0,0.222222,7.309373
Matt 18:31,12,Mark 13:26,0.091773,0.088889,0.096677,0.0,0.210526,6.855899
Matt 18:31,13,Mark 14:19,0.089353,0.114061,0.113592,0.0,0.133333,6.265565
Matt 18:31,14,Mark 1:9,0.089028,0.085565,0.084188,0.0,0.210526,6.864062
Matt 18:31,15,Mark 4:22,0.085932,0.084306,0.05889,0.0,0.210526,6.864062
Matt 18:31,16,Mark 6:33,0.084151,0.075702,0.100852,0.0,0.2,6.893038
Matt 18:31,17,Mark 1:32,0.083575,0.074783,0.099223,0.0,0.2,6.901201
Matt 18:31,18,Mark 9:14,0.08179,0.102281,0.122345,0.0,0.117647,6.855899
Matt 18:31,19,Mark 10:14,0.08155,0.079869,0.092449,0.0,0.181818,6.855899
Matt 18:31,20,Mark 13:20,0.081389,0.082202,0.080345,0.0,0.181818,7.205413
Matt 18:32,1,Mark 7:14,0.165633,0.168588,0.191807,0.0,0.352941,10.898648
Matt 18:32,2,Mark 10:28,0.139951,0.154912,0.202407,0.0,0.25,9.367172
Matt 18:32,3,Mark 3:28,0.135532,0.127074,0.116823,0.0,0.333333,9.367172
Matt 18:32,4,Mark 12:43,0.133437,0.138013,0.141882,0.0,0.285714,10.898648
Matt 18:32,5,Mark 11:6,0.124278,0.124195,0.11247,0.0,0.285714,6.124738
Matt 18:32,6,Mark 13:37,0.112071,0.099801,0.100176,0.0,0.285714,5.208447
Matt 18:32,7,Mark 1:37,0.110198,0.09237,0.11488,0.0,0.285714,5.208447
Matt 18:32,8,Mark 14:50,0.106867,0.141816,0.12281,0.0,0.153846,7.401157
Matt 18:32,9,Mark 3:23,0.101987,0.106403,0.096614,0.0,0.222222,7.656215
Matt 18:32,10,Mark 10:44,0.10026,0.140631,0.119755,0.0,0.125,8.121704
Matt 18:32,11,Mark 9:23,0.094555,0.07978,0.086539,0.0,0.25,5.208447
Matt 18:32,12,Mark 8:1,0.094299,0.094809,0.135401,0.0,0.190476,7.656215
Matt 18:32,13,Mark 5:12,0.093945,0.117777,0.142784,0.0,0.133333,7.484364
Matt 18:32,14,Mark 13:21,0.093834,0.083666,0.09125,0.0,0.235294,5.864455
Matt 18:32,15,Mark 2:5,0.09218,0.080334,0.115854,0.0,0.222222,6.124738
Matt 18:32,16,Mark 8:34,0.091516,0.091724,0.102402,0.0,0.2,7.656215
Matt 18:32,17,Mark 7:23,0.091132,0.123762,0.104393,0.0,0.125,8.447126
Matt 18:32,18,Mark 13:30,0.089754,0.076756,0.081554,0.0,0.235294,5.208447
Matt 18:32,19,Mark 5:19,0.088771,0.124055,0.129457,0.0,0.1,10.087718
Matt 18:32,20,Mark 14:6,0.088641,0.074712,0.10576,0.0,0.222222,6.124738
Matt 18:33,1,Mark 14:31,0.12624,0.136824,0.146696,0.0,0.25,9.065393
Matt 18:33,2,Mark 13:10,0.096474,0.107481,0.117441,0.0,0.181818,4.997053
Matt 18:33,3,Mark 3:19,0.093024,0.102943,0.022554,0.0,0.222222,4.06834
Matt 18:33,4,Mark 4:25,0.089658,0.109837,0.068977,0.0,0.166667,4.06834
Matt 18:33,5,Mark 5:19,0.086932,0.09967,0.154136,0.0,0.133333,6.064894
Matt 18:33,6,Mark 14:29,0.086226,0.093947,0.075865,0.0,0.181818,4.06834
Matt 18:33,7,Mark 10:48,0.086117,0.104944,0.103206,0.0,0.142857,6.064894
Matt 18:33,8,Mark 2:28,0.085341,0.099848,0.04046,0.0,0.181818,4.06834
Matt 18:33,9,Mark 9:11,0.082074,0.093773,0.113043,0.0,0.142857,4.997053
Matt 18:33,10,Mark 10:47,0.081957,0.102713,0.107358,0.0,0.125,6.064894
Matt 18:33,11,Mark 9:13,0.07777,0.08868,0.045309,0.0,0.166667,4.06834
Matt 18:33,12,Mark 15:7,0.076098,0.08504,0.070611,0.0,0.153846,4.997053
Matt 18:33,13,Mark 11:4,0.074946,0.078924,0.086611,0.0,0.153846,4.997053
Matt 18:33,14,Mark 5:3,0.069447,0.072444,0.08276,0.0,0.142857,4.997053
Matt 18:33,15,Mark 8:7,0.069344,0.075971,0.018231,0.0,0.166667,4.06834
Matt 18:33,16,Mark 13:29,0.069295,0.075454,0.045716,0.0,0.153846,4.06834
Matt 18:33,17,Mark 13:7,0.068719,0.075398,0.081229,0.0,0.133333,4.997053
Matt 18:33,18,Mark 12:22,0.066483,0.067906,0.07354,0.0,0.142857,4.06834
Matt 18:33,19,Mark 14:67,0.066274,0.069832,0.062787,0.0,0.142857,4.06834
Matt 18:33,20,Mark 11:25,0.065621,0.070862,0.051619,0.0,0.142857,4.06834
Matt 18:34,1,Mark 13:20,0.093442,0.08796,0.117546,0.0,0.210526,7.205413
Matt 18:34,2,Mark 3:19,0.089656,0.081193,0.167554,0.0,0.181818,4.530964
Matt 18:34,3,Mark 1:41,0.087987,0.101722,0.136409,0.0,0.142857,6.853351
Matt 18:34,4,Mark 15:10,0.082313,0.081619,0.092204,0.0,0.181818,4.530964
Matt 18:34,5,Mark 14:42,0.080763,0.081736,0.076184,0.0,0.181818,4.530964
Matt 18:34,6,Mark 14:50,0.080067,0.066709,0.100481,0.0,0.2,3.242433
Matt 18:34,7,Mark 12:17,0.07867,0.089005,0.119514,0.0,0.133333,5.51835
Matt 18:34,8,Mark 13:37,0.078218,0.069861,0.104168,0.0,0.181818,3.242433
Matt 18:34,9,Mark 6:42,0.076967,0.065543,0.074725,0.0,0.2,3.242433
Matt 18:34,10,Mark 1:37,0.074134,0.064066,0.089407,0.0,0.181818,3.242433
Matt 18:34,11,Mark 13:23,0.073495,0.06369,0.048345,0.0,0.2,3.242433
Matt 18:34,12,Mark 9:49,0.073192,0.062908,0.048838,0.0,0.2,3.242433
Matt 18:34,13,Mark 14:18,0.071117,0.077596,0.095321,0.0,0.133333,4.530964
Matt 18:34,14,Mark 12:11,0.070897,0.06921,0.064193,0.0,0.166667,3.962979
Matt 18:34,15,Mark 2:28,0.07084,0.068804,0.091088,0.0,0.153846,3.962979
Matt 18:34,16,Mark 10:44,0.067669,0.059073,0.103167,0.0,0.153846,3.242433
Matt 18:34,17,Mark 14:10,0.067421,0.064898,0.096454,0.0,0.142857,4.530964
Matt 18:34,18,Mark 10:28,0.064524,0.055096,0.089614,0.0,0.153846,3.242433
Matt 18:34,19,Mark 7:13,0.064178,0.059686,0.106531,0.0,0.133333,4.530964
Matt 18:34,20,Mark 1:14,0.063945,0.065111,0.079789,0.0,0.133333,4.530964
Matt 18:35,1,Mark 11:25,0.165558,0.1668,0.120461,0.061178,0.315789,12.372365
Matt 18:35,2,Mark 7:12,0.130063,0.192417,0.184752,0.0,0.125,12.013224
Matt 18:35,3,Mark 2:7,0.127435,0.159495,0.135571,0.0,0.210526,12.152618
Matt 18:35,4,Mark 5:37,0.127258,0.157298,0.164742,0.0,0.2,12.021998
Matt 18:35,5,Mark 12:19,0.126024,0.116388,0.180046,0.037962,0.230769,12.021998
Matt 18:35,6,Mark 13:29,0.120605,0.118061,0.083922,0.058563,0.222222,8.769929
Matt 18:35,7,Mark 2:8,0.118392,0.134274,0.158639,0.0,0.210526,9.868541
Matt 18:35,8,Mark 3:35,0.113534,0.116939,0.138521,0.0,0.235294,8.280168
Matt 18:35,9,Mark 10:29,0.109343,0.133094,0.161178,0.0,0.166667,12.874994
Matt 18:35,10,Mark 9:13,0.107974,0.115679,0.088601,0.0,0.235294,7.777539
Matt 18:35,11,Mark 4:12,0.097842,0.104351,0.108837,0.0,0.2,7.451029
Matt 18:35,12,Mark 14:9,0.096337,0.093656,0.120863,0.0,0.210526,7.777539
Matt 18:35,13,Mark 13:34,0.095246,0.104505,0.118556,0.0,0.181818,10.829754
Matt 18:35,14,Mark 7:18,0.093616,0.089162,0.095403,0.042476,0.166667,8.769929
Matt 18:35,15,Mark 13:2,0.092982,0.084144,0.10233,0.046204,0.166667,7.451029
Matt 18:35,16,Mark 3:12,0.088798,0.110797,0.122721,0.0,0.133333,7.001504
Matt 18:35,17,Mark 11:23,0.087563,0.092354,0.112209,0.0,0.173913,8.459257
Matt 18:35,18,Mark 1:20,0.080641,0.103845,0.11688,0.0,0.111111,8.304025
Matt 18:35,19,Mark 12:20,0.078966,0.105055,0.11691,0.0,0.1,8.729693
Matt 18:35,20,Mark 13:12,0.077913,0.103655,0.112679,0.0,0.1,8.71627
Matt 19:1,1,Mark 10:1,0.245999,0.233187,0.258444,0.169974,0.363636,21.232921
Matt 19:1,2,Mark 1:9,0.220432,0.288489,0.274538,0.0,0.315789,21.049159
Matt 19:1,3,Mark 3:7,0.157806,0.171263,0.175802,0.0,0.315789,14.018043
Matt 19:1,4,Mark 14:17,0.117289,0.110278,0.105207,0.0,0.285714,6.864062
Matt 19:1,5,Mark 1:14,0.105709,0.150086,0.159486,0.0,0.111111,11.325497
Matt 19:1,6,Mark 7:31,0.104993,0.157602,0.150246,0.0,0.095238,14.365681
Matt 19:1,7,Mark 1:5,0.102809,0.12008,0.106773,0.0,0.190476,11.962734
Matt 19:1,8,Mark 11:29,0.100757,0.09936,0.139396,0.0,0.210526,7.480166
Matt 19:1,9,Mark 4:4,0.093397,0.085753,0.077493,0.0,0.235294,6.864062
Matt 19:1,10,Mark 5:27,0.090149,0.080657,0.06795,0.0,0.235294,6.230004
Matt 19:1,11,Mark 4:15,0.087657,0.085917,0.126302,0.0,0.181818,7.66075
Matt 19:1,12,Mark 1:39,0.085014,0.107655,0.130394,0.0,0.117647,8.300787
Matt 19:1,13,Mark 5:36,0.084309,0.081971,0.074215,0.0,0.2,7.480166
Matt 19:1,14,Mark 4:22,0.084183,0.077695,0.071154,0.0,0.210526,6.864062
Matt 19:1,15,Mark 1:24,0.08402,0.076069,0.076836,0.0,0.210526,6.230004
Matt 19:1,16,Mark 6:21,0.08339,0.07665,0.125341,0.0,0.181818,8.754261
Matt 19:1,17,Mark 5:17,0.083325,0.092077,0.133186,0.0,0.142857,6.064894
Matt 19:1,18,Mark 5:33,0.081111,0.074369,0.076448,0.0,0.2,6.864062
Matt 19:1,19,Mark 3:8,0.078983,0.096298,0.156489,0.0,0.1,9.270188
Matt 19:1,20,Mark 4:17,0.07852,0.077647,0.072153,0.0,0.181818,8.114224
Matt 19:2,1,Mark 5:24,0.395095,0.364567,0.375585,0.293926,0.6,12.561847
Matt 19:2,2,Mark 3:10,0.207061,0.196022,0.159205,0.120814,0.363636,9.152405
Matt 19:2,3,Mark 9:14,0.187921,0.175587,0.187111,0.094114,0.333333,7.81263
Matt 19:2,4,Mark 6:13,0.156969,0.170793,0.185734,0.0,0.307692,9.152405
Matt 19:2,5,Mark 15:41,0.148328,0.157669,0.158383,0.0,0.307692,8.529875
Matt 19:2,6,Mark 5:21,0.141671,0.127998,0.136497,0.068354,0.266667,7.81263
Matt 19:2,7,Mark 6:33,0.125209,0.126146,0.151104,0.0,0.266667,8.554568
Matt 19:2,8,Mark 1:18,0.118124,0.123964,0.17896,0.0,0.222222,4.749217
Matt 19:2,9,Mark 15:3,0.11739,0.111154,0.173706,0.0,0.25,3.780658
Matt 19:2,10,Mark 3:2,0.116287,0.126197,0.15054,0.0,0.222222,5.371747
Matt 19:2,11,Mark 12:41,0.112383,0.119332,0.116251,0.0,0.235294,7.81263
Matt 19:2,12,Mark 3:7,0.109201,0.144987,0.153857,0.0,0.142857,8.529875
Matt 19:2,13,Mark 4:1,0.108003,0.1062,0.106575,0.045843,0.190476,7.81263
Matt 19:2,14,Mark 8:34,0.106931,0.149436,0.130181,0.0,0.133333,8.781189
Matt 19:2,15,Mark 12:37,0.104979,0.135656,0.172669,0.0,0.133333,7.81263
Matt 19:2,16,Mark 6:5,0.103228,0.144447,0.146977,0.0,0.117647,10.145656
Matt 19:2,17,Mark 8:1,0.101655,0.137028,0.14992,0.0,0.125,7.81263
Matt 19:2,18,Mark 10:28,0.101625,0.114432,0.137665,0.0,0.181818,4.749217
Matt 19:2,19,Mark 11:5,0.097363,0.103808,0.142857,0.0,0.181818,4.77391
Matt 19:2,20,Mark 6:1,0.097105,0.10298,0.144006,0.0,0.181818,4.749217
Matt 19:3,1,Mark 10:2,0.25986,0.375915,0.406984,0.0,0.25,21.418044
Matt 19:3,2,Mark 10:11,0.192144,0.182698,0.178776,0.068211,0.375,11.628964
Matt 19:3,3,Mark 2:24,0.190944,0.213752,0.197557,0.0,0.375,12.430124
Matt 19:3,4,Mark 6:18,0.16425,0.183045,0.152128,0.0,0.333333,12.290362
Matt 19:3,5,Mark 8:11,0.123531,0.141964,0.152021,0.0,0.222222,10.838804
Matt 19:3,6,Mark 10:27,0.122175,0.113372,0.111576,0.0,0.3,8.640799
Matt 19:3,7,Mark 10:7,0.115247,0.116785,0.126935,0.0,0.25,8.066499
Matt 19:3,8,Mark 1:37,0.109649,0.092615,0.108288,0.0,0.285714,5.208447
Matt 19:3,9,Mark 13:37,0.109396,0.100087,0.072139,0.0,0.285714,5.208447
Matt 19:3,10,Mark 3:28,0.107249,0.11631,0.104649,0.0,0.222222,8.640799
Matt 19:3,11,Mark 5:33,0.106074,0.116833,0.134997,0.0,0.2,9.842595
Matt 19:3,12,Mark 3:4,0.106059,0.085507,0.107039,0.059086,0.210526,7.656215
Matt 19:3,13,Mark 14:45,0.104226,0.094872,0.115334,0.0,0.25,6.42147
Matt 19:3,14,Mark 5:8,0.103336,0.088885,0.10004,0.0,0.266667,5.398365
Matt 19:3,15,Mark 7:20,0.102911,0.092828,0.078053,0.0,0.266667,5.398365
Matt 19:3,16,Mark 15:9,0.10245,0.09878,0.109401,0.0,0.235294,6.994816
Matt 19:3,17,Mark 2:27,0.101406,0.092912,0.125371,0.0,0.235294,5.398365
Matt 19:3,18,Mark 9:23,0.100803,0.079962,0.148202,0.0,0.25,5.208447
Matt 19:3,19,Mark 10:4,0.097276,0.089056,0.101417,0.0,0.235294,6.994816
Matt 19:3,20,Mark 10:28,0.09693,0.08078,0.105797,0.0,0.25,5.208447
Matt 19:4,1,Mark 10:6,0.446631,0.483464,0.498079,0.224749,0.615385,24.703117
Matt 19:4,2,Mark 11:29,0.165677,0.146979,0.162444,0.050817,0.352941,9.683655
Matt 19:4,3,Mark 2:25,0.164222,0.163228,0.157692,0.0,0.375,11.653096
Matt 19:4,4,Mark 15:12,0.161295,0.139568,0.150603,0.051362,0.352941,9.683655
Matt 19:4,5,Mark 10:51,0.148667,0.13697,0.164421,0.0,0.352941,9.683655
Matt 19:4,6,Mark 10:3,0.147257,0.106257,0.138289,0.075784,0.333333,5.974456
Matt 19:4,7,Mark 11:33,0.146596,0.146786,0.173839,0.0,0.315789,9.683655
Matt 19:4,8,Mark 10:36,0.140611,0.117553,0.14985,0.0,0.363636,5.675213
Matt 19:4,9,Mark 3:33,0.140027,0.107178,0.121912,0.072271,0.307692,5.974456
Matt 19:4,10,Mark 15:9,0.118769,0.085704,0.121981,0.058684,0.266667,5.974456
Matt 19:4,11,Mark 15:2,0.117247,0.088166,0.140221,0.054199,0.25,5.974456
Matt 19:4,12,Mark 11:28,0.115065,0.106077,0.101876,0.0,0.285714,5.675213
Matt 19:4,13,Mark 11:22,0.11463,0.09874,0.130539,0.0,0.285714,5.974456
Matt 19:4,14,Mark 2:24,0.111995,0.090391,0.141759,0.0,0.285714,5.675213
Matt 19:4,15,Mark 13:19,0.109613,0.161559,0.178635,0.0,0.095238,13.629741
Matt 19:4,16,Mark 7:28,0.107191,0.072061,0.153038,0.049605,0.235294,5.974456
Matt 19:4,17,Mark 11:5,0.106913,0.085472,0.113076,0.0,0.285714,5.675213
Matt 19:4,18,Mark 9:13,0.103395,0.085357,0.116506,0.0,0.266667,5.675213
Matt 19:4,19,Mark 9:19,0.102972,0.076118,0.093315,0.049314,0.235294,5.974456
Matt 19:4,20,Mark 9:5,0.102387,0.098006,0.10284,0.0,0.24,9.683655
Matt 19:5,1,Mark 10:7,0.393585,0.401412,0.373546,0.231794,0.588235,23.226582
Matt 19:5,2,Mark 10:8,0.291546,0.304525,0.229498,0.206238,0.4,17.130384
Matt 19:5,3,Mark 7:11,0.251452,0.236345,0.167398,0.113426,0.5,16.696549
Matt 19:5,4,Mark 7:10,0.142041,0.133315,0.127014,0.048822,0.285714,10.860532
Matt 19:5,5,Mark 3:33,0.135814,0.155422,0.158741,0.0,0.25,9.118897
Matt 19:5,6,Mark 5:40,0.13346,0.13779,0.14312,0.0,0.285714,11.298184
Matt 19:5,7,Mark 7:12,0.133186,0.129324,0.133165,0.058458,0.235294,8.894518
Matt 19:5,8,Mark 6:15,0.126501,0.127737,0.090196,0.0,0.3,8.29987
Matt 19:5,9,Mark 5:25,0.115143,0.092643,0.090948,0.069201,0.235294,7.037814
Matt 19:5,10,Mark 15:27,0.106103,0.11458,0.100976,0.0,0.222222,8.461153
Matt 19:5,11,Mark 11:32,0.105704,0.090465,0.078513,0.0,0.285714,7.802031
Matt 19:5,12,Mark 9:21,0.105093,0.106165,0.152135,0.0,0.210526,8.514981
Matt 19:5,13,Mark 10:29,0.103464,0.133212,0.115182,0.0,0.16,13.264198
Matt 19:5,14,Mark 14:19,0.101606,0.096489,0.081863,0.0,0.25,5.896204
Matt 19:5,15,Mark 8:27,0.101391,0.086194,0.126033,0.0,0.25,7.802031
Matt 19:5,16,Mark 3:35,0.099726,0.095169,0.124555,0.0,0.222222,7.152883
Matt 19:5,17,Mark 3:34,0.098925,0.09159,0.106508,0.0,0.235294,6.715231
Matt 19:5,18,Mark 10:11,0.098802,0.090872,0.108507,0.0,0.235294,6.600162
Matt 19:5,19,Mark 15:39,0.098044,0.077429,0.110265,0.0,0.26087,7.802031
Matt 19:5,20,Mark 5:8,0.096975,0.083456,0.0942,0.0,0.25,5.398365
Matt 19:6,1,Mark 10:9,0.534298,0.522379,0.524309,0.453852,0.666667,25.473148
Matt 19:6,2,Mark 10:8,0.428212,0.477621,0.482973,0.3231,0.421053,23.290588
Matt 19:6,3,Mark 10:18,0.148217,0.175214,0.115056,0.06304,0.210526,11.242633
Matt 19:6,4,Mark 4:26,0.132282,0.129588,0.108096,0.0,0.315789,9.856155
Matt 19:6,5,Mark 2:7,0.131479,0.142312,0.102397,0.060374,0.210526,11.242633
Matt 19:6,6,Mark 12:29,0.111266,0.139576,0.103616,0.0,0.190476,10.353994
Matt 19:6,7,Mark 13:19,0.109275,0.10445,0.100982,0.0,0.26087,9.716109
Matt 19:6,8,Mark 14:25,0.109131,0.141473,0.106861,0.0,0.173913,13.472647
Matt 19:6,9,Mark 7:8,0.107654,0.106136,0.09893,0.0,0.25,7.452489
Matt 19:6,10,Mark 15:27,0.106445,0.11668,0.068796,0.0,0.235294,8.461153
Matt 19:6,11,Mark 2:28,0.104966,0.088505,0.151391,0.0,0.25,5.836017
Matt 19:6,12,Mark 12:34,0.10042,0.124976,0.108475,0.0,0.166667,12.584008
Matt 19:6,13,Mark 12:27,0.098365,0.087896,0.117528,0.0,0.235294,6.423804
Matt 19:6,14,Mark 11:30,0.096092,0.086123,0.073362,0.0,0.25,5.836017
Matt 19:6,15,Mark 9:47,0.094216,0.110314,0.112411,0.0,0.166667,10.954767
Matt 19:6,16,Mark 6:15,0.092057,0.096533,0.06512,0.0,0.210526,6.333856
Matt 19:6,17,Mark 12:42,0.090975,0.127971,0.123351,0.0,0.105263,10.864819
Matt 19:6,18,Mark 12:14,0.08937,0.096279,0.117588,0.0,0.171429,13.14846
Matt 19:6,19,Mark 7:15,0.088724,0.076777,0.16079,0.0,0.190476,5.836017
Matt 19:6,20,Mark 1:23,0.088282,0.075949,0.070463,0.0,0.235294,5.836017
Matt 19:7,1,Mark 10:4,0.454283,0.54385,0.448717,0.087287,0.714286,27.125688
Matt 19:7,2,Mark 10:3,0.25869,0.340585,0.326995,0.0,0.363636,14.173094
Matt 19:7,3,Mark 11:28,0.133302,0.126598,0.147939,0.0,0.307692,5.928994
Matt 19:7,4,Mark 10:11,0.126151,0.117069,0.119317,0.0,0.307692,6.994816
Matt 19:7,5,Mark 15:9,0.118526,0.11232,0.108395,0.0,0.285714,6.994816
Matt 19:7,6,Mark 5:43,0.109967,0.093365,0.108101,0.0,0.285714,5.928994
Matt 19:7,7,Mark 10:37,0.103006,0.08962,0.093434,0.0,0.266667,5.928994
Matt 19:7,8,Mark 8:12,0.099889,0.088772,0.128829,0.0,0.235294,5.928994
Matt 19:7,9,Mark 4:11,0.096896,0.083424,0.093553,0.0,0.25,5.928994
Matt 19:7,10,Mark 8:9,0.090616,0.093231,0.122988,0.0,0.181818,5.028802
Matt 19:7,11,Mark 6:37,0.087136,0.078783,0.095783,0.0,0.210526,5.928994
Matt 19:7,12,Mark 1:44,0.085624,0.08303,0.082609,0.0,0.2,7.656215
Matt 19:7,13,Mark 9:4,0.084785,0.095526,0.110292,0.0,0.153846,5.6902
Matt 19:7,14,Mark 13:34,0.082451,0.110644,0.116091,0.0,0.105263,10.479858
Matt 19:7,15,Mark 8:37,0.082005,0.073497,0.125679,0.0,0.181818,3.962979
Matt 19:7,16,Mark 7:10,0.080865,0.106067,0.096054,0.0,0.117647,7.656215
Matt 19:7,17,Mark 10:12,0.080678,0.082422,0.102552,0.0,0.166667,5.028802
Matt 19:7,18,Mark 9:5,0.078016,0.081087,0.081936,0.0,0.166667,7.656215
Matt 19:7,19,Mark 15:6,0.077078,0.079525,0.07958,0.0,0.166667,5.028802
Matt 19:7,20,Mark 10:2,0.075581,0.07757,0.099049,0.0,0.153846,5.028802
Matt 19:8,1,Mark 10:4,0.224778,0.284746,0.260542,0.0,0.352941,19.538368
Matt 19:8,2,Mark 10:11,0.185758,0.175484,0.148303,0.067839,0.375,11.628964
Matt 19:8,3,Mark 13:30,0.142385,0.126935,0.14676,0.0,0.352941,8.507842
Matt 19:8,4,Mark 10:5,0.141745,0.143307,0.239234,0.0,0.266667,9.042509
Matt 19:8,5,Mark 10:43,0.136256,0.168558,0.159605,0.0,0.222222,11.243416
Matt 19:8,6,Mark 10:3,0.133797,0.129146,0.185387,0.0,0.285714,7.656215
Matt 19:8,7,Mark 2:27,0.12727,0.147684,0.137533,0.0,0.235294,8.507842
Matt 19:8,8,Mark 13:19,0.123617,0.142423,0.126482,0.048383,0.173913,12.807392
Matt 19:8,9,Mark 6:18,0.120405,0.130681,0.17154,0.0,0.222222,9.483221
Matt 19:8,10,Mark 5:33,0.107197,0.118675,0.137934,0.0,0.2,10.25893
Matt 19:8,11,Mark 9:6,0.10573,0.100277,0.072724,0.0,0.266667,6.541827
Matt 19:8,12,Mark 15:9,0.105495,0.095261,0.155692,0.0,0.235294,6.994816
Matt 19:8,13,Mark 9:3,0.099907,0.11347,0.107502,0.0,0.190476,11.243416
Matt 19:8,14,Mark 10:2,0.097805,0.135435,0.118588,0.0,0.125,9.66295
Matt 19:8,15,Mark 16:14,0.093979,0.093082,0.13997,0.0,0.190476,9.959554
Matt 19:8,16,Mark 4:35,0.093342,0.077975,0.08253,0.0,0.25,5.624782
Matt 19:8,17,Mark 1:17,0.092991,0.07819,0.107467,0.0,0.235294,5.624782
Matt 19:8,18,Mark 7:18,0.091612,0.096017,0.150711,0.0,0.166667,9.550663
Matt 19:8,19,Mark 2:24,0.089351,0.070945,0.074254,0.0,0.25,4.849073
Matt 19:8,20,Mark 11:31,0.08793,0.075571,0.094786,0.0,0.222222,4.849073
Matt 19:9,1,Mark 10:11,0.631934,0.741739,0.713996,0.3423,0.705882,29.138797
Matt 19:9,2,Mark 10:12,0.401572,0.498838,0.369679,0.160508,0.5,22.538635
Matt 19:9,3,Mark 10:2,0.131466,0.156172,0.141294,0.0,0.235294,9.66295
Matt 19:9,4,Mark 15:9,0.110029,0.109371,0.163674,0.0,0.222222,6.994816
Matt 19:9,5,Mark 6:17,0.106019,0.122099,0.147105,0.0,0.181818,10.699042
Matt 19:9,6,Mark 8:28,0.104289,0.102177,0.183092,0.0,0.2,6.557602
Matt 19:9,7,Mark 6:18,0.101505,0.100037,0.143828,0.0,0.210526,6.600162
Matt 19:9,8,Mark 10:4,0.100601,0.097574,0.122478,0.0,0.222222,6.994816
Matt 19:9,9,Mark 13:30,0.098756,0.086484,0.153937,0.0,0.222222,5.258319
Matt 19:9,10,Mark 12:32,0.094557,0.09166,0.169463,0.0,0.181818,6.557602
Matt 19:9,11,Mark 10:15,0.093778,0.079564,0.179739,0.0,0.2,5.258319
Matt 19:9,12,Mark 14:2,0.092465,0.086167,0.066307,0.0,0.235294,5.258319
Matt 19:9,13,Mark 13:21,0.091771,0.082557,0.101763,0.0,0.222222,5.258319
Matt 19:9,14,Mark 10:18,0.089822,0.08667,0.108199,0.0,0.2,5.258319
Matt 19:9,15,Mark 9:29,0.089387,0.07927,0.092713,0.0,0.222222,5.258319
Matt 19:9,16,Mark 6:15,0.088492,0.117287,0.157126,0.0,0.1,6.557602
Matt 19:9,17,Mark 12:18,0.088435,0.083982,0.08538,0.0,0.210526,5.258319
Matt 19:9,18,Mark 3:9,0.087382,0.075167,0.091124,0.0,0.222222,5.258319
Matt 19:9,19,Mark 12:19,0.086141,0.07942,0.108859,0.039546,0.148148,7.926453
Matt 19:9,20,Mark 14:58,0.083406,0.075528,0.113227,0.0,0.190476,6.557602
Matt 19:10,1,Mark 4:26,0.19491,0.183407,0.155793,0.05035,0.421053,12.50362
Matt 19:10,2,Mark 10:11,0.188491,0.211079,0.185054,0.0,0.375,12.665056
Matt 19:10,3,Mark 7:18,0.162293,0.174052,0.17303,0.0,0.333333,15.38668
Matt 19:10,4,Mark 2:27,0.157315,0.157427,0.158843,0.0,0.352941,8.281425
Matt 19:10,5,Mark 2:18,0.142253,0.160541,0.151604,0.03478,0.230769,10.988141
Matt 19:10,6,Mark 10:43,0.140232,0.159231,0.108001,0.053333,0.222222,9.988314
Matt 19:10,7,Mark 12:20,0.128999,0.126276,0.121745,0.0,0.3,9.920873
Matt 19:10,8,Mark 15:26,0.124828,0.133657,0.146817,0.0,0.25,9.257017
Matt 19:10,9,Mark 10:27,0.121603,0.111969,0.11217,0.0,0.3,8.281425
Matt 19:10,10,Mark 6:18,0.120031,0.140831,0.122125,0.0,0.222222,9.483221
Matt 19:10,11,Mark 14:59,0.116776,0.111886,0.130942,0.0,0.266667,7.105255
Matt 19:10,12,Mark 10:7,0.116343,0.121378,0.11723,0.0,0.25,8.066499
Matt 19:10,13,Mark 9:18,0.116175,0.088816,0.089855,0.040318,0.285714,8.584475
Matt 19:10,14,Mark 8:27,0.11327,0.143828,0.137645,0.0,0.173913,11.537433
Matt 19:10,15,Mark 15:39,0.112772,0.13971,0.135389,0.0,0.181818,12.50362
Matt 19:10,16,Mark 8:33,0.111544,0.139132,0.125708,0.0,0.181818,12.016826
Matt 19:10,17,Mark 12:32,0.110599,0.096586,0.099925,0.0,0.285714,7.252739
Matt 19:10,18,Mark 5:31,0.109054,0.087125,0.097285,0.052242,0.235294,5.701416
Matt 19:10,19,Mark 14:62,0.108759,0.09347,0.121522,0.0,0.272727,7.802031
Matt 19:10,20,Mark 5:8,0.105771,0.092882,0.106408,0.0,0.266667,5.398365
Matt 19:11,1,Mark 13:30,0.217302,0.19244,0.210024,0.069577,0.461538,8.091507
